UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000029463073;M04GP524;TO;AMMNS_G1M04;AVENIDA SENADOR RAIMUNDO PARENTE MANAUS ALVORADA 69048662 AM 70;MANAUS;-3.070066800;-60.028983100;GP;AMMNS-M04SP66;S8_1;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/2/14
EQP0000000088014723;N02G01759;CTO - OPTAP-B 90/10;AMMNS_G1N02;RUA GENERAL GLICERIO MANAUS CACHOEIRINHA 69065140 AM 456;MANAUS;-3.130166000;-60.009109200;G0;AMMNS-N02SP220;AMMNS-N02SP220-SS7;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/1
EQP0000000029451744;I01GP1991;TO;AMMNS_G1I01;AVENIDA ANDRE ARAUJO MANAUS ALEIXO 69060000 AM 1423;MANAUS;-3.103540200;-59.999199100;GP;;AMMNS-I01SP248-SS4;;
EQP0000000029451744;I01GP1991;TO;AMMNS_G1I01;AVENIDA ANDRE ARAUJO MANAUS ALEIXO 69060000 AM 1423;MANAUS;-3.103540200;-59.999199100;GP;;AMMNS-I01SP249-SS4;;
EQP0000000029451744;I01GP1991;TO;AMMNS_G1I01;AVENIDA ANDRE ARAUJO MANAUS ALEIXO 69060000 AM 1423;MANAUS;-3.103540200;-59.999199100;GP;;AMMNS-I01SP249-SS5;;
EQP0000000029451744;I01GP1991;TO;AMMNS_G1I01;AVENIDA ANDRE ARAUJO MANAUS ALEIXO 69060000 AM 1423;MANAUS;-3.103540200;-59.999199100;GP;;AMMNS-I01SP249-SS6;;
EQP0000000029451744;I01GP1991;TO;AMMNS_G1I01;AVENIDA ANDRE ARAUJO MANAUS ALEIXO 69060000 AM 1423;MANAUS;-3.103540200;-59.999199100;GP;;AMMNS-I01SP249-SS3;;
EQP0000000029451744;I01GP1991;TO;AMMNS_G1I01;AVENIDA ANDRE ARAUJO MANAUS ALEIXO 69060000 AM 1423;MANAUS;-3.103540200;-59.999199100;GP;AMMNS-I01SP249;AMMNS-I01SP249-SS7;MNS_I01_2_GPON_VLAN_103_104_105-ALC;1/1/5/3
EQP0000000029462216;I05GPC1442;TO;AMMNS_G1I05;RUA DA PROSPERIDADE MANAUS DOM PEDRO I 69040745 AM 423;MANAUS;-3.087030200;-60.056161500;GP;AMMNS-I05SP181;AMMNS-I05SP181-SS2;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/7/16
EQP0000000088013447;N02G0160;CTO - OPTAP-B 90/10;AMMNS_G1N02;AVENIDA CONSTANTINO NERY MANAUS PRESIDENTE VARGAS 69025315 AM 295;MANAUS;-3.122026400;-60.026896900;G0;AMMNS-N02SP20;AMMNS-N02SP20-SS8;MNS_N02_1_GPON_VLAN_118_119_120-ALC;1/1/1/15
EQP0000000087603945;I01G0180;CTO - OPTAP-B 90/10;AMMNS_G1I01;RUA RIO JAVARI MANAUS NOSSA SENHORA DAS GRACAS 69053110 AM SN;MANAUS;-3.103773300;-60.022964600;G0;AMMNS-I01SP23;AMMNS-I01SP23-SS4;BR-AMMNS01-OLT03-NK;1/1/3/7
EQP0000000088072606;N02G0322;CTO - OPTAP-B 90/10;AMMNS_G1N02;AVENIDA LEONARDO MALCHER MANAUS NOSSA SENHORA APARECIDA 69010455 AM 1588;MANAUS;-3.126142000;-60.017039000;G0;AMMNS-N02SP41;AMMNS-N02SP41-SS2;MNS_N02_1_GPON_VLAN_118_119_120-ALC;1/1/3/4
EQP0000000088074869;N02G0729;CTO - OPTAP-B 90/10;AMMNS_G1N02;RUA DOUTOR MOREIRA MANAUS CENTRO 69005250 AM 22;MANAUS;-3.137333700;-60.023030100;G0;AMMNS-N02SP92;AMMNS-N02SP92-SS1;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/13
EQP0000000087928925;I13G0386;CTO - OPTAP-B 90/10;AMMNS_G1I13;RUA PINTARROXO MANAUS CIDADE NOVA 69096135 AM 71;MANAUS;-3.040928000;-59.977915900;G0;AMMNS-I13SP49;AMMNS-I13SP49-SS2;MNS_I13_2_GPON_VLAN_182_183_184-ALC;1/1/7/4
EQP0000000088073722;N02G0058;CTO - OPTAP-B 90/10;AMMNS_G1N02;AVENIDA CONSTANTINO NERY MANAUS CHAPADA 69050001 AM 1458;MANAUS;-3.112229800;-60.026581800;G0;AMMNS-N02SP8;AMMNS-N02SP8-SS2;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/12
EQP0000000101962427;M08G0040;CTO - OPTAP-B 90/10;AMMNS_G1M08;AVENIDA BURITI MANAUS DISTRITO INDUSTRIAL I 69075000 AM 1900;MANAUS;-3.111637100;-59.964654600;G0;AMMNS-M08SP5;AMMNS-M08SP5-SS8;MNS_M08_1_GPON_VLAN_150_151-DCA;1/1/1/5
EQP0000000088139421;N03G0395;CTO - OPTAP-B 90/10;AMMNS_G1N03;RUA VISCONDE DE OURO PRETO MANAUS FLORES 69058080 AM 234;MANAUS;-3.061298800;-60.004610300;G0;AMMNS-N03SP50;AMMNS-N03SP50-SS3;MNS_N03_1_GPON_VLAN_112_113_114_ALC;1/1/3/6
EQP0000000087932850;I13G0392;CTO - OPTAP-B 90/10;AMMNS_G1I13;RUA ULISSES GUIMARAES MANAUS CIDADE NOVA 69096155 AM 505;MANAUS;-3.036479700;-59.974705700;G0;AMMNS-I13SP49;AMMNS-I13SP49-SS8;MNS_I13_2_GPON_VLAN_182_183_184-ALC;1/1/7/4
EQP0000000088005884;N02G0159;CTO - OPTAP-B 90/10;AMMNS_G1N02;RUA ALEXANDRE AMORIM MANAUS NOSSA SENHORA APARECIDA 69010300 AM 1416;MANAUS;-3.129639600;-60.027735200;G0;AMMNS-N02SP20;AMMNS-N02SP20-SS7;MNS_N02_1_GPON_VLAN_118_119_120-ALC;1/1/1/15
EQP0000000088074606;N02G0730;CTO - OPTAP-B 90/10;AMMNS_G1N02;TRAVESSA DO COMERCIO MANAUS CENTRO 69005240 AM 24;MANAUS;-3.136955800;-60.023606100;G0;AMMNS-N02SP92;AMMNS-N02SP92-SS2;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/13
EQP0000000029435785;I13GP2420;TO;AMMNS_G1I13;RUA ACURANA MANAUS CIDADE NOVA 69090003 AM 80;MANAUS;-3.039837300;-60.002413900;GP;AMMNS-I13SP303;AMMNS-I13SP303-SS4;MNS_I13_2_GPON_VLAN_182_183_184-ALC;1/1/3/3
EQP0000000087922526;I13G01126;CTO - OPTAP-B 90/10;AMMNS_G1I13;RUA GUABAJUBA MANAUS CIDADE NOVA 69090347 AM 8;MANAUS;-3.040827800;-59.991892200;G0;AMMNS-I13SP141;AMMNS-I13SP141-SS6;MNS_I13_2_GPON_VLAN_182_183_184-ALC;1/1/7/5
EQP0000000087695404;I01G0068;CTO - OPTAP-B 90/10;AMMNS_G1I01;RUA KULINAS MANAUS CHAPADA 69050570 AM 39;MANAUS;-3.094107700;-60.024408300;G0;AMMNS-I01SP9;AMMNS-I01SP9-SS4;BR-AMMNS01-OLT03-NK;1/1/3/6
EQP0000000088120250;N03G0195;CTO - OPTAP-B 90/10;AMMNS_G1N03;AVENIDA PROFESSOR NILTON LINS MANAUS FLORES 69058030 AM SN;MANAUS;-3.060503200;-59.994402500;G0;AMMNS-N03SP25;AMMNS-N03SP25-SS3;MNS_N03_1_GPON_VLAN_112_113_114_ALC;1/1/1/13
EQP0000000029437581;M04GP831;TO;AMMNS_G1M04;RUA DOM JACKSON D. RODRIGUES MANAUS FLORES 69058833 AM 333;MANAUS;-3.060106800;-60.022069300;GP;AMMNS-M04SP104;AMMNS-M04SP104-SS7;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/3/16
EQP0000000029462204;I05GP1476;TO;AMMNS_G1I05;RUA DA PROSPERIDADE MANAUS DOM PEDRO I 69040745 AM 423;MANAUS;-3.087168700;-60.055175900;GP;AMMNS-I05SP185;AMMNS-I05SP185-SS4;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/8/4
EQP0000000087935624;I14G01062;CTO - OPTAP-B 90/10;AMMNS_G1I14;RUA CASIMIRO DE ABREU MANAUS COMPENSA 69035240 AM 124;MANAUS;-3.106766600;-60.056227300;G0;AMMNS-I14SP133;AMMNS-I14SP133-SS6;BR-AMMNS14-OLT03-NK;1/1/1/1
EQP0000000088097362;N03G01686;CTO - OPTAP-B 90/10;AMMNS_G1N03;RUA ADALTO UCHOA MANAUS PARQUE 10 DE NOVEMBRO 69054718 AM SN;MANAUS;-3.070843700;-59.997956100;G0;AMMNS-N03SP211;AMMNS-N03SP211-SS6;MNS_N03_2_GPON_VLAN_115_116_117_ALC;1/1/1/9
EQP0000000087928215;I13G02514;CTO - OPTAP-B 90/10;AMMNS_G1I13;AVENIDA MAX TEIXEIRA MANAUS COLONIA SANTO ANTONIO 69093770 AM 2372;MANAUS;-3.039518700;-60.005821000;G0;AMMNS-I13SP315;AMMNS-I13SP315-SS2;MNS_I13_2_GPON_VLAN_182_183_184-ALC;1/1/3/12
EQP0000000088087110;N03GPT1638;CTO - OPTAP-B 90/10;AMMNS_G1N03;RUA WALDEMAR JARDIM MAUES MANAUS NOVO ALEIXO 69098455 AM 697;MANAUS;-3.065836900;-59.982723000;GPT;AMMNS-N03SP205;AMMNS-N03SP205-SS6;MNS_N03_2_GPON_VLAN_115_116_117_ALC;1/1/2/9
EQP0000000087977012;M04G02301;CTO - OPTAP-B 90/10;AMMNS_G1M04;RUA MARANHAO MANAUS FLORES 69058500 AM 5;MANAUS;-3.067525100;-60.012748300;G0;AMMNS-M04SP288;AMMNS-M04SP288-SS5;MNS_M04_2_GPON_VLAN_109_110_111-ALC;1/1/2/11
EQP0000000087984452;M04G0864;CTO - OPTAP-B 90/10;AMMNS_G1M04;RUA DOM JACKSON D. RODRIGUES MANAUS FLORES 69058833 AM 316;MANAUS;-3.060399600;-60.022307100;G0;AMMNS-M04SP108;AMMNS-M04SP108-SS8;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/4/4
EQP0000000087980197;M04G0339;CTO - OPTAP-B 90/10;AMMNS_G1M04;RUA RIO ORANGE MANAUS ALVORADA 69043007 AM 21;MANAUS;-3.070454900;-60.037553800;G0;AMMNS-M04SP43;AMMNS-M04SP43-SS3;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/2/11
EQP0000000087969411;M04G01644;CTO - OPTAP-B 90/10;AMMNS_G1M04;RUA 2 DE AGOSTO MANAUS PARQUE 10 DE NOVEMBRO 69050700 AM 82;MANAUS;-3.078196100;-60.020385800;G0;AMMNS-M04SP206;AMMNS-M04SP206-SS4;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/8/2
EQP0000000101977344;M08G0009;CTO - OPTAP-B 90/10;AMMNS_G1M08;AVENIDA SOLIMOES MANAUS DISTRITO INDUSTRIAL I 69075200 AM 10;MANAUS;-3.114598000;-59.951239800;G0;AMMNS-M08SP2;AMMNS-M08SP2-SS1;MNS_M08_1_GPON_VLAN_150_151-DCA;1/1/1/2
EQP0000000087612224;I01G02099;CTO - OPTAP-B 90/10;AMMNS_G1I01;PRACA NOSSA SENHORA DE NAZARE MANAUS ADRIANOPOLIS 69057450 AM 10;MANAUS;-3.111071000;-60.013784000;G0;AMMNS-I01SP263;AMMNS-I01SP263-SS3;BR-AMMNS01-OLT03-NK;1/1/3/12
EQP0000000087602252;I01G0177;CTO - OPTAP-B 90/10;AMMNS_G1I01;AVENIDA RIO MAR MANAUS NOSSA SENHORA DAS GRACAS 69053180 AM 726;MANAUS;-3.104811100;-60.019805400;G0;AMMNS-I01SP23;AMMNS-I01SP23-SS1;BR-AMMNS01-OLT03-NK;1/1/3/7
EQP0000000087597233;I01G0893;CTO - OPTAP-B 90/10;AMMNS_G1I01;RUA FELICIANA COSTA MANAUS NOSSA SENHORA DAS GRACAS 69057170 AM 26;MANAUS;-3.096753100;-60.016393600;G0;AMMNS-I01SP112;AMMNS-I01SP112-SS5;BR-AMMNS01-OLT03-NK;1/1/3/9
EQP0000000087964648;I15G0530;CTO - OPTAP-B 90/10;AMMNS_G1I15;RUA IGARAPE DO QUARENTA MANAUS DISTRITO INDUSTRIAL I 69075012 AM 417;MANAUS;-3.118178200;-59.975546000;G0;AMMNS-I15SP67;AMMNS-I15SP67-SS2;MNS_I15_1_GPON_VLAN_173_174_175-ALC;1/1/3/8
EQP0000000087628872;I01G0355;CTO - OPTAP-B 90/10;AMMNS_G1I01;BECO CARANGOLA MANAUS NOSSA SENHORA DAS GRACAS 69057142 AM 14;MANAUS;-3.095311300;-60.019581800;G0;AMMNS-I01SP45;AMMNS-I01SP45-SS3;BR-AMMNS01-OLT03-NK;1/1/3/8
EQP0000000029462208;I05GPC1458;TO;AMMNS_G1I05;RUA DA PROSPERIDADE MANAUS DOM PEDRO I 69040745 AM 423;MANAUS;-3.087320600;-60.055566200;GP;AMMNS-I05SP183;AMMNS-I05SP183-SS2;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/8/2
EQP0000000087606515;I01G02090;CTO - OPTAP-B 90/10;AMMNS_G1I01;RUA SALVADOR MANAUS ADRIANOPOLIS 69057040 AM 425;MANAUS;-3.107870500;-60.011307900;G0;AMMNS-I01SP262;AMMNS-I01SP262-SS2;BR-AMMNS01-OLT03-NK;1/1/3/11
EQP0000000087710425;I01G01909;CTO - OPTAP-B 90/10;AMMNS_G1I01;AVENIDA VIA LACTEA MANAUS ALEIXO 69060085 AM 4;MANAUS;-3.094074700;-59.995748700;G0;AMMNS-I01SP239;AMMNS-I01SP239-SS5;MNS_I01_2_GPON_VLAN_103_104_105-ALC;1/1/4/9
EQP0000000087921337;I13G01065;CTO - OPTAP-B 90/10;AMMNS_G1I13;RUA CONDE DE CAXIAS MANAUS FLORES 69058187 AM 13;MANAUS;-3.045718800;-59.988679400;G0;AMMNS-I13SP134;AMMNS-I13SP134-SS1;MNS_I13_1_GPON_VLAN_179_180_181-ALC;1/1/6/1
EQP0000000087700720;I01G01566;CTO - OPTAP-B 90/10;AMMNS_G1I01;RUA BELO HORIZONTE MANAUS ALEIXO 69060601 AM SN;MANAUS;-3.098499200;-60.006215700;G0;AMMNS-I01SP196;AMMNS-I01SP196-SS6;MNS_I01_2_GPON_VLAN_103_104_105-ALC;1/1/2/2
EQP0000000087992657;M10G0059;CTO - OPTAP-B 90/10;AMMNS_G1M10;AVENIDA AUTAZ MIRIM MANAUS DISTRITO INDUSTRIAL I 69075155 AM 6460;MANAUS;-3.060723100;-59.949573400;G0;AMMNS-M10SP8;AMMNS-M10SP8-SS3;MNS_M10_1_GPON_VLAN_161_162_163-SJS;1/1/1/3
EQP0000000087903332;I05GPT287;CTO - OPTAP-B 90/10;AMMNS_G1I05;RUA CONJUNTO DOS ADVOGADOS MANAUS PONTA NEGRA 69037002 AM 187;MANAUS;-3.091532800;-60.050912100;GPT;AMMNS-I05SP36;AMMNS-I05SP36-SS7;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/2/11
EQP0000000091304027;N07GPT1044;CTO - OPTAP-B 90/10;AMMNS_G1N07;ALAMEDA CARLOTA BONFIM MANAUS PONTA NEGRA 69037145 AM SN;MANAUS;-3.040737500;-60.084778500;GPT;AMMNS-N07SP131;AMMNS-N07SP131-SS4;MNS_N07_1_GPON_VLAN_130_131_132-ALC;1/1/7/13
EQP0000000087979014;M04G0283;CTO - OPTAP-B 90/10;AMMNS_G1M04;RUA AURELIO BUARQUE MANAUS ALVORADA 69043322 AM 40;MANAUS;-3.074023700;-60.032077200;G0;AMMNS-M04SP36;AMMNS-M04SP36-SS3;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/2/4
EQP0000000029476176;I05GPC1448;TO;AMMNS_G1I05;RUA DA PROSPERIDADE MANAUS DOM PEDRO I 69040745 AM 423;MANAUS;-3.087577900;-60.055829100;GP;AMMNS-I05SP181;AMMNS-I05SP181-SS8;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/7/16
EQP0000000029475176;I13GP2408;TO;AMMNS_G1I13;RUA ACURANA MANAUS CIDADE NOVA 69090003 AM 80;MANAUS;-3.040300600;-60.002096200;GP;AMMNS-I13SP301;AMMNS-I13SP301-SS8;MNS_I13_2_GPON_VLAN_182_183_184-ALC;1/1/3/1
EQP0000000088074144;N02G0060;CTO - OPTAP-B 90/10;AMMNS_G1N02;RUA KAKO CAMINHA MANAUS PRESIDENTE VARGAS 69025310 AM 39;MANAUS;-3.116504100;-60.027938200;G0;AMMNS-N02SP8;AMMNS-N02SP8-SS4;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/12
EQP0000000087935337;I14G01063;CTO - OPTAP-B 90/10;AMMNS_G1I14;RUA CASIMIRO DE ABREU MANAUS COMPENSA 69035240 AM 80;MANAUS;-3.106612500;-60.055707200;G0;AMMNS-I14SP133;AMMNS-I14SP133-SS7;BR-AMMNS14-OLT03-NK;1/1/1/1
EQP0000000029462215;I05GPC1450;TO;AMMNS_G1I05;RUA DA PROSPERIDADE MANAUS DOM PEDRO I 69040745 AM 423;MANAUS;-3.087665100;-60.055832400;GP;AMMNS-I05SP182;AMMNS-I05SP182-SS2;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/8/1
EQP0000000087969189;M04G01643;CTO - OPTAP-B 90/10;AMMNS_G1M04;RUA 2 DE AGOSTO MANAUS PARQUE 10 DE NOVEMBRO 69050700 AM 100;MANAUS;-3.078055800;-60.019774300;G0;AMMNS-M04SP206;AMMNS-M04SP206-SS3;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/8/2
EQP0000000088081158;N03G01267;CTO - OPTAP-B 90/10;AMMNS_G1N03;AVENIDA COSME FERREIRA MANAUS ALEIXO 69083000 AM 4240;MANAUS;-3.084332000;-59.980425100;G0;AMMNS-N03SP159;AMMNS-N03SP159-SS3;MNS_N03_2_GPON_VLAN_115_116_117_ALC;1/1/2/8
EQP0000000087965694;I15G0529;CTO - OPTAP-B 90/10;AMMNS_G1I15;RUA IGARAPE DO QUARENTA MANAUS DISTRITO INDUSTRIAL I 69075012 AM 119;MANAUS;-3.119807600;-59.977895100;G0;AMMNS-I15SP67;AMMNS-I15SP67-SS1;MNS_I15_1_GPON_VLAN_173_174_175-ALC;1/1/3/8
EQP0000000088015043;N02G01760;CTO - OPTAP-B 90/10;AMMNS_G1N02;RUA GENERAL GLICERIO MANAUS CACHOEIRINHA 69065140 AM 595;MANAUS;-3.130617700;-60.009213700;G0;AMMNS-N02SP220;AMMNS-N02SP220-SS8;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/1
EQP0000000189830866;I14G02430;CTO - OPTAP-B 70/30;AMMNS_G1I14;BECO SAO JANUARIO MANAUS VILA DA PRATA 69030581 AM 14;MANAUS;-3.108490200;-60.048288500;G0;AMMNS-I14SP304;AMMNS-I14SP304-SS5;BR-AMMNS14-OLT03-NK;1/1/2/9
EQP0000000189830866;I14G02430;CTO - OPTAP-B 70/30;AMMNS_G1I14;BECO SAO JANUARIO MANAUS VILA DA PRATA 69030581 AM 14;MANAUS;-3.108490200;-60.048288500;G0;AMMNS-I14SP304;AMMNS-I14SP304-SS6;BR-AMMNS14-OLT03-NK;1/1/2/9
EQP0000000101963884;M08G0035;CTO - OPTAP-B 70/30;AMMNS_G1M08;RUA IPE MANAUS DISTRITO INDUSTRIAL I 69075100 AM 200;MANAUS;-3.110967600;-59.958453500;G0;AMMNS-M08SP5;AMMNS-M08SP5-SS3;MNS_M08_1_GPON_VLAN_150_151-DCA;1/1/1/5
EQP0000000029437554;M04GP1371;TO;AMMNS_G1M04;RUA DOS PASSES MANAUS PARQUE 10 DE NOVEMBRO 69055161 AM 257;MANAUS;-3.082827700;-60.017177800;GP;AMMNS-M04SP172;AMMNS-M04SP172-SS3;MNS_M04_1_GPON_VLAN_106_107_108-ALC;1/1/6/7
EQP0000000087616276;I01G02101;CTO - OPTAP-B 90/10;AMMNS_G1I01;RUA SAO LUIZ MANAUS ADRIANOPOLIS 69057250 AM 315;MANAUS;-3.113390700;-60.013879700;G0;AMMNS-I01SP263;AMMNS-I01SP263-SS5;BR-AMMNS01-OLT03-NK;1/1/3/12
EQP0000000088016762;N02G02258;CTO - OPTAP-B 90/10;AMMNS_G1N02;AVENIDA CASTELO BRANCO MANAUS CACHOEIRINHA 69065010 AM 825;MANAUS;-3.129125100;-60.007953600;G0;AMMNS-N02SP283;AMMNS-N02SP283-SS2;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/14
EQP0000000029476173;I05GPC1478;TO;AMMNS_G1I05;RUA DA PROSPERIDADE MANAUS DOM PEDRO I 69040745 AM 423;MANAUS;-3.087678400;-60.055120200;GP;AMMNS-I05SP185;AMMNS-I05SP185-SS6;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/8/4
EQP0000000029462203;I05GPC1472;TO;AMMNS_G1I05;RUA DA PROSPERIDADE MANAUS DOM PEDRO I 69040745 AM 423;MANAUS;-3.087208000;-60.055177600;GP;AMMNS-I05SP184;AMMNS-I05SP184-SS8;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/8/3
EQP0000000029437583;I01GP975;TO;AMMNS_G1I01;AVENIDA RIO MAR MANAUS NOSSA SENHORA DAS GRACAS 69053180 AM 1141;MANAUS;-3.099876800;-60.019478100;GP;AMMNS-I01SP122;AMMNS-I01SP122-SS7;MNS_I01_1_GPON_VLAN_100_101_102-ALC;1/1/6/8
EQP0000000029437225;N03GP1212;TO;AMMNS_G1N03;RUA JOSE ROMAO MANAUS SAO JOSE OPERARIO 69085288 AM 215;MANAUS;-3.071382700;-59.972219100;GP;AMMNS-N03SP152;AMMNS-N03SP152-SS4;MNS_N03_2_GPON_VLAN_115_116_117_ALC;1/1/2/1
EQP0000000029468564;N02G02010;CTO - PAD TELEFONICA;AMMNS_G1N02;RUA CARMEN MIRANDA MANAUS CACHOEIRINHA 69065160 AM 1152;MANAUS;-3.130275400;-60.004884800;G0;AMMNS-N02SP252;AMMNS-N02SP252-SS2;MNS_N02_2_GPON_VLAN_121_122_123-ALC;1/1/2/5
EQP0000000189491880;I14G01080;CTO SPLITTER 1 8;AMMNS_G1I14;RUA RIBEIRO COUTO MANAUS COMPENSA 69035230 AM 5;MANAUS;-3.105597100;-60.056918100;G0;AMMNS-I14SP135;AMMNS-I14SP135-SS8;BR-AMMNS14-OLT03-NK;1/1/2/5
EQP0000000029455890;I13G01422;CTO - OPTAP-B-90/10;AMMNS_G1I13;RUA ITALIA MANAUS FLORES 69028070 AM 79;MANAUS;-3.048014600;-60.005609900;G0;AMMNS-I13SP178;AMMNS-I13SP178-SS6;MNS_I13_1_GPON_VLAN_179_180_181-ALC;1/1/7/12
EQP0000000029475077;N03G0498;CTO - OPTAP;AMMNS_G1N03;RUA NIKITA KHRUSCHEV MANAUS PARQUE 10 DE NOVEMBRO 69054729 AM SN;MANAUS;-3.070932000;-60.003276800;G0;AMMNS-N03SP63;AMMNS-N03SP63-SS2;MNS_N03_1_GPON_VLAN_112_113_114_ALC;1/1/4/3
EQP0000000029451312;N02G01540;CTO - PAD TELEFONICA;AMMNS_G1N02;AVENIDA CASTELO BRANCO MANAUS CACHOEIRINHA 69065011 AM 1735;MANAUS;-3.119986100;-60.007476400;G0;AMMNS-N02SP193;AMMNS-N02SP193-SS4;MNS_N02_1_GPON_VLAN_118_119_120-ALC;1/1/8/6
EQP0000000029455827;I14G0488;CTO - OPTAP-B-90/10;AMMNS_G1I14;RUA EVARISTO DA VEIGA MANAUS COMPENSA 69036350 AM 219;MANAUS;-3.101191100;-60.057604100;G0;AMMNS-I14SP61;AMMNS-I14SP61-SS8;MNS_I14_1_GPON_VLAN_185_186_187-ALC;1/1/4/2
EQP0000000029467849;N02G0012;CTO - PAD TELEFONICA;AMMNS_G1N02;RUA COMENDADOR CLEMENTINO MANAUS CENTRO 69025000 AM 449;MANAUS;-3.119172800;-60.023823200;G0;AMMNS-N02SP2;AMMNS-N02SP2-SS4;MNS_N02_1_GPON_VLAN_118_119_120-ALC;1/1/1/2
EQP0000000029463165;N02G0909;CTO - PAD TELEFONICA;AMMNS_G1N02;RUA MIRANDA LEAO MANAUS CENTRO 69005040 AM 578;MANAUS;-3.140211100;-60.019561600;G0;AMMNS-N02SP114;AMMNS-N02SP114-SS5;MNS_N02_1_GPON_VLAN_118_119_120-ALC;1/1/5/7
EQP0000000029452734;I05GPT1059;CTO - PAD TELEFONICA;AMMNS_G1I05;RUA TENENTE PINTO DE SA MANAUS CHAPADA 69040612 AM SN;MANAUS;-3.095967200;-60.038995400;GPT;AMMNS-I05SP133;AMMNS-I05SP133-SS3;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/6/14
EQP0000000062652525;I15G02235;CTO SPLITTER 1 8;AMMNS_G1I15;RUA CUNHA MELO MANAUS PETROPOLIS 69063450 AM 1338;MANAUS;-3.119435700;-59.991917800;G0;AMMNS-I15SP280;AMMNS-I15SP280-SS3;MNS_I15_2_GPON_VLAN_176_177_178-ALC;1/1/5/16
EQP0000000040890465;I16G01285;CTO SPLITTER 1 8;AMMNS_G1I16;RUA ESTRELA RAJADA MANAUS REDENCAO 69047430 AM 1515;MANAUS;-3.054139500;-60.045422900;G0;AMMNS-I16SP161;AMMNS-I16SP161-SS5;MNS_I16_1_GPON_VLAN_170_171_172-ALC;1/1/5/1
EQP0000000029458504;I15GP332;TO;AMMNS_G1I15;RUA PROFESSOR LAZARO GONCALVES MANAUS JAPIIM 69077747 AM SN;MANAUS;-3.106550700;-59.966449100;GP;AMMNS-I15SP42;AMMNS-I15SP42-SS4;MNS_I15_1_GPON_VLAN_173_174_175-ALC;1/1/1/16
EQP0000000029475267;N03GP1202;TO;AMMNS_G1N03;RUA JOSE ROMAO MANAUS SAO JOSE OPERARIO 69085288 AM 215;MANAUS;-3.071252400;-59.971847800;GP;AMMNS-N03SP151;AMMNS-N03SP151-SS2;MNS_N03_2_GPON_VLAN_115_116_117_ALC;1/1/1/16
EQP0000000040098777;I01G02361;CTO SPLITTER 1 8;AMMNS_G1I01;RUA URARIA MANAUS PETROPOLIS 69067512 AM 25;MANAUS;-3.106080200;-59.995315700;G0;AMMNS-I01SP296;AMMNS-I01SP296-SS1;MNS_I01_2_GPON_VLAN_103_104_105-ALC;1/1/7/8
EQP0000000029440610;I05G01603;CTO - PAD TELEFONICA;AMMNS_G1I05;RUA MACAUBAS MANAUS ALVORADA 69042825 AM 6;MANAUS;-3.082421800;-60.054444100;G0;AMMNS-I05SP201;AMMNS-I05SP201-SS3;MNS_I05_1_GPON_VLAN_124_125_126-ALC;1/1/8/10
EQP0000000073307803;I15G02220;CTO SPLITTER 1 8;AMMNS_G1I15;RUA CUNHA MELO MANAUS PETROPOLIS 69063450 AM 296;MANAUS;-3.121056300;-59.992272700;G0;AMMNS-I15SP278;AMMNS-I15SP278-SS4;MNS_I15_2_GPON_VLAN_176_177_178-ALC;1/1/5/14
EQP0000000029441655;I06GP1254;TO;AMMNS_G1I06;RUA ILHA OREGON MANAUS LIRIO DO VALE 69038561 AM 61;MANAUS;-3.072612500;-60.073497700;GP;AMMNS-I06SP157;AMMNS-I06SP157-SS6;MNS_I06_2_GPON_VLAN_139_140_141-ALC;1/1/8/3
EQP0000000029458355;I05G02196;CTO - OPTAP-B-80/20;AMMNS_G1I05;RUA DONA HYLMA THURY MANAUS ALVORADA 69043160 AM 104;MANAUS;-3.077720800;-60.042062500;G0;AMMNS-I05SP275;AMMNS-I05SP275-SS4;MNS_I05_2_GPON_VLAN_127_128_129-ALC;1/1/4/1
