UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS
EQP0000000088704093;A01G0044;CTO 16 FO;ESCIM_G1A01;RUA JOSE VIEIRA DE ABREU FILHO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314105 ES SN;CACHOEIRO DE ITAPEMIRIM;-20.829633500;-41.180253000;G0;ESCIM-A01SP11;ESCIM-A01SP11-SS4
EQP0000000088704069;A01G0030;CTO 16 FO;ESCIM_G1A01;RUA JOSE BARBOSA DE SA CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314133 ES 1;CACHOEIRO DE ITAPEMIRIM;-20.831939600;-41.176880300;G0;ESCIM-A01SP8;ESCIM-A01SP8-SS2
EQP0000000088701330;A01G0311;CTO 16 FO;ESCIM_G1A01;RUA JOSE MARINHO MACHADO COELHO CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315815 ES 21;CACHOEIRO DE ITAPEMIRIM;-20.839886000;-41.181075700;G0;ESCIM-A01SP78;ESCIM-A01SP78-SS3
EQP0000000088704609;A02G0356;CTO 16 FO;ESCIM_G1A02;RUA PAULO AFONSO CACHOEIRO DE ITAPEMIRIM ALTO MONTE CRISTO 29312503 ES 7;CACHOEIRO DE ITAPEMIRIM;-20.849723400;-41.149317200;G0;ESCIM-A02SP89;ESCIM-A02SP89-SS4
EQP0000000088700671;A02G0032;CTO 16 FO;ESCIM_G1A02;RUA AMELIA DE SOUZA BRAGA CACHOEIRO DE ITAPEMIRIM MARBRASA 29313658 ES 3;CACHOEIRO DE ITAPEMIRIM;-20.841162000;-41.162242900;G0;ESCIM-A02SP8;ESCIM-A02SP8-SS4
EQP0000000088701510;A02G0209;CTO 16 FO;ESCIM_G1A02;RUA JOAO FORTUNATO CANHOLATO CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312052 ES 11;CACHOEIRO DE ITAPEMIRIM;-20.846591400;-41.155173500;G0;ESCIM-A02SP53;ESCIM-A02SP53-SS1
EQP0000000106398986;A06G0502;CTO - OPTAP-B 60/40;ESCIM_G1A06;RUA RUBEM MOURA CACHOEIRO DE ITAPEMIRIM ABELARDO FERREIRA MACHADO 29309245 ES 10;CACHOEIRO DE ITAPEMIRIM;-20.839114200;-41.111220000;G0;ESCIM-A06SP126;ESCIM-A06SP126-SS2
EQP0000000106392466;A06G0362;CTO - OPTAP-B 60/40;ESCIM_G1A06;RUA JOSINO AUGUSTO DE BRITTO CACHOEIRO DE ITAPEMIRIM FE E RACA 29308705 ES 10;CACHOEIRO DE ITAPEMIRIM;-20.832632800;-41.114992100;G0;ESCIM-A06SP91;ESCIM-A06SP91-SS2
EQP0000000088704607;A02G0332;CTO 16 FO;ESCIM_G1A02;RUA ARYO SARDENBERG CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312090 ES 16;CACHOEIRO DE ITAPEMIRIM;-20.853235500;-41.153235600;G0;ESCIM-A02SP83;ESCIM-A02SP83-SS4
EQP0000000088701138;A02G0341;CTO 16 FO;ESCIM_G1A02;RUA MIRELLA NOLASCO BRAGA CACHOEIRO DE ITAPEMIRIM ALTO MONTE CRISTO 29312538 ES 4;CACHOEIRO DE ITAPEMIRIM;-20.852045600;-41.152282600;G0;ESCIM-A02SP86;ESCIM-A02SP86-SS1
EQP0000000106398419;A06G0503;CTO - OPTAP-B 60/40;ESCIM_G1A06;RUA MANOEL BELMIRO DOS SANTOS CACHOEIRO DE ITAPEMIRIM NOSSA SENHORA DE FATIMA 29308645 ES 174;CACHOEIRO DE ITAPEMIRIM;-20.837132900;-41.110691100;G0;ESCIM-A06SP126;ESCIM-A06SP126-SS3
EQP0000000088700526;A02G0079;CTO 16 FO;ESCIM_G1A02;RUA JOAO BOSCO FIORIO CACHOEIRO DE ITAPEMIRIM MARBRASA 29313655 ES 8;CACHOEIRO DE ITAPEMIRIM;-20.840922200;-41.160955300;G0;ESCIM-A02SP20;ESCIM-A02SP20-SS3
EQP0000000088701075;A02G0183;CTO 16 FO;ESCIM_G1A02;RUA MARIA DA PENHA MARTINS CACHOEIRO DE ITAPEMIRIM BOA ESPERANCA 29312464 ES 1;CACHOEIRO DE ITAPEMIRIM;-20.850531000;-41.156717500;G0;ESCIM-A02SP46;ESCIM-A02SP46-SS3
EQP0000000088701218;A02G0347;CTO 16 FO;ESCIM_G1A02;RUA MATILDE AHID ASSAD CACHOEIRO DE ITAPEMIRIM ALTO MONTE CRISTO 29312509 ES 20;CACHOEIRO DE ITAPEMIRIM;-20.847406700;-41.151587600;G0;ESCIM-A02SP87;ESCIM-A02SP87-SS3
EQP0000000088700973;A01G0148;CTO 16 FO;ESCIM_G1A01;RUA PRESIDENTE GETULIO VARGAS CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314017 ES 34;CACHOEIRO DE ITAPEMIRIM;-20.835486300;-41.172086800;G0;ESCIM-A01SP37;ESCIM-A01SP37-SS4
EQP0000000088700686;A02G0038;CTO 16 FO;ESCIM_G1A02;RUA DONA IGNEZ CONTARINI COSTA CACHOEIRO DE ITAPEMIRIM MARBRASA 29313692 ES 1;CACHOEIRO DE ITAPEMIRIM;-20.837348200;-41.165627700;G0;ESCIM-A02SP10;ESCIM-A02SP10-SS2
EQP0000000088704061;A01G0068;CTO 16 FO;ESCIM_G1A01;RUA ANGELO SILVERIO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314140 ES 17;CACHOEIRO DE ITAPEMIRIM;-20.832573100;-41.178951600;G0;ESCIM-A01SP17;ESCIM-A01SP17-SS4
EQP0000000088701506;A02G0223;CTO 16 FO;ESCIM_G1A02;RUA JOAO SALAROLI CACHOEIRO DE ITAPEMIRIM SAO LUCAS 29313749 ES 32;CACHOEIRO DE ITAPEMIRIM;-20.848068800;-41.160352100;G0;ESCIM-A02SP56;ESCIM-A02SP56-SS3
EQP0000000088700545;A01G0016;CTO 16 FO;ESCIM_G1A01;RUA AMALIA MARIA TIRELLO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314042 ES 9;CACHOEIRO DE ITAPEMIRIM;-20.829498500;-41.175016800;G0;ESCIM-A01SP4;ESCIM-A01SP4-SS4
EQP0000000088701307;A02G0366;CTO 16 FO;ESCIM_G1A02;RUA RAUL LUIZ DE SOUZA CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312095 ES 5;CACHOEIRO DE ITAPEMIRIM;-20.846955900;-41.153384500;G0;ESCIM-A02SP92;ESCIM-A02SP92-SS2
EQP0000000088701219;A02G0348;CTO 16 FO;ESCIM_G1A02;RUA MATILDE AHID ASSAD CACHOEIRO DE ITAPEMIRIM ALTO MONTE CRISTO 29312509 ES 40;CACHOEIRO DE ITAPEMIRIM;-20.848455800;-41.151622200;G0;ESCIM-A02SP87;ESCIM-A02SP87-SS4
EQP0000000088701084;A01G0346;CTO 16 FO;ESCIM_G1A01;RUA JOAO AFONSO DE MIRANDA CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315772 ES 73;CACHOEIRO DE ITAPEMIRIM;-20.839590300;-41.188168400;G0;ESCIM-A01SP87;ESCIM-A01SP87-SS2
EQP0000000088705563;A02GP519;TO;ESCIM_G1A02;AVENIDA JONES DOS SANTOS NEVES CACHOEIRO DE ITAPEMIRIM AGOSTINHO SIMONATO 29311743 ES 1132;CACHOEIRO DE ITAPEMIRIM;-20.846856400;-41.149880800;GP;ESCIM-A02SP130;ESCIM-A02SP130-SS3
EQP0000000088701563;A01G0163;CTO 16 FO;ESCIM_G1A01;RUA ALDA DA COSTA VIANNA CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315454 ES 15;CACHOEIRO DE ITAPEMIRIM;-20.837259900;-41.176824100;G0;ESCIM-A01SP41;ESCIM-A01SP41-SS3
EQP0000000088701556;A01G0170;CTO 16 FO;ESCIM_G1A01;RUA CLAUDIO ANDRADE CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315463 ES 34;CACHOEIRO DE ITAPEMIRIM;-20.835940700;-41.177625400;G0;ESCIM-A01SP43;ESCIM-A01SP43-SS2
EQP0000000088701356;A01G0365;CTO 16 FO;ESCIM_G1A01;RUA APOSTOLO JUDAS CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315796 ES 12;CACHOEIRO DE ITAPEMIRIM;-20.837773500;-41.182838200;G0;ESCIM-A01SP92;ESCIM-A01SP92-SS1
EQP0000000088701505;A02G0222;CTO 16 FO;ESCIM_G1A02;RUA JOSE MARQUES GONCALVES CACHOEIRO DE ITAPEMIRIM SAO LUCAS 29313748 ES 13;CACHOEIRO DE ITAPEMIRIM;-20.848670500;-41.159023200;G0;ESCIM-A02SP56;ESCIM-A02SP56-SS2
EQP0000000088704729;A08GP244;TO;ESCIM_G1A08;RUA PROFESSORA GERCIA FERREIRA GUIMARAES CACHOEIRO DE ITAPEMIRIM INDEPENDENCIA 29306333 ES 29;CACHOEIRO DE ITAPEMIRIM;-20.849448000;-41.105793500;GP;ESCIM-A08SP61;ESCIM-A08SP61-SS4
EQP0000000088701454;A01G0188;CTO 16 FO;ESCIM_G1A01;RUA MANOEL PEREIRA MARTINS CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315432 ES 22;CACHOEIRO DE ITAPEMIRIM;-20.834845100;-41.179336700;G0;ESCIM-A01SP47;ESCIM-A01SP47-SS4
EQP0000000088701197;A01G0290;CTO 16 FO;ESCIM_G1A01;RUA SANTA CATARINA CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315826 ES 16;CACHOEIRO DE ITAPEMIRIM;-20.843937100;-41.187955900;G0;ESCIM-A01SP73;ESCIM-A01SP73-SS2
EQP0000000088700682;A02G0042;CTO 16 FO;ESCIM_G1A02;AVENIDA FRANCISCO MARDEGAN CACHOEIRO DE ITAPEMIRIM MARBRASA 29313690 ES 622;CACHOEIRO DE ITAPEMIRIM;-20.838398800;-41.163872600;G0;ESCIM-A02SP11;ESCIM-A02SP11-SS2
EQP0000000088701512;A02G0207;CTO 16 FO;ESCIM_G1A02;RUA JOAO OLIVEIRA SARANDI CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312047 ES 16;CACHOEIRO DE ITAPEMIRIM;-20.846889100;-41.154696100;G0;ESCIM-A02SP52;ESCIM-A02SP52-SS3
EQP0000000088701066;A02G0189;CTO 16 FO;ESCIM_G1A02;RUA NELSON CAVICHINI DE AZEVEDO CACHOEIRO DE ITAPEMIRIM BOA ESPERANCA 29312431 ES 54;CACHOEIRO DE ITAPEMIRIM;-20.849428900;-41.155720600;G0;ESCIM-A02SP48;ESCIM-A02SP48-SS1
EQP0000000088701528;A01G0178;CTO 16 FO;ESCIM_G1A01;RUA PAULO SERGIO M. FERREIRA CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315433 ES 8;CACHOEIRO DE ITAPEMIRIM;-20.837843600;-41.177860100;G0;ESCIM-A01SP45;ESCIM-A01SP45-SS2
EQP0000000088704063;A01G0069;CTO 16 FO;ESCIM_G1A01;RUA ANGELO SILVERIO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314140 ES 3;CACHOEIRO DE ITAPEMIRIM;-20.832437600;-41.178638300;G0;ESCIM-A01SP18;ESCIM-A01SP18-SS1
EQP0000000088701372;A01G0355;CTO 16 FO;ESCIM_G1A01;RUA JOAO AFONSO DE MIRANDA CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315772 ES 13;CACHOEIRO DE ITAPEMIRIM;-20.840095000;-41.184521600;G0;ESCIM-A01SP89;ESCIM-A01SP89-SS3
EQP0000000088700975;A01G0146;CTO 16 FO;ESCIM_G1A01;RUA PRESIDENTE GETULIO VARGAS CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314017 ES 49;CACHOEIRO DE ITAPEMIRIM;-20.837047100;-41.171941200;G0;ESCIM-A01SP37;ESCIM-A01SP37-SS2
EQP0000000106393205;A06G0363;CTO - OPTAP-B 60/40;ESCIM_G1A06;RUA IRAN BOECHAT CACHOEIRO DE ITAPEMIRIM FE E RACA 29308766 ES 10;CACHOEIRO DE ITAPEMIRIM;-20.832200000;-41.116960700;G0;ESCIM-A06SP91;ESCIM-A06SP91-SS3
EQP0000000088701049;A02G0194;CTO 16 FO;ESCIM_G1A02;RUA FRANCISCO CARDOSO COELHO JUNIOR CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312046 ES 14;CACHOEIRO DE ITAPEMIRIM;-20.848831800;-41.156070500;G0;ESCIM-A02SP49;ESCIM-A02SP49-SS2
EQP0000000088700691;A01G0038;CTO 16 FO;ESCIM_G1A01;RUA JOAO LUIZ CAMPOS JESSUS CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314033 ES 90;CACHOEIRO DE ITAPEMIRIM;-20.825115300;-41.179464300;G0;ESCIM-A01SP10;ESCIM-A01SP10-SS2
EQP0000000088701015;A01G0345;CTO 16 FO;ESCIM_G1A01;RUA APOSTOLO PEDRO CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315798 ES 7;CACHOEIRO DE ITAPEMIRIM;-20.836825200;-41.182879400;G0;ESCIM-A01SP87;ESCIM-A01SP87-SS1
EQP0000000088701050;A02G0193;CTO 16 FO;ESCIM_G1A02;RUA NAZIRA GINAID FELIPE CACHOEIRO DE ITAPEMIRIM BOA ESPERANCA 29312462 ES 42;CACHOEIRO DE ITAPEMIRIM;-20.848594700;-41.156204600;G0;ESCIM-A02SP49;ESCIM-A02SP49-SS1
EQP0000000088701350;A01G0331;CTO 16 FO;ESCIM_G1A01;RUA ABEL CARDOSO COELHO CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315805 ES 32;CACHOEIRO DE ITAPEMIRIM;-20.838105200;-41.185430100;G0;ESCIM-A01SP83;ESCIM-A01SP83-SS3
EQP0000000088700504;A02G0057;CTO 16 FO;ESCIM_G1A02;AVENIDA FRANCISCO MARDEGAN CACHOEIRO DE ITAPEMIRIM MARBRASA 29313690 ES 706;CACHOEIRO DE ITAPEMIRIM;-20.839351100;-41.161776700;G0;ESCIM-A02SP15;ESCIM-A02SP15-SS1
EQP0000000088701558;A01G0168;CTO 16 FO;ESCIM_G1A01;RUA DOMINGO ERVATI SEQUINE CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315460 ES 11;CACHOEIRO DE ITAPEMIRIM;-20.835779700;-41.176327800;G0;ESCIM-A01SP42;ESCIM-A01SP42-SS4
EQP0000000088701359;A01G0362;CTO 16 FO;ESCIM_G1A01;AVENIDA RUY PINTO BANDEIRA CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315789 ES 42;CACHOEIRO DE ITAPEMIRIM;-20.837425700;-41.182289000;G0;ESCIM-A01SP91;ESCIM-A01SP91-SS2
EQP0000000088700528;A02G0077;CTO 16 FO;ESCIM_G1A02;AVENIDA ANTONIO ALVES CACHOEIRO DE ITAPEMIRIM SAO LUCAS 29313750 ES SN;CACHOEIRO DE ITAPEMIRIM;-20.845594900;-41.163188800;G0;ESCIM-A02SP20;ESCIM-A02SP20-SS1
EQP0000000088701186;A01G0294;CTO 16 FO;ESCIM_G1A01;RODOVIA ES 489 CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315788 ES 389;CACHOEIRO DE ITAPEMIRIM;-20.842264000;-41.185341400;G0;ESCIM-A01SP74;ESCIM-A01SP74-SS2
EQP0000000088704462;A01G0063;CTO 16 FO;ESCIM_G1A01;RUA VITORIO CAMPOS DELORTO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314160 ES 6;CACHOEIRO DE ITAPEMIRIM;-20.832650400;-41.181458000;G0;ESCIM-A01SP16;ESCIM-A01SP16-SS3
EQP0000000106475247;A07G0228;CTO - OPTAP-B 60/40;ESCIM_G1A07;RUA MARIA DULCE GARIOLI CACHOEIRO DE ITAPEMIRIM NOSSA SENHORA DA PENHA 29307440 ES 31;CACHOEIRO DE ITAPEMIRIM;-20.841562700;-41.109273500;G0;ESCIM-A07SP57;ESCIM-A07SP57-SS4
EQP0000000088704483;A02G0173;CTO 16 FO;ESCIM_G1A02;RUA ROMILDO LEAL REZENDE CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312015 ES 10;CACHOEIRO DE ITAPEMIRIM;-20.851247500;-41.154912000;G0;ESCIM-A02SP44;ESCIM-A02SP44-SS1
EQP0000000088704467;A01G0011;CTO 16 FO;ESCIM_G1A01;RUA RAQUEL DALVI CALEGARI CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314010 ES 11;CACHOEIRO DE ITAPEMIRIM;-20.829672900;-41.173749800;G0;ESCIM-A01SP3;ESCIM-A01SP3-SS3
EQP0000000088704783;A02G0442;CTO 16 FO;ESCIM_G1A02;RUA JOAQUIM DOMINGUES DE ALCANTARA CACHOEIRO DE ITAPEMIRIM IBC 29315344 ES 23;CACHOEIRO DE ITAPEMIRIM;-20.858981700;-41.148364100;G0;ESCIM-A02SP111;ESCIM-A02SP111-SS2
EQP0000000106255073;A02G0270;CTO - OPTAP-B 60/40;ESCIM_G1A02;RUA ANTONIO CARDOSO COELHO CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312072 ES 1;CACHOEIRO DE ITAPEMIRIM;-20.854054800;-41.152513500;G0;ESCIM-A02SP68;ESCIM-A02SP68-SS2
EQP0000000088701140;A02G0339;CTO 16 FO;ESCIM_G1A02;RUA ANTONIO CARDOSO COELHO CACHOEIRO DE ITAPEMIRIM MONTE CRISTO 29312107 ES 59;CACHOEIRO DE ITAPEMIRIM;-20.851168800;-41.153073100;G0;ESCIM-A02SP85;ESCIM-A02SP85-SS3
EQP0000000106276711;A03G0365;CTO - OPTAP-B 60/40;ESCIM_G1A03;RUA GERALDO AMBROSIO CACHOEIRO DE ITAPEMIRIM WALDIR FURTADO AMORIM 29313767 ES 42;CACHOEIRO DE ITAPEMIRIM;-20.840249400;-41.147490900;G0;ESCIM-A03SP92;ESCIM-A03SP92-SS1
EQP0000000088704608;A02G0345;CTO 16 FO;ESCIM_G1A02;RUA ANTONIO RIBEIRO SOBRINHO CACHOEIRO DE ITAPEMIRIM ALTO MONTE CRISTO 29312523 ES 61;CACHOEIRO DE ITAPEMIRIM;-20.848496400;-41.150908400;G0;ESCIM-A02SP87;ESCIM-A02SP87-SS1
EQP0000000088700681;A01G0039;CTO 16 FO;ESCIM_G1A01;RUA JOAO LUIZ CAMPOS JESSUS CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314033 ES 60;CACHOEIRO DE ITAPEMIRIM;-20.826164000;-41.179230600;G0;ESCIM-A01SP10;ESCIM-A01SP10-SS3
EQP0000000088701184;A01G0295;CTO 16 FO;ESCIM_G1A01;RUA BERNARDO PECCINI CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315829 ES 13;CACHOEIRO DE ITAPEMIRIM;-20.842199900;-41.184122100;G0;ESCIM-A01SP74;ESCIM-A01SP74-SS3
EQP0000000088704613;A01G0320;CTO 16 FO;ESCIM_G1A01;RUA JOAO GONCALVES REIS CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315431 ES 36;CACHOEIRO DE ITAPEMIRIM;-20.838956900;-41.178664100;G0;ESCIM-A01SP80;ESCIM-A01SP80-SS4
EQP0000000088701108;A01G0328;CTO 16 FO;ESCIM_G1A01;RUA PEDRO AMORIM PRATES CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315474 ES 11;CACHOEIRO DE ITAPEMIRIM;-20.836695600;-41.181544800;G0;ESCIM-A01SP82;ESCIM-A01SP82-SS4
EQP0000000088700705;A01G0067;CTO 16 FO;ESCIM_G1A01;RUA ANGELO SILVERIO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314140 ES 23;CACHOEIRO DE ITAPEMIRIM;-20.832711600;-41.179278900;G0;ESCIM-A01SP17;ESCIM-A01SP17-SS3
EQP0000000088700675;A01G0036;CTO 16 FO;ESCIM_G1A01;RUA JOSE ANTONIO DO AMARAL CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314085 ES 80;CACHOEIRO DE ITAPEMIRIM;-20.825206800;-41.181864200;G0;ESCIM-A01SP9;ESCIM-A01SP9-SS4
EQP0000000106396683;A06G0366;CTO - OPTAP-B 60/40;ESCIM_G1A06;RUA CONSTANTINO MOREIRA DA SILVA CACHOEIRO DE ITAPEMIRIM NOSSA SENHORA DE FATIMA 29308640 ES 6;CACHOEIRO DE ITAPEMIRIM;-20.837634500;-41.112903300;G0;ESCIM-A06SP92;ESCIM-A06SP92-SS2
EQP0000000088700664;A01G0048;CTO 16 FO;ESCIM_G1A01;RUA SEBASTIAO AMARAL CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314050 ES 17;CACHOEIRO DE ITAPEMIRIM;-20.829911800;-41.179806300;G0;ESCIM-A01SP12;ESCIM-A01SP12-SS4
EQP0000000106396911;A06G0367;CTO - OPTAP-B 60/40;ESCIM_G1A06;RUA CONSTANTINO MOREIRA DA SILVA CACHOEIRO DE ITAPEMIRIM NOSSA SENHORA DE FATIMA 29308640 ES 12;CACHOEIRO DE ITAPEMIRIM;-20.837301100;-41.112897900;G0;ESCIM-A06SP92;ESCIM-A06SP92-SS3
EQP0000000088704040;A01G0175;CTO 16 FO;ESCIM_G1A01;RUA RAIMUNDO FULLIN CACHOEIRO DE ITAPEMIRIM BOA VISTA 29315465 ES 21;CACHOEIRO DE ITAPEMIRIM;-20.834281000;-41.178961200;G0;ESCIM-A01SP44;ESCIM-A01SP44-SS3
EQP0000000088704466;A01G0014;CTO 16 FO;ESCIM_G1A01;RUA JOAO BATISTA CALEGARIO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314020 ES 91;CACHOEIRO DE ITAPEMIRIM;-20.830429400;-41.174251700;G0;ESCIM-A01SP4;ESCIM-A01SP4-SS2
EQP0000000088701365;A01G0360;CTO 16 FO;ESCIM_G1A01;AVENIDA RUY PINTO BANDEIRA CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315789 ES 11;CACHOEIRO DE ITAPEMIRIM;-20.839857400;-41.182423900;G0;ESCIM-A01SP90;ESCIM-A01SP90-SS4
EQP0000000088704084;A01G0017;CTO 16 FO;ESCIM_G1A01;RUA JOAO BATISTA CALEGARIO CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314020 ES 204;CACHOEIRO DE ITAPEMIRIM;-20.830148000;-41.175056400;G0;ESCIM-A01SP5;ESCIM-A01SP5-SS1
EQP0000000088700687;A02G0036;CTO 16 FO;ESCIM_G1A02;RUA ZELIA MACHADO CACHOEIRO DE ITAPEMIRIM MARBRASA 29313666 ES 21;CACHOEIRO DE ITAPEMIRIM;-20.838518800;-41.165396100;G0;ESCIM-A02SP9;ESCIM-A02SP9-SS4
EQP0000000088704464;A02G0076;CTO 16 FO;ESCIM_G1A02;RUA JOSE CLEZIO MORENO JUNIOR CACHOEIRO DE ITAPEMIRIM SAO LUCAS 29313714 ES 117;CACHOEIRO DE ITAPEMIRIM;-20.844666600;-41.161293300;G0;ESCIM-A02SP19;ESCIM-A02SP19-SS4
EQP0000000088701862;A02G0321;CTO 16 FO;ESCIM_G1A02;RUA BENEDICTO ABREU CACHOEIRO DE ITAPEMIRIM JARDIM ITAPEMIRIM 29315712 ES 19;CACHOEIRO DE ITAPEMIRIM;-20.856555300;-41.152355100;G0;ESCIM-A02SP81;ESCIM-A02SP81-SS1
EQP0000000088701220;A02G0349;CTO 16 FO;ESCIM_G1A02;RUA EULINA JACCOND DE ANDRADE CACHOEIRO DE ITAPEMIRIM ALTO MONTE CRISTO 29312527 ES 37;CACHOEIRO DE ITAPEMIRIM;-20.849586600;-41.151546400;G0;ESCIM-A02SP88;ESCIM-A02SP88-SS1
EQP0000000088700972;A01G0149;CTO 16 FO;ESCIM_G1A01;RUA PRESIDENTE GETULIO VARGAS CACHOEIRO DE ITAPEMIRIM AEROPORTO 29314017 ES 25;CACHOEIRO DE ITAPEMIRIM;-20.835293100;-41.172027500;G0;ESCIM-A01SP38;ESCIM-A01SP38-SS1
EQP0000000088704784;A03G0364;CTO - UCAO-8;ESCIM_G1A03;RUA JOSE ZAMPIROLLI CACHOEIRO DE ITAPEMIRIM CORAMARA 29313353 ES 12;CACHOEIRO DE ITAPEMIRIM;-20.837828300;-41.149377600;G0;ESCIM-A03SP91;ESCIM-A03SP91-SS4
EQP0000000088706924;A07G0187;CTO - UCAO-8;ESCIM_G1A07;ESCADARIA AURELINO VIEIRA CACHOEIRO DE ITAPEMIRIM SANTA CECILIA 29307525 ES 21;CACHOEIRO DE ITAPEMIRIM;-20.841161500;-41.110346400;G0;ESCIM-A07SP47;ESCIM-A07SP47-SS3
EQP0000000088701303;A02G0367;CTO - UCAO-8;ESCIM_G1A02;RUA ANTONIO ROQUE CACHOEIRO DE ITAPEMIRIM ALTO MONTE CRISTO 29312507 ES 16;CACHOEIRO DE ITAPEMIRIM;-20.847397600;-41.153049000;G0;ESCIM-A02SP92;ESCIM-A02SP92-SS3
EQP0000000088705228;I01G0056;CTO - UCAO-8;ESCIM_G1I01;RUA FRANCISCO RUBIM CACHOEIRO DE ITAPEMIRIM CAMPO DA LEOPOLDINA 29305374 ES 27;CACHOEIRO DE ITAPEMIRIM;-20.855701600;-41.127143600;G0;ESCIM-I01SP14;ESCIM-I01SP14-SS4
EQP0000000088702213;A05G0026;CTO - UCAO-8;ESCIM_G1A05;RUA ASTOR DILLEN DOS SANTOS CACHOEIRO DE ITAPEMIRIM VILA RICA 29301041 ES 189;CACHOEIRO DE ITAPEMIRIM;-20.839411800;-41.124459700;G0;ESCIM-A05SP7;ESCIM-A05SP7-SS2
EQP0000000088701354;A01G0367;CTO - UCAO-8;ESCIM_G1A01;RUA APOSTOLO JUDAS CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315796 ES 27;CACHOEIRO DE ITAPEMIRIM;-20.838001200;-41.183729600;G0;ESCIM-A01SP92;ESCIM-A01SP92-SS3
EQP0000000088705052;A09G0018;CTO - UCAO-8;ESCIM_G1A09;RUA CLARINDA RODRIGUES JORDAO CACHOEIRO DE ITAPEMIRIM ARARIGUABA 29305525 ES 23;CACHOEIRO DE ITAPEMIRIM;-20.858789600;-41.097705500;G0;ESCIM-A09SP5;ESCIM-A09SP5-SS2
EQP0000000090868420;A07GP445;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESCIM_G1A07;RUA DOUTOR UBALDO CAETANO GONCALVES CACHOEIRO DE ITAPEMIRIM IBITIQUARA 29307170 ES 76;CACHOEIRO DE ITAPEMIRIM;-20.846494700;-41.111765200;GP;ESCIM-A07SP112;ESCIM-A07SP112-SS1
EQP0000000088705535;A06G0145;CTO - UCAO-8;ESCIM_G1A06;RUA BENJAMIM SILVA CACHOEIRO DE ITAPEMIRIM NOVO PARQUE 29309130 ES 49;CACHOEIRO DE ITAPEMIRIM;-20.834835000;-41.119088800;G0;ESCIM-A06SP37;ESCIM-A06SP37-SS1
EQP0000000088700801;I02G0180;CTO - OPTAP-B-80/20;ESCIM_G1I02;RUA LAURO LEMOS CACHOEIRO DE ITAPEMIRIM VILLAGE DA LUZ 29309400 ES 6;CACHOEIRO DE ITAPEMIRIM;-20.828703300;-41.116084100;G0;ESCIM-I02SP23;ESCIM-I02SP23-SS4
EQP0000000088704557;A01G0352;CTO - UCAO-8;ESCIM_G1A01;RUA MANOEL RAMOS BRANDAO CACHOEIRO DE ITAPEMIRIM RUI PINTO BANDEIRA 29315782 ES 2;CACHOEIRO DE ITAPEMIRIM;-20.839919700;-41.185781200;G0;ESCIM-A01SP88;ESCIM-A01SP88-SS4
