UF|MUNICIPIO|ARMARIO|TRONCO|IDENTIFICADOR_UNICO_CABO_CONECTADO|SP_PADRAO|CONTAGEM_OK|QTDE_OK|CONTAGEM_NOK|QTDE_NOK
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089502177|OK|SP103-SP104;SP109-SP114|8||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089502199|OK|SP124-SP126|3||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089502566|OK|SP103-SP104|2||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089502701|OK|SP109-SP111|3||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089504041|OK|SP57-SP62;SP66-SP72;SP76-SP80;SP84-SP85;SP89-SP100;SP103-SP104;SP109-SP118;SP122-SP126;SP130-SP138|58||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089504046|OK|SP1-SP3;SP7-SP12;SP14-SP20;SP24-SP33;SP36-SP42;SP47-SP52|39||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089505689|OK|SP47-SP52|6||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089506420|OK|SP76-SP80;SP84-SP85;SP89-SP100|19||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089506425|OK|SP57-SP62|6||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089506451|OK|SP66-SP72|7||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089506653|OK|SP76-SP80;SP84-SP85;SP89-SP93|12||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089511181|OK|SP1-SP3;SP7-SP12;SP14-SP20;SP24-SP33;SP36-SP42|33||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089511198|OK|SP41-SP42|2||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089513398|OK|SP1-SP3;SP7-SP12;SP14-SP20;SP24-SP27|20||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089513408|OK|SP28-SP33;SP36-SP40|11||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089513413|OK|SP28-SP33|6||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089516815|OK|SP84-SP85|2||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089516835|OK|SP76-SP80|5||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089521232|OK|SP1-SP3;SP7-SP12;SP14-SP20|16||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089521276|OK|SP1-SP3;SP7-SP12;SP14|10||0
MA|SAO LUIS|MASLS_G1I08|TR 1|CBL0000000089523973|OK|SP1-SP3|3||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089183573|OK|SP145-SP149;SP155-SP177;SP182-SP187;SP196;SP201-SP203;SP205-SP208;SP213-SP216;SP220-SP225;SP230-SP233;SP239-SP241;SP247-SP251;SP254-SP271;SP276-SP282|89||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089183953|OK|SP145-SP149;SP155-SP177;SP182-SP187;SP196;SP201-SP203;SP205-SP208;SP213-SP216;SP220-SP225;SP230-SP233;SP239-SP241;SP247-SP251;SP254-SP271;SP276-SP282|89||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089183958|OK|SP220-SP225;SP230-SP233;SP239-SP241;SP247-SP251;SP254-SP271;SP276-SP282|43||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089184068|OK|SP213-SP216|4||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089184088|OK|SP145-SP149;SP155-SP177;SP182-SP187;SP196;SP201-SP203;SP205-SP208|42||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089184733|OK|SP196;SP201-SP203|4||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089184748|OK|SP205-SP208|4||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089184843|OK|SP145-SP149;SP155-SP177;SP182-SP187|34||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089184858|OK|SP196|1||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089186408|OK|SP182-SP187|6||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089497589|OK|SP145-SP149|5||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089497921|OK|SP220-SP225|6||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089498319|OK|SP220-SP221|2||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089509368|OK|SP165-SP177|13||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089509451|OK|SP145-SP149;SP155-SP164|15||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089510198|OK|SP220-SP225;SP230-SP233|10||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089510253|OK|SP247-SP251;SP254-SP271;SP276-SP282|30||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089510333|OK|SP239-SP241|3||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089512726|OK|SP247-SP248;SP254-SP271|20||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089518364|OK|SP247-SP248;SP254-SP265;SP271|15||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089520023|OK|SP145-SP149;SP155-SP160|11||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089520221|OK|SP165-SP169|5||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089520226|OK|SP170-SP175|6||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089520948|OK|SP247-SP248;SP254-SP258|7||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000089525725|OK|SP247-SP248|2||0
MA|SAO LUIS|MASLS_G1I08|TR 2|CBL0000000243140797|OK|SP249-SP251|3||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000098348981|OK|SP289-SP290;SP297-SP308;SP316-SP324;SP331-SP334;SP341-SP342;SP351-SP362;SP368-SP372;SP385-SP396|58||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000098349873|OK|SP289-SP290;SP297-SP308;SP316-SP324;SP331-SP334;SP341-SP342;SP351-SP362;SP368-SP372;SP385-SP396|58||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100129068|OK|SP361-SP362;SP368-SP372;SP385-SP396|19||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100129158|OK|SP361-SP362;SP368-SP372;SP385-SP390|13||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100129166|OK|SP361-SP362;SP368-SP372;SP385-SP386|9||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100129196|OK|SP361-SP362;SP368-SP372|7||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100129199|OK|SP361-SP362|2||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100129299|OK|SP289-SP290;SP297-SP308;SP316-SP324;SP331-SP334;SP341-SP342;SP351-SP360|39||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100131280|OK|SP331-SP334;SP341-SP342;SP351-SP356|12||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100131325|OK|SP289-SP290;SP297-SP308;SP316-SP324|23||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100131336|OK|SP289-SP290;SP297-SP308;SP316-SP319|18||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100131470|OK|SP301-SP308|8||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100131473|OK|SP289-SP290;SP297-SP300|6||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100131497|OK|SP289-SP290|2||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100131853|OK|SP331-SP334;SP341-SP342;SP351-SP352|8||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100132794|OK|SP331-SP334;SP341-SP342|6||0
MA|SAO LUIS|MASLS_G1I09|DGO-TR3|CBL0000000100132872|OK|SP331-SP334|4||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089183563|OK|SP1-SP6;SP13-SP42;SP49-SP60;SP75-SP81;SP87-SP96;SP112-SP116;SP124-SP132|79||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089185278|OK|SP1-SP6;SP13-SP42;SP49-SP60;SP75-SP81;SP87-SP96;SP112-SP116;SP124-SP132|79||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089186708|OK|SP1-SP6;SP13-SP42;SP49-SP60;SP75-SP81;SP87-SP96|65||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089186713|OK|SP94-SP96|3||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089186718|OK|SP1-SP6;SP13-SP42;SP49-SP60;SP75-SP81;SP87-SP93|62||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089186723|OK|SP112-SP116;SP124-SP132|14||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089186733|OK|SP112-SP116;SP124-SP131|13||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089186738|OK|SP112-SP116;SP124-SP128|10||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089186743|OK|SP112-SP116|5||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089493130|OK|SP37-SP42|6||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089494885|OK|SP37-SP42;SP49-SP53|11||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089507623|OK|SP1-SP6;SP13-SP30|24||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089507628|OK|SP31-SP36|6||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089510498|OK|SP1-SP6;SP13-SP25|19||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089512214|OK|SP75-SP81;SP87-SP92|13||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089512219|OK|SP75-SP81;SP87-SP93|14||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089512224|OK|SP1-SP6;SP13-SP42;SP49-SP60|48||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089512239|OK|SP37-SP42;SP49-SP58|16||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089512756|OK|SP1-SP6;SP13-SP22|16||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089513006|OK|SP1-SP6;SP13-SP17|11||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089515121|OK|SP75-SP81|7||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089515936|OK|SP1-SP6|6||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089525184|OK|SP1-SP6;SP13-SP36|30||0
MA|SAO LUIS|MASLS_G1I09|TR 1|CBL0000000089525189|OK|SP59-SP60|2||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089183568|OK|SP145-SP149;SP159-SP164;SP171-SP174;SP185-SP204;SP225-SP228;SP233-SP241;SP248-SP252;SP257-SP276|73||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089186728|OK|SP145-SP149;SP159-SP164;SP171-SP174;SP185-SP204;SP225-SP228;SP233-SP241;SP248-SP252;SP257-SP276|73||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089508530|OK|SP265-SP270|6||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089508535|OK|SP145-SP149;SP159-SP164;SP171-SP174;SP185-SP204;SP225-SP228;SP233-SP241;SP248-SP252;SP257-SP264|61||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089508540|OK|SP271-SP276|6||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089516978|OK|SP195-SP199|5||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089516983|OK|SP200-SP204|5||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089516988|OK|SP145-SP149;SP159-SP164;SP171-SP174;SP185-SP194|25||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089516993|OK|SP145-SP149;SP159-SP164;SP171-SP174|15||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089516998|OK|SP185-SP194|10||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089517003|OK|SP188-SP191|4||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089517010|OK|SP185-SP187|3||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089517038|OK|SP145-SP149|5||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089517068|OK|SP159-SP164|6||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089519136|OK|SP145-SP149;SP159-SP164;SP171-SP174;SP185-SP204|35||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089519142|OK|SP261-SP264|4||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089519147|OK|SP225-SP228;SP233-SP241;SP248-SP252;SP257-SP260|22||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089528847|OK|SP248-SP252|5||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089528852|OK|SP225-SP228;SP233-SP241|13||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089528873|OK|SP225-SP228;SP233-SP236|8||0
MA|SAO LUIS|MASLS_G1I09|TR 2|CBL0000000089528910|OK|SP225-SP228|4||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070055679|OK|SP1;SP11-SP15;SP22-SP26;SP31;SP33-SP38;SP51-SP61;SP65-SP73;SP79-SP89;SP111-SP124;SP131-SP132|65||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070067957|OK|SP133-SP135;SP141-SP144|7||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070068240|OK|SP133-SP135|3||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070070824|OK|SP121-SP124|4||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070078858|OK|SP85-SP89|5||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070079106|OK|SP85-SP89;SP111-SP116|11||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070080681|OK|SP85-SP89;SP111-SP120|15||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070081264|OK|SP1;SP11-SP15;SP22-SP26;SP31;SP33-SP38;SP51-SP61;SP65-SP73;SP79-SP89;SP111-SP120|59||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070083603|OK|SP1;SP11-SP15;SP22-SP26;SP31;SP33-SP38;SP51-SP61;SP65-SP73;SP79-SP84|44||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070090054|OK|SP37-SP38;SP51-SP61;SP65-SP73;SP79-SP82|26||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070090332|OK|SP69-SP73;SP79-SP80|7||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070090824|OK|SP69-SP73|5||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070093703|OK|SP37-SP38;SP51-SP61;SP65-SP68|17||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070094041|OK|SP61|1||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070094216|OK|SP37-SP38;SP51-SP60|12||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070101639|OK|SP37-SP38;SP51-SP55|7||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070101859|OK|SP37-SP38|2||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070111090|OK|SP1;SP11-SP15;SP22-SP26;SP31;SP33-SP36|16||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070154921|OK|SP1;SP11-SP15;SP22-SP26;SP31;SP33|13||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070155017|OK|SP25-SP26;SP31|3||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070155309|OK|SP25-SP26|2||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070155482|OK|SP25-SP26|2||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070158729|OK|SP1;SP11-SP15;SP22-SP24|9||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070194703|OK|SP1;SP11-SP15;SP22-SP23|8||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070199094|OK|SP13-SP15|3||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070203558|OK|SP1;SP11-SP12|3||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070207536|OK|SP1|1||0
MA|SAO LUIS|MASLS_G1I10|DGO1_BR-MASLS10|CBL0000000070686714|OK|SP1;SP11-SP15;SP22-SP26;SP31;SP33-SP38;SP51-SP61;SP65-SP73;SP79-SP89;SP111-SP124;SP131-SP135;SP141-SP144|72||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089176648|OK|SP73-SP86;SP89;SP92|16||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089176963|OK|SP1-SP8;SP21-SP43;SP48-SP63|47||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089177078|OK|SP1-SP8;SP21-SP43;SP48-SP55|39||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089177233|OK|SP1-SP8;SP21-SP36|24||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089177288|OK|SP1-SP8;SP22-SP28|15||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089177493|OK|SP1-SP8|8||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270536|OK|SP37-SP43|7||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270541|OK|SP37-SP42|6||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270676|OK|SP37-SP40|4||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270681|OK|SP39-SP40|2||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270696|OK|SP37-SP38|2||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270701|OK|SP37|1||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270716|OK|SP80-SP86;SP89;SP92|9||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270721|OK|SP80-SP86;SP89|8||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089270726|OK|SP80-SP86|7||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089275666|OK|SP1-SP8;SP21-SP43;SP48-SP86;SP89;SP92;SP97-SP144|120||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089277496|OK|SP1-SP8;SP21-SP43;SP48-SP86;SP89;SP92;SP100-SP117|90||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089277501|OK|SP118-SP125|8||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089282814|OK|SP73-SP86;SP89;SP92;SP101-SP108|24||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089282839|OK|SP1-SP8;SP21-SP43;SP48-SP72|56||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089285975|OK|SP1-SP8;SP21-SP43;SP48-SP86;SP89;SP92;SP100-SP136|109||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089285980|OK|SP1-SP8;SP21-SP43;SP48-SP86;SP89;SP92;SP100-SP131|104||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089287784|OK|SP80-SP83|4||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089289643|OK|SP80-SP81|2||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089291176|OK|SP80-SP81|2||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000089292864|OK|SP80-SP86|7||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000090870982|OK|SP97|1||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000090876402|OK|SP97-SP99|3||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000101864278|OK|SP97|1||0
MA|SAO LUIS|MASLS_G1M01|TR 1|CBL0000000104995224|OK|SP21|1||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089177718|OK|SP145-SP191;SP199-SP229;SP236-SP255;SP264-SP288|123||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089177728|OK|SP245-SP255;SP264-SP288|36||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089177733|OK|SP145-SP191;SP199-SP229;SP236-SP244|87||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089177793|OK|SP181-SP190;SP199-SP216|28||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089177893|OK|SP181-SP187;SP199-SP202|11||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089177898|OK|SP188;SP203-SP211|10||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089178058|OK|SP181-SP187|7||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089269336|OK|SP245-SP255;SP264-SP279|27||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089269536|OK|SP217-SP219|3||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089269921|OK|SP221|1||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089270736|OK|SP186|1||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089270956|OK|SP245-SP255;SP264-SP271|19||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089271126|OK|SP245-SP255|11||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089272681|OK|SP145-SP180;SP191|37||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089274276|OK|SP145-SP167;SP191|24||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089274281|OK|SP168-SP180|13||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089284122|OK|SP145-SP159;SP191|16||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089287934|OK|SP186-SP187|2||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089287944|OK|SP252-SP255|4||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089289502|OK|SP252-SP253|2||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089289638|OK|SP152-SP159|8||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089289768|OK|SP154-SP159|6||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089291121|OK|SP156|1||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089291241|OK|SP154-SP155|2||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089292869|OK|SP177-SP180|4||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089292874|OK|SP178-SP179|2||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089292879|OK|SP177|1||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089293196|OK|SP217-SP229|13||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089294756|OK|SP217-SP227|11||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089294877|OK|SP217-SP224|8||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089295126|OK|SP217-SP220|4||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000089295201|OK|SP217-SP219|3||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000090873637|OK|SP191|1||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000090900273|OK|SP189-SP190|2||0
MA|SAO LUIS|MASLS_G1M01|TR 2|CBL0000000090909734|OK|SP188|1||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089177723|OK|SP289-SP295;SP313-SP326;SP328-SP330;SP338-SP366;SP368-SP370;SP374-SP414;SP421-SP432|109||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178243|OK|SP408-SP414;SP421-SP426|13||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178248|OK|SP289-SP295;SP313-SP326;SP328-SP330;SP338-SP366;SP368-SP370;SP374-SP407|90||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178333|OK|SP408-SP414|7||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178508|OK|SP361-SP366;SP368-SP370;SP374-SP402|38||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178533|OK|SP289-SP295;SP313-SP326;SP328-SP330;SP338-SP360|47||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178603|OK|SP361-SP366;SP368-SP370;SP374-SP395|31||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178653|OK|SP361-SP366;SP368-SP370;SP374-SP388|24||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178738|OK|SP361-SP366;SP368-SP370;SP374-SP381|17||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089178793|OK|SP361-SP366;SP368-SP370|9||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089179228|OK|SP289-SP295;SP313-SP326;SP328-SP330;SP338-SP352|39||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089179318|OK|SP289-SP295;SP313-SP326;SP328-SP330;SP338-SP344|31||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089179358|OK|SP289-SP295;SP313-SP324|19||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089179468|OK|SP289-SP295;SP313-SP318|13||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089179568|OK|SP289-SP295|7||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089270531|OK|SP368-SP370|3||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089270556|OK|SP369|1||0
MA|SAO LUIS|MASLS_G1M01|TR 3|CBL0000000089270656|OK|SP368|1||0
