UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS
EQP0000000070041671;I01G0127;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA EMILIA ROEPKE BOLDT SANTA MARIA DE JETIBA CENTRO 29645000 ES 51;SANTA MARIA DE JETIBA;-20.026383000;-40.744047100;G0;ESSMJ-I01SP16;ESSMJ-I01SP16-SS7
EQP0000000070009718;I01G0303;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.002982500;-40.738916500;G0;ESSMJ-I01SP38;ESSMJ-I01SP38-SS7
EQP0000000070007737;I01G0350;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 26;SANTA MARIA DE JETIBA;-19.997983100;-40.741025900;G0;ESSMJ-I01SP44;ESSMJ-I01SP44-SS6
EQP0000000069952191;I01G0394;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA MARLI RAMLOW SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.016087200;-40.739709300;G0;ESSMJ-I01SP50;ESSMJ-I01SP50-SS2
EQP0000000070037412;I01G0106;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA WALDEMAR DETTMANN SANTA MARIA DE JETIBA CENTRO 29645000 ES 135;SANTA MARIA DE JETIBA;-20.027236500;-40.745490200;G0;ESSMJ-I01SP14;ESSMJ-I01SP14-SS2
EQP0000000069969163;I01G0379;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA ROSSETA POTRATZ SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.008913300;-40.743285900;G0;ESSMJ-I01SP48;ESSMJ-I01SP48-SS3
EQP0000000069914898;I01G0460;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA JOSE MULLER SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 41;SANTA MARIA DE JETIBA;-20.016312100;-40.750145000;G0;ESSMJ-I01SP58;ESSMJ-I01SP58-SS4
EQP0000000070053831;I01G0014;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HERMAN MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 221;SANTA MARIA DE JETIBA;-20.032012400;-40.741526200;G0;ESSMJ-I01SP2;ESSMJ-I01SP2-SS6
EQP0000000070040102;I01G0280;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA VINTE E CINCO DE JULHO SANTA MARIA DE JETIBA CENTRO 29645000 ES 40;SANTA MARIA DE JETIBA;-20.019755300;-40.746603700;G0;ESSMJ-I01SP35;ESSMJ-I01SP35-SS8
EQP0000000070041779;I01G0278;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA ALBERTO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.019821300;-40.747402800;G0;ESSMJ-I01SP35;ESSMJ-I01SP35-SS6
EQP0000000070016315;I01G0047;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA DO IMIGRANTE (CENTRO) SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.030710600;-40.740848700;G0;ESSMJ-I01SP6;ESSMJ-I01SP6-SS7
EQP0000000070013211;I01G0151;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA FLORENCIO AUGUSTO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.025613400;-40.743657100;G0;ESSMJ-I01SP19;ESSMJ-I01SP19-SS7
EQP0000000069916293;I01G0462;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA JOSE MULLER SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 87;SANTA MARIA DE JETIBA;-20.016737600;-40.750595800;G0;ESSMJ-I01SP58;ESSMJ-I01SP58-SS6
EQP0000000069925682;I01G0422;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 37;SANTA MARIA DE JETIBA;-20.018461600;-40.758653000;G0;ESSMJ-I01SP53;ESSMJ-I01SP53-SS6
EQP0000000070264793;I01G0439;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.018568800;-40.757327000;G0;ESSMJ-I01SP55;ESSMJ-I01SP55-SS7
EQP0000000070017231;I01G0046;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA DO IMIGRANTE (CENTRO) SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.031386900;-40.740506700;G0;ESSMJ-I01SP6;ESSMJ-I01SP6-SS6
EQP0000000070027903;I01G0086;CTO - OPTAP-B 90/10;ESSMJ_G1I01;LADEIRA FLORENCIO SCHULTZ SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.029816100;-40.754494100;G0;ESSMJ-I01SP11;ESSMJ-I01SP11-SS6
EQP0000000069915653;I01G0461;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA JOSE MULLER SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 65;SANTA MARIA DE JETIBA;-20.016491000;-40.750271400;G0;ESSMJ-I01SP58;ESSMJ-I01SP58-SS5
EQP0000000070001371;I01G0355;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA ALFREDO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 210;SANTA MARIA DE JETIBA;-20.000243600;-40.740156100;G0;ESSMJ-I01SP45;ESSMJ-I01SP45-SS3
EQP0000000070022485;I01G0039;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA FRANCISCO SCHWARTZ SANTA MARIA DE JETIBA CENTRO 29645000 ES 89;SANTA MARIA DE JETIBA;-20.030091300;-40.741955800;G0;ESSMJ-I01SP5;ESSMJ-I01SP5-SS7
EQP0000000070027237;I01G0054;CTO - OPTAP-B 90/10;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.030936600;-40.739984900;G0;ESSMJ-I01SP7;ESSMJ-I01SP7-SS6
EQP0000000070042078;I01G0126;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA AUGUSTO JACOB SANTA MARIA DE JETIBA CENTRO 29645000 ES 25;SANTA MARIA DE JETIBA;-20.026531100;-40.744282000;G0;ESSMJ-I01SP16;ESSMJ-I01SP16-SS6
EQP0000000069910626;I01G0472;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA CANTINHO DO CEU SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 151;SANTA MARIA DE JETIBA;-20.017238900;-40.749173200;G0;ESSMJ-I01SP59;ESSMJ-I01SP59-SS8
EQP0000000070044423;I01G0271;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA ROLF POTRATZ SANTA MARIA DE JETIBA CENTRO 29645000 ES 261;SANTA MARIA DE JETIBA;-20.020660000;-40.746425700;G0;ESSMJ-I01SP34;ESSMJ-I01SP34-SS7
EQP0000000070036565;I01G0248;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA PETUNIA SANTA MARIA DE JETIBA CENTRO 29645000 ES 465;SANTA MARIA DE JETIBA;-20.020967500;-40.747259000;G0;ESSMJ-I01SP31;ESSMJ-I01SP31-SS8
EQP0000000070076101;I01G0190;CTO - OPTAP-B 70/30;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.024745100;-40.744735500;G0;ESSMJ-I01SP24;ESSMJ-I01SP24-SS5
EQP0000000070022736;I01G0079;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HENRIQUE EGGERT SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.030594000;-40.760024500;G0;ESSMJ-I01SP10;ESSMJ-I01SP10-SS7
EQP0000000070032822;I01G0165;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA FLORENCIO AUGUSTO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES 417;SANTA MARIA DE JETIBA;-20.025441400;-40.743041900;G0;ESSMJ-I01SP21;ESSMJ-I01SP21-SS5
EQP0000000070006137;I01G0207;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA AUGUSTO JACOB SANTA MARIA DE JETIBA CENTRO 29645000 ES 190;SANTA MARIA DE JETIBA;-20.025267400;-40.744894300;G0;ESSMJ-I01SP26;ESSMJ-I01SP26-SS7
EQP0000000070021324;I01G0174;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA FLORENCIO AUGUSTO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES 755;SANTA MARIA DE JETIBA;-20.022694500;-40.743946000;G0;ESSMJ-I01SP22;ESSMJ-I01SP22-SS6
EQP0000000070027492;I01G0341;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-19.995436800;-40.745045400;G0;ESSMJ-I01SP43;ESSMJ-I01SP43-SS5
EQP0000000070010510;I01G0302;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 452;SANTA MARIA DE JETIBA;-20.003516400;-40.737644300;G0;ESSMJ-I01SP38;ESSMJ-I01SP38-SS6
EQP0000000070003350;I01G0287;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 1558;SANTA MARIA DE JETIBA;-20.001679500;-40.727133900;G0;ESSMJ-I01SP36;ESSMJ-I01SP36-SS7
EQP0000000069919749;I01G0455;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA JOSE MULLER SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 260;SANTA MARIA DE JETIBA;-20.017388600;-40.752031800;G0;ESSMJ-I01SP57;ESSMJ-I01SP57-SS7
EQP0000000070008960;I01G0104;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA LUTERANA SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.028369500;-40.752841800;G0;ESSMJ-I01SP13;ESSMJ-I01SP13-SS8
EQP0000000070030079;I01G0063;CTO - OPTAP-B 90/10;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES 552;SANTA MARIA DE JETIBA;-20.029659800;-40.740534800;G0;ESSMJ-I01SP8;ESSMJ-I01SP8-SS7
EQP0000000070038273;I01G0118;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA FLORIANO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.027045500;-40.743344400;G0;ESSMJ-I01SP15;ESSMJ-I01SP15-SS6
EQP0000000069945803;I01G0408;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA CENTRO 29645000 ES 481;SANTA MARIA DE JETIBA;-20.014642000;-40.745691300;G0;ESSMJ-I01SP51;ESSMJ-I01SP51-SS8
EQP0000000069936059;I01G0435;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 213;SANTA MARIA DE JETIBA;-20.020969600;-40.756289500;G0;ESSMJ-I01SP55;ESSMJ-I01SP55-SS3
EQP0000000070006693;I01G0205;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA GUILHERME MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 71;SANTA MARIA DE JETIBA;-20.025948100;-40.745005000;G0;ESSMJ-I01SP26;ESSMJ-I01SP26-SS5
EQP0000000070018530;I01G0044;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA DO IMIGRANTE (CENTRO) SANTA MARIA DE JETIBA CENTRO 29645000 ES 256;SANTA MARIA DE JETIBA;-20.032565800;-40.739957400;G0;ESSMJ-I01SP6;ESSMJ-I01SP6-SS4
EQP0000000069939387;I01G0431;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 986;SANTA MARIA DE JETIBA;-20.018614300;-40.755983700;G0;ESSMJ-I01SP54;ESSMJ-I01SP54-SS7
EQP0000000069960715;I01G0387;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 20;SANTA MARIA DE JETIBA;-20.009608200;-40.744318400;G0;ESSMJ-I01SP49;ESSMJ-I01SP49-SS3
EQP0000000069956966;I01G0392;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.013266900;-40.744803300;G0;ESSMJ-I01SP49;ESSMJ-I01SP49-SS8
EQP0000000070042440;I01G0125;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA SOPHIA JACOB MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 26;SANTA MARIA DE JETIBA;-20.026281900;-40.744672900;G0;ESSMJ-I01SP16;ESSMJ-I01SP16-SS5
EQP0000000070033961;I01G0162;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA FLORENCIO AUGUSTO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES 29;SANTA MARIA DE JETIBA;-20.025976600;-40.741490400;G0;ESSMJ-I01SP21;ESSMJ-I01SP21-SS2
EQP0000000069931127;I01G0410;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.019851600;-40.762543700;G0;ESSMJ-I01SP52;ESSMJ-I01SP52-SS2
EQP0000000069948620;I01G0398;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA FLORENCIO AUGUSTO BERGER SANTA MARIA DE JETIBA CENTRO 29645000 ES 1695;SANTA MARIA DE JETIBA;-20.015719100;-40.746173000;G0;ESSMJ-I01SP50;ESSMJ-I01SP50-SS6
EQP0000000069914192;I01G0458;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.015465500;-40.748871500;G0;ESSMJ-I01SP58;ESSMJ-I01SP58-SS2
EQP0000000070013781;I01G0183;CTO - OPTAP-B 90/10;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.023711800;-40.745290400;G0;ESSMJ-I01SP23;ESSMJ-I01SP23-SS7
EQP0000000069920398;I01G0451;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA ANTONIO SANTOS SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.016718000;-40.752225800;G0;ESSMJ-I01SP57;ESSMJ-I01SP57-SS3
EQP0000000070055355;I01G0010;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA TERCIO CORREA DOS SANTOS SANTA MARIA DE JETIBA CENTRO 29645000 ES 175;SANTA MARIA DE JETIBA;-20.031684100;-40.740858700;G0;ESSMJ-I01SP2;ESSMJ-I01SP2-SS2
EQP0000000070062657;I01G0454;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA JOSE MULLER SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 244;SANTA MARIA DE JETIBA;-20.017342200;-40.751881900;G0;ESSMJ-I01SP57;ESSMJ-I01SP57-SS6
EQP0000000070015155;I01G0048;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA DO IMIGRANTE (CENTRO) SANTA MARIA DE JETIBA CENTRO 29645000 ES 50;SANTA MARIA DE JETIBA;-20.030493900;-40.740965200;G0;ESSMJ-I01SP6;ESSMJ-I01SP6-SS8
EQP0000000069913945;I01G0469;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 294;SANTA MARIA DE JETIBA;-20.015455900;-40.748322800;G0;ESSMJ-I01SP59;ESSMJ-I01SP59-SS5
EQP0000000069928211;I01G0415;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 29;SANTA MARIA DE JETIBA;-20.018373700;-40.759827600;G0;ESSMJ-I01SP52;ESSMJ-I01SP52-SS7
EQP0000000069972597;I01G0371;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.000217400;-40.745534300;G0;ESSMJ-I01SP47;ESSMJ-I01SP47-SS3
EQP0000000070021459;I01G0288;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 1440;SANTA MARIA DE JETIBA;-20.001675600;-40.728630400;G0;ESSMJ-I01SP36;ESSMJ-I01SP36-SS8
EQP0000000069913008;I01G0467;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 104;SANTA MARIA DE JETIBA;-20.014708000;-40.746862500;G0;ESSMJ-I01SP59;ESSMJ-I01SP59-SS3
EQP0000000070034298;I01G0289;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 111;SANTA MARIA DE JETIBA;-20.003321100;-40.734919300;G0;ESSMJ-I01SP37;ESSMJ-I01SP37-SS1
EQP0000000070011591;I01G0301;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.004054800;-40.736778200;G0;ESSMJ-I01SP38;ESSMJ-I01SP38-SS5
EQP0000000070001006;I01G0353;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 149;SANTA MARIA DE JETIBA;-19.999650400;-40.740229300;G0;ESSMJ-I01SP45;ESSMJ-I01SP45-SS1
EQP0000000069997916;I01G0359;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA AMALIA J JACOBE KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 10;SANTA MARIA DE JETIBA;-20.000620000;-40.740888800;G0;ESSMJ-I01SP45;ESSMJ-I01SP45-SS7
EQP0000000069967878;I01G0383;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA 24 DE JUNHO SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 55;SANTA MARIA DE JETIBA;-20.008547000;-40.744789600;G0;ESSMJ-I01SP48;ESSMJ-I01SP48-SS7
EQP0000000070036484;I01G0109;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA WALDEMAR DETTMANN SANTA MARIA DE JETIBA CENTRO 29645000 ES 305;SANTA MARIA DE JETIBA;-20.027993200;-40.746869500;G0;ESSMJ-I01SP14;ESSMJ-I01SP14-SS5
EQP0000000070050528;I01G0008;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HERMAN MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 412;SANTA MARIA DE JETIBA;-20.033482400;-40.740069900;G0;ESSMJ-I01SP1;ESSMJ-I01SP1-SS8
EQP0000000069967515;I01G0381;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA 24 DE JUNHO SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 131;SANTA MARIA DE JETIBA;-20.009161300;-40.745172900;G0;ESSMJ-I01SP48;ESSMJ-I01SP48-SS5
EQP0000000070025235;I01G0056;CTO - OPTAP-B 90/10;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.030191300;-40.740483900;G0;ESSMJ-I01SP7;ESSMJ-I01SP7-SS8
EQP0000000070028879;I01G0051;CTO - OPTAP-B 70/30;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES 67;SANTA MARIA DE JETIBA;-20.034129500;-40.738540600;G0;ESSMJ-I01SP7;ESSMJ-I01SP7-SS3
EQP0000000070033646;I01G0290;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 967;SANTA MARIA DE JETIBA;-20.002490300;-40.733664300;G0;ESSMJ-I01SP37;ESSMJ-I01SP37-SS2
EQP0000000070004672;I01G0214;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA HERA ALEMA SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.025842300;-40.746675400;G0;ESSMJ-I01SP27;ESSMJ-I01SP27-SS6
EQP0000000070063559;I01G0452;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA FLORENCIO BAUSEN SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 180;SANTA MARIA DE JETIBA;-20.016601500;-40.751915500;G0;ESSMJ-I01SP57;ESSMJ-I01SP57-SS4
EQP0000000069998231;I01G0358;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA AMALIA J JACOBE KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.000945300;-40.741057600;G0;ESSMJ-I01SP45;ESSMJ-I01SP45-SS6
EQP0000000069907968;I01G0443;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA TRINTA E UM DE OUTUBRO SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.016770600;-40.755913800;G0;ESSMJ-I01SP56;ESSMJ-I01SP56-SS3
EQP0000000070013347;I01G0184;CTO - OPTAP-B 90/10;ESSMJ_G1I01;AVENIDA FREDERICO GRULKE SANTA MARIA DE JETIBA CENTRO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.023578000;-40.745482500;G0;ESSMJ-I01SP23;ESSMJ-I01SP23-SS8
EQP0000000069927651;I01G0414;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA VILA NOVA 29645000 ES 30;SANTA MARIA DE JETIBA;-20.018741900;-40.760050000;G0;ESSMJ-I01SP52;ESSMJ-I01SP52-SS6
EQP0000000070031453;I01G0292;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA HENRIQUE JOAO JULIO KUSTER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 1163;SANTA MARIA DE JETIBA;-20.001779100;-40.731317300;G0;ESSMJ-I01SP37;ESSMJ-I01SP37-SS4
EQP0000000070030560;I01G0083;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA ARTHUR SCHWAMBACH SANTA MARIA DE JETIBA CENTRO 29645000 ES 75;SANTA MARIA DE JETIBA;-20.030644100;-40.748226400;G0;ESSMJ-I01SP11;ESSMJ-I01SP11-SS3
EQP0000000070008437;I01G0092;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.026178400;-40.756554300;G0;ESSMJ-I01SP12;ESSMJ-I01SP12-SS4
EQP0000000070011685;I01G0246;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA PETUNIA SANTA MARIA DE JETIBA CENTRO 29645000 ES 206;SANTA MARIA DE JETIBA;-20.022314500;-40.747372900;G0;ESSMJ-I01SP31;ESSMJ-I01SP31-SS6
EQP0000000070052695;I01G0204;CTO - OPTAP-B 80/20;ESSMJ_G1I01;RUA AUGUSTO JACOB SANTA MARIA DE JETIBA CENTRO 29645000 ES 137;SANTA MARIA DE JETIBA;-20.025627400;-40.744844800;G0;ESSMJ-I01SP26;ESSMJ-I01SP26-SS4
EQP0000000070010311;I01G0347;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RUA ARNO BERGER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 535;SANTA MARIA DE JETIBA;-19.995660300;-40.740963200;G0;ESSMJ-I01SP44;ESSMJ-I01SP44-SS3
EQP0000000070034315;I01G0111;CTO - OPTAP-B 90/10;ESSMJ_G1I01;RUA LUTERANA SANTA MARIA DE JETIBA CENTRO 29645000 ES 216;SANTA MARIA DE JETIBA;-20.028104900;-40.746449100;G0;ESSMJ-I01SP14;ESSMJ-I01SP14-SS7
EQP0000000069942693;I01G0427;CTO - OPTAP-B 70/30;ESSMJ_G1I01;RODOVIA KURT CARL LUDWIG KERCKHOF SANTA MARIA DE JETIBA VILA NOVA 29645000 ES SN;SANTA MARIA DE JETIBA;-20.018439900;-40.755215300;G0;ESSMJ-I01SP54;ESSMJ-I01SP54-SS3
EQP0000000070002336;I01G0362;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RODOVIA BR 355 SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES 2180;SANTA MARIA DE JETIBA;-20.000297600;-40.742456600;G0;ESSMJ-I01SP46;ESSMJ-I01SP46-SS1
EQP0000000070052269;I01G0005;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA HERMAN MIERTSCHINK SANTA MARIA DE JETIBA CENTRO 29645000 ES 820;SANTA MARIA DE JETIBA;-20.035653500;-40.737804600;G0;ESSMJ-I01SP1;ESSMJ-I01SP1-SS5
EQP0000000070031034;I01G0082;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA SEM NOME SANTA MARIA DE JETIBA SAO SEBASTIAO DO MEIO 29645000 ES SN;SANTA MARIA DE JETIBA;-20.030966600;-40.748407100;G0;ESSMJ-I01SP11;ESSMJ-I01SP11-SS2
EQP0000000070033246;I01G0317;CTO - OPTAP-B 85/15;ESSMJ_G1I01;RUA LEANDRO KOELER SANTA MARIA DE JETIBA SAO LUIZ 29645000 ES SN;SANTA MARIA DE JETIBA;-20.000619000;-40.738054000;G0;ESSMJ-I01SP40;ESSMJ-I01SP40-SS5
EQP0000000070017825;I01G0146;CTO - OPTAP-B 60/40;ESSMJ_G1I01;RUA HENRIQUE POTRAZ SANTA MARIA DE JETIBA CENTRO 29645000 ES 235;SANTA MARIA DE JETIBA;-20.026805900;-40.741500700;G0;ESSMJ-I01SP19;ESSMJ-I01SP19-SS2
