UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000002389952;I01G01682;CTO SPLITTER 1 8;RSUGN_G1I01;RUA GENERAL BENTO MARTINS URUGUAIANA SANTANA 97502208 RS 3530;URUGUAIANA;-29.755460200;-57.078243200;G0;RSUGN-I01SP211;RSUGN-I01SP211-SS2;BR-RSUGN01-OLT02-NK;1/1/1/13
EQP0000000002101614;I01G02030;CTO SPLITTER 1 8;RSUGN_G1I01;RUA DOUTOR MAIA URUGUAIANA SAO JOAO 97502400 RS 3552;URUGUAIANA;-29.759716300;-57.077767900;G0;RSUGN-I01SP254;RSUGN-I01SP254-SS6;BR-RSUGN01-OLT02-NK;1/1/3/13
EQP0000000002108621;I01G0237;CTO SPLITTER 1 8;RSUGN_G1I01;RUA PINHEIRO MACHADO URUGUAIANA RIO BRANCO 97504074 RS 2154;URUGUAIANA;-29.777904000;-57.091767800;G0;RSUGN-I01SP30;RSUGN-I01SP30-SS5;BR-RSUGN01-OLT01-NK;1/1/2/3
EQP0000000002095333;I01G01391;CTO SPLITTER 1 8;RSUGN_G1I01;RUA MONTE CASEROS URUGUAIANA BELA VISTA 97501854 RS 2131;URUGUAIANA;-29.752657000;-57.092478300;G0;RSUGN-I01SP174;RSUGN-I01SP174-SS7;BR-RSUGN01-OLT01-NK;1/1/8/5
EQP0000000002094899;I01G01415;CTO SPLITTER 1 8;RSUGN_G1I01;RUA GENERAL CAMARA URUGUAIANA CENTRO 97501610 RS 1428;URUGUAIANA;-29.751962400;-57.083200400;G0;RSUGN-I01SP177;RSUGN-I01SP177-SS7;BR-RSUGN01-OLT01-NK;1/1/8/8
EQP0000000002103910;I01G02087;CTO SPLITTER 1 8;RSUGN_G1I01;RUA JULIO DE CASTILHOS URUGUAIANA CENTRO 97501722 RS 2355;URUGUAIANA;-29.761094100;-57.090093400;G0;RSUGN-I01SP261;RSUGN-I01SP261-SS7;BR-RSUGN01-OLT02-NK;1/1/4/4
EQP0000000002101975;I01G0438;CTO SPLITTER 1 8;RSUGN_G1I01;RUA JOSE GARIBALDI URUGUAIANA SAO MIGUEL 97502804 RS 1878;URUGUAIANA;-29.769601400;-57.095219700;G0;RSUGN-I01SP55;RSUGN-I01SP55-SS6;BR-RSUGN01-OLT01-NK;1/1/3/8
EQP0000000002822488;I01G01089;CTO SPLITTER 1 8;RSUGN_G1I01;TRAVESSA ANTONIO DEL ROSSO COPY URUGUAIANA SAO JOAO 97502601 RS 3725;URUGUAIANA;-29.765867100;-57.075758900;G0;RSUGN-I01SP137;RSUGN-I01SP137-SS1;BR-RSUGN01-OLT01-NK;1/1/6/16
EQP0000000002376414;I01G01709;CTO SPLITTER 1 8;RSUGN_G1I01;RUA GENERAL BENTO MARTINS URUGUAIANA CENTRO 97501520 RS 3043;URUGUAIANA;-29.755394900;-57.083077000;G0;RSUGN-I01SP214;RSUGN-I01SP214-SS5;BR-RSUGN01-OLT02-NK;1/1/1/15
EQP0000000071356141;I01GP385;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;RSUGN_G1I01;RUA CORONEL RODRIGUES PORTUGAL URUGUAIANA SAO MIGUEL 97502830 RS 2690;URUGUAIANA;-29.772657900;-57.086409200;GP;RSUGN-I01SP49;RSUGN-I01SP49-SS1;BR-RSUGN01-OLT01-NK;1/1/3/2
