IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UF|MUNICIPIO|ARMARIO
CBL0000000071382778|||||||||||||||EQP0000000009741998|I01GP1628|LOC0000000002181510|MDU|1882_97501828|-29.756430300|-57.094660500|EQP0000000071382077|I01GP1627|LOC0000000002181510|MDU|1882_97501828|-29.756430300|-57.094660500|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000071382853|||||||||||||||EQP0000000071382077|I01GP1627|LOC0000000002181510|MDU|1882_97501828|-29.756430300|-57.094660500|EQP0000000071382255|I01GP1626|LOC0000000002181510|MDU|1882_97501828|-29.756430300|-57.094660500|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000017494058|||||||||||||||EQP0000000002372939|RSUGNHUB-30|LOC0000000001796029|Poste|PT656|-29.763918300|-57.073408300|EQP0000000017493994|I01GPF928|LOC0000000001796029|Poste|PT656|-29.763918300|-57.073408300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000035096921|||||||||||||||EQP0000000014760608|I01GP1195|LOC0000000002203629|MDU|3126_97501620|-29.751109000|-57.081916800|EQP0000000035096063|I01GP1194|LOC0000000002203629|MDU|3126_97501620|-29.751109000|-57.081916800|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000035202066|||||||||||||||EQP0000000016118848|I01GP1858|LOC0000000002165161|MDU|1872_97501760|-29.758595400|-57.095349400|EQP0000000035193692|I01GP1857|LOC0000000002165161|MDU|1872_97501760|-29.758595400|-57.095349400|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000071357442|||||||||||||||EQP0000000071332026|I01GP1819|LOC0000000002179787|MDU|1853_97501840|-29.756013000|-57.091084400|EQP0000000071332112|I01GP1818|LOC0000000002179787|MDU|1853_97501840|-29.756013000|-57.091084400|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000235884492|||||||||||||||EQP0000000235884224|I01GP1736|LOC0000000230948309|MDU|EDIFICIO ROLO INN_1888|-29.756211200|-57.080139900|EQP0000000235883936|I01GP1735|LOC0000000230948309|MDU|EDIFICIO ROLO INN_1888|-29.756211200|-57.080139900|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000015250040|||||||||||||||EQP0000000015229582|I01GP477|LOC0000000002211875|MDU|2530_97502788|-29.766891300|-57.088177600|EQP0000000015234139|I01GP476|LOC0000000002211875|MDU|2530_97502788|-29.766891300|-57.088177600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002709045|PT2293|LOC0000000001799301|Poste|-29.759823400|-57.089428000|Aerial|Autossustentável|28.030000000|28.030000000|PT2953|LOC0000000001800621|Poste|-29.759588300|-57.089534700|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002709045|PT2951|LOC0000000001800617|Poste|-29.759066800|-57.089539600|Aerial|Autossustentável|29.110000000|29.110000000|PT2956|LOC0000000001800627|Poste|-29.758804200|-57.089542000|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002709045|PT2953|LOC0000000001800621|Poste|-29.759588300|-57.089534700|Aerial|Autossustentável|28.820000000|28.820000000|PT2950|LOC0000000001800615|Poste|-29.759328300|-57.089537100|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002709045|PT2950|LOC0000000001800615|Poste|-29.759328300|-57.089537100|Aerial|Autossustentável|28.990000000|28.990000000|PT2951|LOC0000000001800617|Poste|-29.759066800|-57.089539600|EQP0000000002408774|RSUGNHUB-80|LOC0000000001799301|Poste|PT2293|-29.759823400|-57.089428000|EQP0000000002101396|I01G02016|LOC0000000001800627|Poste|PT2956|-29.758804200|-57.089542000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002100204|PT2707|LOC0000000001800129|Poste|-29.759991000|-57.099295400|Aerial|Autossustentável|57.980000000|57.980000000|PT2705|LOC0000000001800125|Poste|-29.760513900|-57.099282600|EQP0000000002100128|I01G01935|LOC0000000001800810|Poste|PT3047|-29.759907700|-57.099011800|EQP0000000002100100|I01G01934|LOC0000000001800125|Poste|PT2705|-29.760513900|-57.099282600|RS|URUGUAIANA|
CBL0000000002100204|PT2707|LOC0000000001800129|Poste|-29.759991000|-57.099295400|Aerial|Autossustentável|28.940000000|28.940000000|PT3047|LOC0000000001800810|Poste|-29.759907700|-57.099011800|EQP0000000002100128|I01G01935|LOC0000000001800810|Poste|PT3047|-29.759907700|-57.099011800|EQP0000000002100100|I01G01934|LOC0000000001800125|Poste|PT2705|-29.760513900|-57.099282600|RS|URUGUAIANA|
CBL0000000002098945|PT1294|LOC0000000001797302|Poste|-29.756425000|-57.083147600|Aerial|Autossustentável|34.840000000|34.840000000|PT1295|LOC0000000001797304|Poste|-29.756110700|-57.083148600|EQP0000000002098684|I01G01778|LOC0000000001797296|Poste|PT1291|-29.757305800|-57.083138200|EQP0000000002098713|I01G01777|LOC0000000001797304|Poste|PT1295|-29.756110700|-57.083148600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002098945|PT1291|LOC0000000001797296|Poste|-29.757305800|-57.083138200|Aerial|Autossustentável|33.620000000|33.620000000|PT1288|LOC0000000001797290|Poste|-29.757002500|-57.083143900|EQP0000000002098684|I01G01778|LOC0000000001797296|Poste|PT1291|-29.757305800|-57.083138200|EQP0000000002098713|I01G01777|LOC0000000001797304|Poste|PT1295|-29.756110700|-57.083148600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002098945|PT1289|LOC0000000001797292|Poste|-29.756773600|-57.083146400|Aerial|Autossustentável|38.640000000|38.640000000|PT1294|LOC0000000001797302|Poste|-29.756425000|-57.083147600|EQP0000000002098684|I01G01778|LOC0000000001797296|Poste|PT1291|-29.757305800|-57.083138200|EQP0000000002098713|I01G01777|LOC0000000001797304|Poste|PT1295|-29.756110700|-57.083148600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002098945|PT1288|LOC0000000001797290|Poste|-29.757002500|-57.083143900|Aerial|Autossustentável|25.370000000|25.370000000|PT1289|LOC0000000001797292|Poste|-29.756773600|-57.083146400|EQP0000000002098684|I01G01778|LOC0000000001797296|Poste|PT1291|-29.757305800|-57.083138200|EQP0000000002098713|I01G01777|LOC0000000001797304|Poste|PT1295|-29.756110700|-57.083148600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT3798|LOC0000000001802312|Poste|-29.766835400|-57.093304200|Aerial|Autossustentável|28.830000000|28.830000000|PT3795|LOC0000000001802306|Poste|-29.766835500|-57.093602300|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT4102|LOC0000000001802920|Poste|-29.766839200|-57.095588300|Aerial|Autossustentável|42.370000000|42.370000000|PT4103|LOC0000000001802922|Poste|-29.766840900|-57.096026400|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT3797|LOC0000000001802310|Poste|-29.766835200|-57.093006600|Aerial|Autossustentável|28.780000000|28.780000000|PT3798|LOC0000000001802312|Poste|-29.766835400|-57.093304200|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT3796|LOC0000000001802308|Poste|-29.766835700|-57.093939100|Aerial|Autossustentável|23.160000000|23.160000000|PT3801|LOC0000000001802318|Poste|-29.766835900|-57.094178600|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT4126|LOC0000000001802968|Poste|-29.766848100|-57.096849500|Aerial|Autossustentável|42.920000000|42.920000000|PT4123|LOC0000000001802962|Poste|-29.766853500|-57.097293300|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT3801|LOC0000000001802318|Poste|-29.766835900|-57.094178600|Aerial|Autossustentável|23.090000000|23.090000000|PT4187|LOC0000000001803090|Poste|-29.766836200|-57.094417400|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT4125|LOC0000000001802966|Poste|-29.766839300|-57.096449300|Aerial|Autossustentável|38.720000000|38.720000000|PT4126|LOC0000000001802968|Poste|-29.766848100|-57.096849500|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT4104|LOC0000000001802924|Poste|-29.766837400|-57.094883900|Aerial|Autossustentável|38.590000000|38.590000000|PT4105|LOC0000000001802926|Poste|-29.766838400|-57.095282900|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT4187|LOC0000000001803090|Poste|-29.766836200|-57.094417400|Aerial|Autossustentável|45.120000000|45.120000000|PT4104|LOC0000000001802924|Poste|-29.766837400|-57.094883900|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT4105|LOC0000000001802926|Poste|-29.766838400|-57.095282900|Aerial|Autossustentável|29.540000000|29.540000000|PT4102|LOC0000000001802920|Poste|-29.766839200|-57.095588300|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT3795|LOC0000000001802306|Poste|-29.766835500|-57.093602300|Aerial|Autossustentável|32.570000000|32.570000000|PT3796|LOC0000000001802308|Poste|-29.766835700|-57.093939100|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT4103|LOC0000000001802922|Poste|-29.766840900|-57.096026400|Aerial|Autossustentável|40.900000000|40.900000000|PT4125|LOC0000000001802966|Poste|-29.766839300|-57.096449300|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002173104|PT3776|LOC0000000001802268|Poste|-29.766833300|-57.092594100|Aerial|Autossustentável|39.890000000|39.890000000|PT3797|LOC0000000001802310|Poste|-29.766835200|-57.093006600|EQP0000000002163213|I01G0464|LOC0000000001802268|Poste|PT3776|-29.766833300|-57.092594100|EQP0000000002164124|I01G0463|LOC0000000001802962|Poste|PT4123|-29.766853500|-57.097293300|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002211897|PT634|LOC0000000001795985|Poste|-29.766714100|-57.073369500|Aerial|Autossustentável|11.170000000|11.170000000|PT559|LOC0000000001795835|Poste|-29.766632700|-57.073301400|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002576147|PT362|LOC0000000001795441|Poste|-29.757595000|-57.086325600|Aerial|Autossustentável|29.030000000|29.030000000|PT363|LOC0000000001795443|Poste|-29.757333100|-57.086325700|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002211897|PT633|LOC0000000001795983|Poste|-29.766995000|-57.073364700|Aerial|Autossustentável|31.140000000|31.140000000|PT634|LOC0000000001795985|Poste|-29.766714100|-57.073369500|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002211897|PT559|LOC0000000001795835|Poste|-29.766632700|-57.073301400|Aerial|Autossustentável|38.130000000|38.130000000|PT558|LOC0000000001795833|Poste|-29.766629400|-57.072907100|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002576147|PT362|LOC0000000001795441|Poste|-29.757595000|-57.086325600|Aerial|Autossustentável|30.550000000|30.550000000|PT365|LOC0000000001795447|Poste|-29.757870600|-57.086325400|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002576147|PT365|LOC0000000001795447|Poste|-29.757870600|-57.086325400|Aerial|Autossustentável|37.560000000|37.560000000|PT364|LOC0000000001795445|Poste|-29.758209400|-57.086325100|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002576147|PT363|LOC0000000001795443|Poste|-29.757333100|-57.086325700|Aerial|Autossustentável|27.420000000|27.420000000|PT368|LOC0000000001795453|Poste|-29.757085700|-57.086325900|EQP0000000002409592|RSUGNFIST-77|LOC0000000001795445|Poste|PT364|-29.758209400|-57.086325100|EQP0000000002529833|RSUGNFIST-73|LOC0000000001795453|Poste|PT368|-29.757085700|-57.086325900|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002211897|PT636|LOC0000000001795989|Poste|-29.767249000|-57.073360300|Aerial|Autossustentável|28.160000000|28.160000000|PT633|LOC0000000001795983|Poste|-29.766995000|-57.073364700|EQP0000000002201109|I01G0895|LOC0000000001795989|Poste|PT636|-29.767249000|-57.073360300|EQP0000000002202728|I01G0894|LOC0000000001795833|Poste|PT558|-29.766629400|-57.072907100|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000009748446|PT324|LOC0000000001795365|Poste|-29.755436000|-57.086993100|Aerial|Autossustentável|21.590000000|21.590000000|PT323|LOC0000000001795363|Poste|-29.755429700|-57.086770000|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009747888|I01GPF1674|LOC0000000004121973|MDU|2533_97501520|-29.755306500|-57.087085600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000009748446|PT321|LOC0000000001795359|Poste|-29.755444600|-57.087293600|Aerial|Autossustentável|29.080000000|29.080000000|PT324|LOC0000000001795365|Poste|-29.755436000|-57.086993100|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009747888|I01GPF1674|LOC0000000004121973|MDU|2533_97501520|-29.755306500|-57.087085600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000009748446|PT323|LOC0000000001795363|Poste|-29.755429700|-57.086770000|Aerial|Autossustentável|24.650000000|24.650000000|PT302|LOC0000000001795321|Poste|-29.755422500|-57.086515300|EQP0000000002568265|RSUGNHUB-63|LOC0000000001795321|Poste|PT302|-29.755422500|-57.086515300|EQP0000000009747888|I01GPF1674|LOC0000000004121973|MDU|2533_97501520|-29.755306500|-57.087085600|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000017262103|PT2934|LOC0000000001800583|Poste|-29.760345500|-57.092732500|Aerial|Autossustentável|43.930000000|43.930000000|PT2936|LOC0000000001800587|Poste|-29.759949400|-57.092745800|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000017262103|PT2946|LOC0000000001800607|Poste|-29.759858500|-57.092681700|Aerial|Autossustentável|16.610000000|16.610000000|PT2936|LOC0000000001800587|Poste|-29.759949400|-57.092745800|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000017262103|PT2924|LOC0000000001800563|Poste|-29.759856000|-57.091734700|Aerial|Autossustentável|26.200000000|26.740000000|PT2925|LOC0000000001800565|Poste|-29.759856700|-57.092005600|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000017262103|PT2946|LOC0000000001800607|Poste|-29.759858500|-57.092681700|Aerial|Autossustentável|16.580000000|16.580000000|PT2922|LOC0000000001800559|Poste|-29.759858100|-57.092510300|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000017262103|PT2925|LOC0000000001800565|Poste|-29.759856700|-57.092005600|Aerial|Autossustentável|48.810000000|48.810000000|PT2922|LOC0000000001800559|Poste|-29.759858100|-57.092510300|EQP0000000002408846|RSUGNHUB-79|LOC0000000001800563|Poste|PT2924|-29.759856000|-57.091734700|EQP0000000017261016|I01GP2002|LOC0000000002169184|MDU|2309_97501758|-29.760192900|-57.092633000|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002102381|PT2160|LOC0000000001799035|Poste|-29.769606700|-57.093511000|Aerial|Autossustentável|31.630000000|31.630000000|PT2149|LOC0000000001799013|Poste|-29.769604000|-57.093183900|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2162|LOC0000000001799039|Poste|-29.769611300|-57.094068600|Aerial|Autossustentável|23.510000000|23.510000000|PT2159|LOC0000000001799033|Poste|-29.769609300|-57.093825500|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2156|LOC0000000001799027|Poste|-29.769606600|-57.094791400|Aerial|Autossustentável|30.940000000|30.940000000|PT2161|LOC0000000001799037|Poste|-29.769610500|-57.094471500|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2149|LOC0000000001799013|Poste|-29.769604000|-57.093183900|Aerial|Autossustentável|36.560000000|36.560000000|PT2150|LOC0000000001799015|Poste|-29.769600900|-57.092805900|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT3262|LOC0000000001801240|Poste|-29.769599100|-57.092552000|Aerial|Autossustentável|35.540000000|35.540000000|PT3265|LOC0000000001801246|Poste|-29.769596900|-57.092184500|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2159|LOC0000000001799033|Poste|-29.769609300|-57.093825500|Aerial|Autossustentável|30.420000000|30.420000000|PT2160|LOC0000000001799035|Poste|-29.769606700|-57.093511000|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT3265|LOC0000000001801246|Poste|-29.769596900|-57.092184500|Aerial|Autossustentável|38.190000000|38.190000000|PT3264|LOC0000000001801244|Poste|-29.769593300|-57.091789600|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2150|LOC0000000001799015|Poste|-29.769600900|-57.092805900|Aerial|Autossustentável|24.560000000|24.560000000|PT3262|LOC0000000001801240|Poste|-29.769599100|-57.092552000|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2155|LOC0000000001799025|Poste|-29.769601400|-57.095219700|Aerial|Autossustentável|41.420000000|41.420000000|PT2156|LOC0000000001799027|Poste|-29.769606600|-57.094791400|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2342|LOC0000000001799399|Poste|-29.770555600|-57.095133800|Aerial|Autossustentável|95.450000000|95.450000000|PT2347|LOC0000000001799409|Poste|-29.769694800|-57.095158600|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2155|LOC0000000001799025|Poste|-29.769601400|-57.095219700|Aerial|Autossustentável|11.920000000|11.920000000|PT2347|LOC0000000001799409|Poste|-29.769694800|-57.095158600|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002102381|PT2161|LOC0000000001799037|Poste|-29.769610500|-57.094471500|Aerial|Autossustentável|38.960000000|38.960000000|PT2162|LOC0000000001799039|Poste|-29.769611300|-57.094068600|EQP0000000002101781|I01G0440|LOC0000000001801244|Poste|PT3264|-29.769593300|-57.091789600|EQP0000000002101945|I01G0439|LOC0000000001799399|Poste|PT2342|-29.770555600|-57.095133800|RS|URUGUAIANA|
CBL0000000002106776|PT3067|LOC0000000001800850|Poste|-29.763228100|-57.096020400|Aerial|Autossustentável|27.710000000|27.710000000|PT3078|LOC0000000001800872|Poste|-29.763478100|-57.096016500|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002106776|PT3078|LOC0000000001800872|Poste|-29.763478100|-57.096016500|Aerial|Autossustentável|27.610000000|27.610000000|PT3077|LOC0000000001800870|Poste|-29.763727100|-57.096011200|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002106776|PT4191|LOC0000000001803098|Poste|-29.764075700|-57.096101300|Aerial|Autossustentável|39.610000000|39.610000000|PT3077|LOC0000000001800870|Poste|-29.763727100|-57.096011200|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|RS|URUGUAIANA|RSUGN_G1I01
CBL0000000002106776|PT4190|LOC0000000001803096|Poste|-29.764075200|-57.096430900|Aerial|Autossustentável|31.880000000|31.880000000|PT4191|LOC0000000001803098|Poste|-29.764075700|-57.096101300|EQP0000000002106471|I01G02163|LOC0000000001803096|Poste|PT4190|-29.764075200|-57.096430900|EQP0000000002106499|I01G02162|LOC0000000001800850|Poste|PT3067|-29.763228100|-57.096020400|RS|URUGUAIANA|RSUGN_G1I01
