UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS
EQP0000000004621042;I01G01518;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES SN;VIANA;-20.345763700;-40.428177200;G0;ESVIA-I01SP190;ESVIA-I01SP190-SS6
EQP0000000004620839;I01G01519;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES QD59-LT8;VIANA;-20.346280500;-40.428331300;G0;ESVIA-I01SP190;ESVIA-I01SP190-SS7
EQP0000000004478001;I01G01739;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CRISTIANO DIAS LOPES VIANA PRIMAVERA 29135180 ES 17;VIANA;-20.355786500;-40.422766800;G0;ESVIA-I01SP218;ESVIA-I01SP218-SS3
EQP0000000004542161;I01G01465;CTO SPLITTER 1 8;ESVIA_G1I01;RUA PEDRO ALVARES CABRAL VIANA MARCILIO DE NORONHA 29135584 ES QDJ-LT8;VIANA;-20.345327900;-40.420690100;G0;ESVIA-I01SP184;ESVIA-I01SP184-SS1
EQP0000000004525474;I01G01600;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA PIRACICABA VIANA MARCILIO DE NORONHA 29135391 ES SN;VIANA;-20.346666600;-40.424831500;G0;ESVIA-I01SP200;ESVIA-I01SP200-SS8
EQP0000000004672318;I01G01252;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARTHUR BERNARDES VIANA VILA BETHANIA 29136082 ES 20;VIANA;-20.358151300;-40.408374100;G0;ESVIA-I01SP157;ESVIA-I01SP157-SS4
EQP0000000004492750;I01G01679;CTO SPLITTER 1 8;ESVIA_G1I01;RUA COLATINA VIANA MARCILIO DE NORONHA 29135644 ES QD1-LT30;VIANA;-20.349650800;-40.422693700;G0;ESVIA-I01SP210;ESVIA-I01SP210-SS7
EQP0000000004680852;I01G01218;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ESPIRITO SANTO VIANA VILA BETHANIA 29136096 ES SN;VIANA;-20.360315600;-40.406168100;G0;ESVIA-I01SP153;ESVIA-I01SP153-SS2
EQP0000000004538924;I01G01531;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GUARUJA VIANA MARCILIO DE NORONHA 29135434 ES QD50-LT51;VIANA;-20.342563600;-40.427582300;G0;ESVIA-I01SP192;ESVIA-I01SP192-SS3
EQP0000000004669969;I01G01259;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARTHUR BERNARDES VIANA VILA BETHANIA 29136082 ES 41;VIANA;-20.359083900;-40.407940600;G0;ESVIA-I01SP158;ESVIA-I01SP158-SS3
EQP0000000004715516;I01G0173;CTO SPLITTER 1 8;ESVIA_G1I01;RUA TANCREDO DE ALMEIDA NEVES VIANA CANAA 29135004 ES 16;VIANA;-20.357802200;-40.433864700;G0;ESVIA-I01SP22;ESVIA-I01SP22-SS5
EQP0000000004492106;I01G01692;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BARRA DE SAO FRANCISCO VIANA MARCILIO DE NORONHA 29135632 ES QD4-LT22;VIANA;-20.347430300;-40.423148400;G0;ESVIA-I01SP212;ESVIA-I01SP212-SS4
EQP0000000004718815;I01G0271;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA VITORIA VIANA MARCILIO DE NORONHA 29135368 ES SN;VIANA;-20.349131300;-40.424785100;G0;ESVIA-I01SP34;ESVIA-I01SP34-SS7
EQP0000000004721295;I01G0262;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES SN;VIANA;-20.348748100;-40.426188300;G0;ESVIA-I01SP33;ESVIA-I01SP33-SS6
EQP0000000004653589;I01G01356;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ACEZILIO MARIANELLI VIANA VILA BETHANIA 29136020 ES 85;VIANA;-20.357074200;-40.413027200;G0;ESVIA-I01SP170;ESVIA-I01SP170-SS4
EQP0000000128462870;I01GP1323;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 281;VIANA;-20.356468600;-40.410468700;GP;ESVIA-I01SP166;ESVIA-I01SP166-SS3
EQP0000000004523698;I01G01593;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES 21;VIANA;-20.344297300;-40.425712800;G0;ESVIA-I01SP200;ESVIA-I01SP200-SS1
EQP0000000004622955;I01G01429;CTO SPLITTER 1 8;ESVIA_G1I01;RUA DISTRITO FEDERAL VIANA MARCILIO DE NORONHA 29135575 ES QDB-LT30;VIANA;-20.341405600;-40.421296300;G0;ESVIA-I01SP179;ESVIA-I01SP179-SS5
EQP0000000004690185;I01G01176;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MINAS GERAIS VIANA VILA BETHANIA 29136092 ES 87;VIANA;-20.362093000;-40.406018400;G0;ESVIA-I01SP147;ESVIA-I01SP147-SS8
EQP0000000004704554;I01G01154;CTO SPLITTER 1 8;ESVIA_G1I01;RUA DOMINGOS VICENTE VIANA VILA BETHANIA 29136114 ES SN;VIANA;-20.361960500;-40.408493500;G0;ESVIA-I01SP145;ESVIA-I01SP145-SS2
EQP0000000004514818;I01G01632;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ANCHIETA VIANA MARCILIO DE NORONHA 29135524 ES QD13-LT37;VIANA;-20.344146100;-40.424819000;G0;ESVIA-I01SP204;ESVIA-I01SP204-SS8
EQP0000000004712570;I01G0181;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BOA VISTA VIANA CANAA 29135017 ES 41;VIANA;-20.359552000;-40.435885000;G0;ESVIA-I01SP23;ESVIA-I01SP23-SS5
EQP0000000004685161;I01G01208;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES SN;VIANA;-20.359586600;-40.405844500;G0;ESVIA-I01SP151;ESVIA-I01SP151-SS8
EQP0000000004670258;I01G01265;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ESPIRITO SANTO VIANA VILA BETHANIA 29136096 ES SN;VIANA;-20.358384400;-40.406857100;G0;ESVIA-I01SP159;ESVIA-I01SP159-SS1
EQP0000000004686844;I01G01205;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES SN;VIANA;-20.358930500;-40.405403300;G0;ESVIA-I01SP151;ESVIA-I01SP151-SS5
EQP0000000004704114;I01G0319;CTO SPLITTER 1 8;ESVIA_G1I01;RUA A VIANA PRIMAVERA 29135000 ES SN;VIANA;-20.353158700;-40.431411900;G0;ESVIA-I01SP40;ESVIA-I01SP40-SS7
EQP0000000004720608;I01G0263;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES SN;VIANA;-20.348937900;-40.425669700;G0;ESVIA-I01SP33;ESVIA-I01SP33-SS7
EQP0000000004738949;I01G0095;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GETULIO VARGAS VIANA UNIVERSAL 29134676 ES 610;VIANA;-20.359151600;-40.444726100;G0;ESVIA-I01SP12;ESVIA-I01SP12-SS7
EQP0000000004516548;I01G01611;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ESPIRITO SANTO VIANA MARCILIO DE NORONHA 29135508 ES SN;VIANA;-20.346785800;-40.424205300;G0;ESVIA-I01SP202;ESVIA-I01SP202-SS3
EQP0000000004691811;I01G01171;CTO SPLITTER 1 8;ESVIA_G1I01;RUA JONES DOS SANTOS NEVES VIANA VILA BETHANIA 29136117 ES 12;VIANA;-20.362475700;-40.406292900;G0;ESVIA-I01SP147;ESVIA-I01SP147-SS3
EQP0000000004676489;I01G01226;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FRANCISCO ALVES VIANA VILA BETHANIA 29136067 ES 85;VIANA;-20.359306700;-40.410072900;G0;ESVIA-I01SP154;ESVIA-I01SP154-SS2
EQP0000000004632823;I01G01395;CTO SPLITTER 1 8;ESVIA_G1I01;RUA JUIZ DE FORA VIANA MARCILIO DE NORONHA 29135548 ES SN;VIANA;-20.340246500;-40.421816200;G0;ESVIA-I01SP175;ESVIA-I01SP175-SS3
EQP0000000004475832;I01G01744;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CLERIO FALCAO VIANA PRIMAVERA 29135186 ES 57;VIANA;-20.354924600;-40.423321700;G0;ESVIA-I01SP218;ESVIA-I01SP218-SS8
EQP0000000004669620;I01G01260;CTO SPLITTER 1 8;ESVIA_G1I01;RUA PARANA VIANA VILA BETHANIA 29136076 ES SN;VIANA;-20.358758100;-40.408067300;G0;ESVIA-I01SP158;ESVIA-I01SP158-SS4
EQP0000000004729816;I01G0246;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FONTE LIMPA VIANA CANAA 29135041 ES 45;VIANA;-20.358030700;-40.436628600;G0;ESVIA-I01SP31;ESVIA-I01SP31-SS6
EQP0000000004693613;I01G0329;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ALTIVA DA SILVA BRESSIANI VIANA PRIMAVERA 29135224 ES 92;VIANA;-20.350931000;-40.430217700;G0;ESVIA-I01SP42;ESVIA-I01SP42-SS1
EQP0000000004721706;I01G0261;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CAMPINAS VIANA MARCILIO DE NORONHA 29135394 ES QD44-LT20;VIANA;-20.348608700;-40.426091800;G0;ESVIA-I01SP33;ESVIA-I01SP33-SS5
EQP0000000004525123;I01G01599;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA VITORIA VIANA MARCILIO DE NORONHA 29135368 ES SN;VIANA;-20.346048000;-40.424788800;G0;ESVIA-I01SP200;ESVIA-I01SP200-SS7
EQP0000000004745337;I01G0085;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA RESPLENDOR VIANA UNIVERSAL 29134683 ES 6;VIANA;-20.359386300;-40.445509900;G0;ESVIA-I01SP11;ESVIA-I01SP11-SS5
EQP0000000004622000;I01G01526;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTOS VIANA MARCILIO DE NORONHA 29135410 ES QD55-LT5;VIANA;-20.347224800;-40.427802000;G0;ESVIA-I01SP191;ESVIA-I01SP191-SS6
EQP0000000004780185;I01G0053;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTO ANTONIO VIANA UNIVERSAL 29134689 ES SN;VIANA;-20.356897900;-40.447219300;G0;ESVIA-I01SP7;ESVIA-I01SP7-SS5
EQP0000000004778588;I01G0046;CTO SPLITTER 1 8;ESVIA_G1I01;RUA EVARISTO CANAL VIANA UNIVERSAL 29134513 ES SN;VIANA;-20.359609800;-40.450193400;G0;ESVIA-I01SP6;ESVIA-I01SP6-SS6
EQP0000000004656620;I01G01288;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SANTA CLARA VIANA VILA BETHANIA 29136138 ES 100;VIANA;-20.359191000;-40.411534400;G0;ESVIA-I01SP161;ESVIA-I01SP161-SS8
EQP0000000004497761;I01G01610;CTO SPLITTER 1 8;ESVIA_G1I01;RUA AGUIA BRANCA VIANA MARCILIO DE NORONHA 29135620 ES SN;VIANA;-20.347247800;-40.424202800;G0;ESVIA-I01SP202;ESVIA-I01SP202-SS2
EQP0000000004740955;I01G0221;CTO SPLITTER 1 8;ESVIA_G1I01;RUA PRIMAVERA VIANA CANAA 29135103 ES SN;VIANA;-20.357462800;-40.432654000;G0;ESVIA-I01SP28;ESVIA-I01SP28-SS5
EQP0000000004677018;I01G01239;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GERTRUDES VIANA VILA BETHANIA 29136052 ES 66;VIANA;-20.358405800;-40.411894400;G0;ESVIA-I01SP155;ESVIA-I01SP155-SS7
EQP0000000004472180;I01G01752;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ANGELINA BORTOLOTTI VIANA PRIMAVERA 29135189 ES 7;VIANA;-20.354420900;-40.426017700;G0;ESVIA-I01SP219;ESVIA-I01SP219-SS8
EQP0000000004678666;I01G01224;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA ESPIRITO SANTO VIANA VILA BETHANIA 29136096 ES 37;VIANA;-20.358898200;-40.406650900;G0;ESVIA-I01SP153;ESVIA-I01SP153-SS8
EQP0000000004533418;I01G01564;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CAMPOS DO JORDAO VIANA MARCILIO DE NORONHA 29135388 ES QD43-LT19;VIANA;-20.346004200;-40.426451300;G0;ESVIA-I01SP196;ESVIA-I01SP196-SS4
EQP0000000004712236;I01G0183;CTO SPLITTER 1 8;ESVIA_G1I01;RUA TANCREDO DE ALMEIDA NEVES VIANA CANAA 29135004 ES 42;VIANA;-20.359641600;-40.436485300;G0;ESVIA-I01SP23;ESVIA-I01SP23-SS7
EQP0000000004632531;I01G01396;CTO SPLITTER 1 8;ESVIA_G1I01;RUA JUIZ DE FORA VIANA MARCILIO DE NORONHA 29135548 ES QD14-LT7;VIANA;-20.340289700;-40.422282000;G0;ESVIA-I01SP175;ESVIA-I01SP175-SS4
EQP0000000004716150;I01G0276;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA RIO GRANDE DO SUL VIANA MARCILIO DE NORONHA 29135341 ES 27;VIANA;-20.351536100;-40.427090600;G0;ESVIA-I01SP35;ESVIA-I01SP35-SS4
EQP0000000004477248;I01G01740;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CRISTIANO DIAS LOPES VIANA PRIMAVERA 29135180 ES SN;VIANA;-20.356101500;-40.423802700;G0;ESVIA-I01SP218;ESVIA-I01SP218-SS4
EQP0000000004696043;I01G0338;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA TEREZINHA PEREIRA ABRANCHES VIANA PRIMAVERA 29135220 ES SN;VIANA;-20.350467700;-40.429753100;G0;ESVIA-I01SP43;ESVIA-I01SP43-SS1
EQP0000000004680224;I01G01196;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES SN;VIANA;-20.361320200;-40.404966900;G0;ESVIA-I01SP150;ESVIA-I01SP150-SS4
EQP0000000004492999;I01G01678;CTO SPLITTER 1 8;ESVIA_G1I01;RUA COLATINA VIANA MARCILIO DE NORONHA 29135644 ES QD1-LT37;VIANA;-20.350217200;-40.423015000;G0;ESVIA-I01SP210;ESVIA-I01SP210-SS6
EQP0000000004732015;I01G0239;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BOM PASTOR VIANA CANAA 29135097 ES 3;VIANA;-20.356306700;-40.435230000;G0;ESVIA-I01SP30;ESVIA-I01SP30-SS7
EQP0000000004718561;I01G0155;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CENTRAL VIANA CANAA 29135038 ES 33;VIANA;-20.357728400;-40.437688700;G0;ESVIA-I01SP20;ESVIA-I01SP20-SS3
EQP0000000004538293;I01G01533;CTO SPLITTER 1 8;ESVIA_G1I01;RUA GUARUJA VIANA MARCILIO DE NORONHA 29135434 ES QD50-LT48;VIANA;-20.342863800;-40.427335000;G0;ESVIA-I01SP192;ESVIA-I01SP192-SS5
EQP0000000004708673;I01G01452;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SAO FRANCISCO VIANA MARCILIO DE NORONHA 29135596 ES 330;VIANA;-20.345322300;-40.421902400;G0;ESVIA-I01SP182;ESVIA-I01SP182-SS4
EQP0000000004528781;I01G01590;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BAURU VIANA MARCILIO DE NORONHA 29135375 ES QD40-LT14;VIANA;-20.347916400;-40.425663700;G0;ESVIA-I01SP199;ESVIA-I01SP199-SS6
EQP0000000004739234;I01G0094;CTO SPLITTER 1 8;ESVIA_G1I01;RUA TAVARES NETO VIANA UNIVERSAL 29134709 ES 11;VIANA;-20.358689200;-40.444951400;G0;ESVIA-I01SP12;ESVIA-I01SP12-SS6
EQP0000000004524855;I01G01598;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA VITORIA VIANA MARCILIO DE NORONHA 29135368 ES SN;VIANA;-20.345454000;-40.424789600;G0;ESVIA-I01SP200;ESVIA-I01SP200-SS6
EQP0000000004620487;I01G01509;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA PIRACICABA VIANA MARCILIO DE NORONHA 29135391 ES SN;VIANA;-20.345720100;-40.429519300;G0;ESVIA-I01SP189;ESVIA-I01SP189-SS5
EQP0000000004715216;I01G0174;CTO SPLITTER 1 8;ESVIA_G1I01;RUA TANCREDO DE ALMEIDA NEVES VIANA CANAA 29135004 ES SN;VIANA;-20.357856200;-40.434296200;G0;ESVIA-I01SP22;ESVIA-I01SP22-SS6
EQP0000000004632397;I01G01397;CTO SPLITTER 1 8;ESVIA_G1I01;RUA JUIZ DE FORA VIANA MARCILIO DE NORONHA 29135548 ES QD14-LT12;VIANA;-20.340650400;-40.422120600;G0;ESVIA-I01SP175;ESVIA-I01SP175-SS5
EQP0000000004621617;I01G01439;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA BENJAMIM VITORIO VIANA INDUSTRIAL 29135563 ES SN1;VIANA;-20.343655600;-40.421163100;G0;ESVIA-I01SP180;ESVIA-I01SP180-SS7
EQP0000000004726111;I01G0252;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA PIRACICABA VIANA MARCILIO DE NORONHA 29135391 ES SN;VIANA;-20.346667200;-40.424569200;G0;ESVIA-I01SP32;ESVIA-I01SP32-SS4
EQP0000000004776924;I01G0206;CTO SPLITTER 1 8;ESVIA_G1I01;RODOVIA GOVERNADOR MARIO COVAS VIANA CANAA 29135001 ES SN;VIANA;-20.361101800;-40.435527400;G0;ESVIA-I01SP26;ESVIA-I01SP26-SS6
EQP0000000128460631;I01GP1327;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 281;VIANA;-20.355857500;-40.410474000;GP;ESVIA-I01SP166;ESVIA-I01SP166-SS7
EQP0000000004750303;I01G0078;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CARLOS ALBERTO NASCIMENTO VIANA UNIVERSAL 29134457 ES 16;VIANA;-20.358764600;-40.447490400;G0;ESVIA-I01SP10;ESVIA-I01SP10-SS6
EQP0000000004777989;I01G0015;CTO SPLITTER 1 8;ESVIA_G1I01;RUA EVARISTO CANAL VIANA UNIVERSAL 29134513 ES 82;VIANA;-20.359531100;-40.455437000;G0;ESVIA-I01SP2;ESVIA-I01SP2-SS7
EQP0000000004643947;I01G01306;CTO SPLITTER 1 8;ESVIA_G1I01;RUA LUIZA CAZOTTI VIANA VILA BETHANIA 29136030 ES 23;VIANA;-20.357035500;-40.409193600;G0;ESVIA-I01SP164;ESVIA-I01SP164-SS2
EQP0000000004621933;I01G01436;CTO SPLITTER 1 8;ESVIA_G1I01;RUA AMAPA VIANA MARCILIO DE NORONHA 29135560 ES QDI-LT10;VIANA;-20.345095400;-40.420166100;G0;ESVIA-I01SP180;ESVIA-I01SP180-SS4
EQP0000000004675785;I01G01230;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARISTIDES CARVALHO VIANA VILA BETHANIA 29136064 ES 40;VIANA;-20.358757000;-40.410495400;G0;ESVIA-I01SP154;ESVIA-I01SP154-SS6
EQP0000000004743122;I01G0212;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTOS DUMONT VIANA CANAA 29135026 ES 65;VIANA;-20.358129500;-40.435491300;G0;ESVIA-I01SP27;ESVIA-I01SP27-SS4
EQP0000000004732857;I01G0237;CTO SPLITTER 1 8;ESVIA_G1I01;RUA MIRIM VIANA CANAA 29135094 ES 10;VIANA;-20.357069800;-40.436079100;G0;ESVIA-I01SP30;ESVIA-I01SP30-SS5
EQP0000000004626175;I01G01387;CTO SPLITTER 1 8;ESVIA_G1I01;RUA TEOFILO OTONI VIANA MARCILIO DE NORONHA 29135542 ES SN;VIANA;-20.341045500;-40.423430600;G0;ESVIA-I01SP174;ESVIA-I01SP174-SS3
EQP0000000004657753;I01G01286;CTO SPLITTER 1 8;ESVIA_G1I01;RUA NOSSA SENHORA DE FATIMA VIANA ARLINDO VILLASCHI 29136218 ES 29;VIANA;-20.361122700;-40.411124100;G0;ESVIA-I01SP161;ESVIA-I01SP161-SS6
EQP0000000004724455;I01G0256;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES SN;VIANA;-20.348709600;-40.424783600;G0;ESVIA-I01SP32;ESVIA-I01SP32-SS8
EQP0000000004514347;I01G01639;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ANCHIETA VIANA MARCILIO DE NORONHA 29135524 ES QD13-LT41;VIANA;-20.342720300;-40.424464800;G0;ESVIA-I01SP205;ESVIA-I01SP205-SS7
EQP0000000004692645;I01G01169;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ARTHUR BERNARDES VIANA VILA BETHANIA 29136082 ES 116;VIANA;-20.362917500;-40.406430700;G0;ESVIA-I01SP147;ESVIA-I01SP147-SS1
EQP0000000004776283;I01G0072;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA LUZIA VIANA UNIVERSAL 29134445 ES SN;VIANA;-20.359930900;-40.446977000;G0;ESVIA-I01SP9;ESVIA-I01SP9-SS8
EQP0000000004544028;I01G01500;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES SN;VIANA;-20.347025600;-40.428182800;G0;ESVIA-I01SP188;ESVIA-I01SP188-SS4
EQP0000000142606175;I01GP1488;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESVIA_G1I01;AVENIDA BENJAMIM VITORIO VIANA INDUSTRIAL 29135563 ES 6;VIANA;-20.345773800;-40.422548300;GP;ESVIA-I01SP186;ESVIA-I01SP186-SS8
EQP0000000004688471;I01G01201;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES SN;VIANA;-20.358395000;-40.406447500;G0;ESVIA-I01SP151;ESVIA-I01SP151-SS1
EQP0000000004637246;I01GP1324;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 281;VIANA;-20.356277200;-40.410478400;GP;ESVIA-I01SP166;ESVIA-I01SP166-SS4
EQP0000000004729020;I01G0148;CTO SPLITTER 1 8;ESVIA_G1I01;RUA RESPLENDOR VIANA CANAA 29135056 ES SN;VIANA;-20.358511400;-40.439085900;G0;ESVIA-I01SP19;ESVIA-I01SP19-SS4
EQP0000000004720160;I01G0264;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA SAO PAULO VIANA MARCILIO DE NORONHA 29135397 ES SN;VIANA;-20.348667500;-40.425172300;G0;ESVIA-I01SP33;ESVIA-I01SP33-SS8
EQP0000000004716649;I01G0160;CTO SPLITTER 1 8;ESVIA_G1I01;RUA AFONSO CLAUDIO VIANA CANAA 29135032 ES 45;VIANA;-20.359238900;-40.437744000;G0;ESVIA-I01SP20;ESVIA-I01SP20-SS8
EQP0000000004776519;I01G0207;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SANTA CATARINA VIANA CANAA 29135014 ES SN;VIANA;-20.360626400;-40.435928700;G0;ESVIA-I01SP26;ESVIA-I01SP26-SS7
EQP0000000004779560;I01G0043;CTO SPLITTER 1 8;ESVIA_G1I01;RUA VISTA LINDA VIANA UNIVERSAL 29134469 ES SN;VIANA;-20.357962100;-40.450887600;G0;ESVIA-I01SP6;ESVIA-I01SP6-SS3
EQP0000000004524279;I01G01595;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SOROCABA VIANA MARCILIO DE NORONHA 29135372 ES QD32-LT14;VIANA;-20.345097500;-40.425179500;G0;ESVIA-I01SP200;ESVIA-I01SP200-SS3
EQP0000000004780053;I01G0055;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FLAUZILIO VACCARI VIANA UNIVERSAL 29134692 ES 10;VIANA;-20.357584300;-40.447818300;G0;ESVIA-I01SP7;ESVIA-I01SP7-SS7
EQP0000000004623605;I01G01390;CTO SPLITTER 1 8;ESVIA_G1I01;RUA SAO JOAO VIANA MARCILIO DE NORONHA 29135000 ES 55;VIANA;-20.340695000;-40.423144100;G0;ESVIA-I01SP174;ESVIA-I01SP174-SS6
EQP0000000004692682;I01G0332;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ALTIVA DA SILVA BRESSIANI VIANA PRIMAVERA 29135224 ES 54;VIANA;-20.352410400;-40.429452400;G0;ESVIA-I01SP42;ESVIA-I01SP42-SS4
EQP0000000004516760;I01G01613;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA PIRACICABA VIANA MARCILIO DE NORONHA 29135391 ES SN;VIANA;-20.346377900;-40.424474400;G0;ESVIA-I01SP202;ESVIA-I01SP202-SS5
EQP0000000004706007;I01G0327;CTO SPLITTER 1 8;ESVIA_G1I01;RUA IRINEU GASPARINI VIANA PRIMAVERA 29135231 ES SN;VIANA;-20.352841800;-40.430507500;G0;ESVIA-I01SP41;ESVIA-I01SP41-SS7
EQP0000000004702355;I01G0346;CTO SPLITTER 1 8;ESVIA_G1I01;RUA FLORENCIO DE SOUZA VIANA PRIMAVERA 29135214 ES SN;VIANA;-20.354543200;-40.430023600;G0;ESVIA-I01SP44;ESVIA-I01SP44-SS2
EQP0000000004727650;I01G0139;CTO SPLITTER 1 8;ESVIA_G1I01;RUA BOA SORTE VIANA CANAA 29135047 ES SN;VIANA;-20.356645900;-40.437234500;G0;ESVIA-I01SP18;ESVIA-I01SP18-SS3
EQP0000000004704445;I01G0317;CTO SPLITTER 1 8;ESVIA_G1I01;RUA D VIANA PRIMAVERA 29135000 ES SN;VIANA;-20.352459900;-40.431824500;G0;ESVIA-I01SP40;ESVIA-I01SP40-SS5
EQP0000000004641631;I01G01311;CTO SPLITTER 1 8;ESVIA_G1I01;RUA LUIZA CAZOTTI VIANA VILA BETHANIA 29136030 ES 66;VIANA;-20.357909700;-40.411061500;G0;ESVIA-I01SP164;ESVIA-I01SP164-SS7
EQP0000000004776858;I01G0068;CTO SPLITTER 1 8;ESVIA_G1I01;AVENIDA LINHARES VIANA UNIVERSAL 29134494 ES 6;VIANA;-20.359530900;-40.447691400;G0;ESVIA-I01SP9;ESVIA-I01SP9-SS4
EQP0000000004693343;I01G0330;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ALTIVA DA SILVA BRESSIANI VIANA PRIMAVERA 29135224 ES 76;VIANA;-20.351630800;-40.429841700;G0;ESVIA-I01SP42;ESVIA-I01SP42-SS2
EQP0000000004651696;I01G01359;CTO SPLITTER 1 8;ESVIA_G1I01;RUA ACEZILIO MARIANELLI VIANA VILA BETHANIA 29136020 ES 13;VIANA;-20.356100100;-40.408837500;G0;ESVIA-I01SP170;ESVIA-I01SP170-SS7
EQP0000000004533573;I01G01563;CTO SPLITTER 1 8;ESVIA_G1I01;RUA CAMPOS DO JORDAO VIANA MARCILIO DE NORONHA 29135388 ES QD43-LT21;VIANA;-20.345888800;-40.426452800;G0;ESVIA-I01SP196;ESVIA-I01SP196-SS3
EQP0000000004637357;I01GP1321;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESVIA_G1I01;RUA SANTA HELENA VIANA VILA BETHANIA 29136013 ES 281;VIANA;-20.356363900;-40.410889200;GP;ESVIA-I01SP166;ESVIA-I01SP166-SS1
