UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS
EQP0000000069918614;I02G01498;CTO - OPTAP-B 60/40;ESGRI_G1I02;RUA SAO VICENTE GUARAPARI SOL NASCENTE 29210400 ES 60;GUARAPARI;-20.657308700;-40.509791400;G0;ESGRI-I02SP188;ESGRI-I02SP188-SS2
EQP0000000064378888;I02G0510;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA GRANADA GUARAPARI BELA VISTA 29211150 ES 15;GUARAPARI;-20.644937200;-40.518251500;G0;ESGRI-I02SP64;ESGRI-I02SP64-SS5
EQP0000000042937810;I03GP701;TO;ESGRI_G1I03;RUA MANOEL SEVERO SIMOES GUARAPARI CENTRO 29200265 ES 11;GUARAPARI;-20.672355500;-40.498099200;GP;ESGRI-I03SP88;ESGRI-I03SP88-SS5
EQP0000000064489942;I02G0076;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA NOE GUARAPARI BELA VISTA 29211230 ES 146;GUARAPARI;-20.637923100;-40.511432200;G0;ESGRI-I02SP10;ESGRI-I02SP10-SS3
EQP0000000103312308;I02G0788;CTO - OPTAP-B 90/10;ESGRI_G1I02;RUA SANTANA DO IAPO GUARAPARI MUQUICABA 29215020 ES 409;GUARAPARI;-20.660484100;-40.501155500;G0;ESGRI-I02SP99;ESGRI-I02SP99-SS4
EQP0000000042930249;I03GP693;TO;ESGRI_G1I03;RUA MANOEL SEVERO SIMOES GUARAPARI CENTRO 29200265 ES 14;GUARAPARI;-20.672509200;-40.498452300;GP;ESGRI-I03SP87;ESGRI-I03SP87-SS5
EQP0000000064470766;I02G0748;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA MUQUI GUARAPARI MEAIPE 29208270 ES 45;GUARAPARI;-20.646266000;-40.518714200;G0;ESGRI-I02SP94;ESGRI-I02SP94-SS3
EQP0000000069947268;I02G01182;CTO - OPTAP-B 90/10;ESGRI_G1I02;RUA EMILIO SOARES ROCHA GUARAPARI ITAPEBUSSU 29210220 ES 382;GUARAPARI;-20.662194200;-40.509406700;G0;ESGRI-I02SP148;ESGRI-I02SP148-SS6
EQP0000000042937044;I05G088;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA B TREZE GUARAPARI PORTAL 29220130 ES 30;GUARAPARI;-20.626398000;-40.482569500;G0;ESGRI-I05SP11;ESGRI-I05SP11-SS7
EQP0000000064395428;I02G0468;CTO - PAD TELEFONICA - B;ESGRI_G1I02;AVENIDA CIDADE SAUDE GUARAPARI SAO GABRIEL 29213270 ES 206;GUARAPARI;-20.643556900;-40.521203300;G0;ESGRI-I02SP59;ESGRI-I02SP59-SS3
EQP0000000161138553;I03G01892;CTO - OPTAP-B 70/30;ESGRI_G1I03;RUA FRANCISCO LACERDA DE AGUIAR GUARAPARI IPIRANGA 29201270 ES 146;GUARAPARI;-20.676002400;-40.508729200;G0;ESGRI-I03SP237;ESGRI-I03SP237-SS3
EQP0000000064346147;I02G0482;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA DA GLORIA GUARAPARI SAO GABRIEL 29213213 ES 12;GUARAPARI;-20.646085700;-40.519421000;G0;ESGRI-I02SP61;ESGRI-I02SP61-SS1
EQP0000000103303073;I02G0778;CTO - OPTAP-B 90/10;ESGRI_G1I02;RUA MARCILIO DIAS GUARAPARI MUQUICABA 29215130 ES 129;GUARAPARI;-20.663055300;-40.498543300;G0;ESGRI-I02SP98;ESGRI-I02SP98-SS2
EQP0000000064470161;I02G0750;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA MUQUI GUARAPARI MEAIPE 29208270 ES 200;GUARAPARI;-20.645929300;-40.518134200;G0;ESGRI-I02SP94;ESGRI-I02SP94-SS5
EQP0000000064467460;I02G0736;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA LINHARES GUARAPARI SAO GABRIEL 29211360 ES SN;GUARAPARI;-20.644804300;-40.517690300;G0;ESGRI-I02SP92;ESGRI-I02SP92-SS7
EQP0000000064156539;I02G0158;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA MIMOSO DO SUL GUARAPARI BELA VISTA 29211310 ES 70;GUARAPARI;-20.639979100;-40.510951100;G0;ESGRI-I02SP20;ESGRI-I02SP20-SS5
EQP0000000161066943;I03G0162;CTO - OPTAP-B 60/40;ESGRI_G1I03;RUA JOAO BATISTA LIMA GUARAPARI CENTRO 29200330 ES 48;GUARAPARI;-20.671172800;-40.498245900;G0;ESGRI-I03SP21;ESGRI-I03SP21-SS2
EQP0000000063643135;I02G0610;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA PIRATININGA GUARAPARI CAMURUGI 29210325 ES 111;GUARAPARI;-20.659769000;-40.516445200;G0;ESGRI-I02SP77;ESGRI-I02SP77-SS1
EQP0000000069549433;I03G02012;CTO - OPTAP-B 80/20;ESGRI_G1I03;RUA ELVIS PRESLEY GUARAPARI CENTRO 29200465 ES 15;GUARAPARI;-20.673392800;-40.509495100;G0;ESGRI-I03SP252;ESGRI-I03SP252-SS4
EQP0000000064598033;I02G0364;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA LINHARES GUARAPARI BELA VISTA 29211360 ES SN;GUARAPARI;-20.643109000;-40.513491000;G0;ESGRI-I02SP46;ESGRI-I02SP46-SS3
EQP0000000063642836;I02G0616;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA PIAUI GUARAPARI CAMURUGI 29210370 ES 20;GUARAPARI;-20.660602100;-40.517149500;G0;ESGRI-I02SP77;ESGRI-I02SP77-SS7
EQP0000000063656725;I02G0208;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA PEDRO DA COSTA VIEIRA GUARAPARI NOSSA SENHORA DA CONCEICAO 29213100 ES 313;GUARAPARI;-20.644005200;-40.512492200;G0;ESGRI-I02SP26;ESGRI-I02SP26-SS7
EQP0000000063659496;I02G0212;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA AGENOR ALVES DOS SANTOS GUARAPARI NOSSA SENHORA DA CONCEICAO 29213090 ES 600;GUARAPARI;-20.646065600;-40.512903700;G0;ESGRI-I02SP27;ESGRI-I02SP27-SS3
EQP0000000063656451;I02G0206;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA SANTA LEOPOLDINA GUARAPARI IPIRANGA 29201115 ES 529;GUARAPARI;-20.645691900;-40.513383500;G0;ESGRI-I02SP26;ESGRI-I02SP26-SS5
EQP0000000161359511;I03G02228;CTO - OPTAP-B 70/30;ESGRI_G1I03;RUA AUGUSTO DE MATTOS GUARAPARI CENTRO 29200310 ES 103;GUARAPARI;-20.669688800;-40.498015400;G0;ESGRI-I03SP279;ESGRI-I03SP279-SS3
EQP0000000161065749;I03G0152;CTO - OPTAP-B 90/10;ESGRI_G1I03;AVENIDA EDIZIO CIRNE GUARAPARI CENTRO 29200080 ES 30;GUARAPARI;-20.669039600;-40.492590200;G0;ESGRI-I03SP19;ESGRI-I03SP19-SS8
EQP0000000161372573;I03G02248;CTO - OPTAP-B 90/10;ESGRI_G1I03;RUA CACHOEIRO DE ITAPEMIRIM GUARAPARI IPIRANGA 29201020 ES 245;GUARAPARI;-20.676282600;-40.506524200;G0;ESGRI-I03SP281;ESGRI-I03SP281-SS8
EQP0000000103309028;I02G0785;CTO - OPTAP-B 90/10;ESGRI_G1I02;RUA LUCIO MAIA GUARAPARI MUQUICABA 29215070 ES 150;GUARAPARI;-20.659182100;-40.497928000;G0;ESGRI-I02SP99;ESGRI-I02SP99-SS1
EQP0000000069798181;I04G01180;CTO - OPTAP-B 80/20;ESGRI_G1I04;AVENIDA ARLINDO LOUREIRO DAS NEVES GUARAPARI JARDIM SANTA ROSA 29217235 ES 150;GUARAPARI;-20.637817300;-40.485004700;G0;ESGRI-I04SP148;ESGRI-I04SP148-SS4
EQP0000000069969361;I01G01480;CTO - OPTAP-B 90/10;ESGRI_G1I01;RUA BARILOCHE GUARAPARI PRAIA DO MORRO 29216240 ES 10;GUARAPARI;-20.648815500;-40.490549500;G0;ESGRI-I01SP185;ESGRI-I01SP185-SS8
EQP0000000064467915;I02G0732;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA LINHARES GUARAPARI SAO GABRIEL 29211360 ES 474;GUARAPARI;-20.644097800;-40.518222600;G0;ESGRI-I02SP92;ESGRI-I02SP92-SS3
EQP0000000161358098;I03G02230;CTO - OPTAP-B 70/30;ESGRI_G1I03;RUA AUGUSTO DE MATTOS GUARAPARI CENTRO 29200310 ES 18;GUARAPARI;-20.669394000;-40.498457100;G0;ESGRI-I03SP279;ESGRI-I03SP279-SS5
EQP0000000042937046;I05G082;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA B QUATORZE GUARAPARI PORTAL 29220140 ES 35;GUARAPARI;-20.626317800;-40.483045900;G0;ESGRI-I05SP11;ESGRI-I05SP11-SS2
EQP0000000064490058;I02G0074;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA NOE GUARAPARI BELA VISTA 29211230 ES 612;GUARAPARI;-20.638059200;-40.512090600;G0;ESGRI-I02SP10;ESGRI-I02SP10-SS1
EQP0000000161377713;I03G02252;CTO - OPTAP-B 80/20;ESGRI_G1I03;LADEIRA DOUTOR GERSON DA SILVA FREIRE GUARAPARI IPIRANGA 29201070 ES 200;GUARAPARI;-20.677138100;-40.506191700;G0;ESGRI-I03SP282;ESGRI-I03SP282-SS4
EQP0000000042937957;I05G0708;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA SAO JORGE GUARAPARI SANTA MONICA 29221045 ES 13;GUARAPARI;-20.623461600;-40.448308800;G0;ESGRI-I05SP89;ESGRI-I05SP89-SS4
EQP0000000042931013;I05G0712;CTO - PAD TELEFONICA;ESGRI_G1I05;TRAVESSA MINAS GERAIS GUARAPARI ITAPEBUSSU 29200000 ES 9;GUARAPARI;-20.623378900;-40.447461100;G0;ESGRI-I05SP89;ESGRI-I05SP89-SS8
EQP0000000161140459;I03G01902;CTO - OPTAP-B 70/30;ESGRI_G1I03;RUA CORONEL JOAO ROCHA GUARAPARI IPIRANGA 29201280 ES 100;GUARAPARI;-20.676672200;-40.509415500;G0;ESGRI-I03SP238;ESGRI-I03SP238-SS5
EQP0000000161185873;I03G01896;CTO - OPTAP-B 70/30;ESGRI_G1I03;RUA FRANCISCO LACERDA DE AGUIAR GUARAPARI IPIRANGA 29201270 ES 27;GUARAPARI;-20.675656100;-40.508617000;G0;ESGRI-I03SP237;ESGRI-I03SP237-SS7
EQP0000000063642963;I02G0614;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA PIRATININGA GUARAPARI CAMURUGI 29210325 ES 21;GUARAPARI;-20.660770100;-40.516734200;G0;ESGRI-I02SP77;ESGRI-I02SP77-SS5
EQP0000000064156967;I02G0156;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA DA GLORIA GUARAPARI SAO GABRIEL 29213213 ES 710;GUARAPARI;-20.639529200;-40.510759300;G0;ESGRI-I02SP20;ESGRI-I02SP20-SS3
EQP0000000064489774;I02G0080;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA DO SERENO GUARAPARI BELA VISTA 29211115 ES 150;GUARAPARI;-20.637329400;-40.511498300;G0;ESGRI-I02SP10;ESGRI-I02SP10-SS7
EQP0000000063639084;I02G0596;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA SAO LUIZ GUARAPARI CAMURUGI 29210305 ES 140;GUARAPARI;-20.660502400;-40.516018800;G0;ESGRI-I02SP75;ESGRI-I02SP75-SS3
EQP0000000064467711;I02G0734;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA LINHARES GUARAPARI SAO GABRIEL 29211360 ES 522;GUARAPARI;-20.644420800;-40.518067900;G0;ESGRI-I02SP92;ESGRI-I02SP92-SS5
EQP0000000064344978;I02G0486;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA DA GLORIA GUARAPARI SAO GABRIEL 29213213 ES 99;GUARAPARI;-20.644798800;-40.520053800;G0;ESGRI-I02SP61;ESGRI-I02SP61-SS5
EQP0000000064489696;I02G0078;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA AFONSO CLAUDIO GUARAPARI MEAIPE 29208310 ES 251;GUARAPARI;-20.637585100;-40.511189000;G0;ESGRI-I02SP10;ESGRI-I02SP10-SS5
EQP0000000161354922;I03G02221;CTO - OPTAP-B 85/15;ESGRI_G1I03;RUA DOUTOR SILVA MELLO GUARAPARI CENTRO 29200360 ES 221;GUARAPARI;-20.672518500;-40.499681000;G0;ESGRI-I03SP278;ESGRI-I03SP278-SS5
EQP0000000161139937;I03G01904;CTO - OPTAP-B 70/30;ESGRI_G1I03;LADEIRA DOUTOR GERSON DA SILVA FREIRE GUARAPARI IPIRANGA 29201070 ES 75;GUARAPARI;-20.675386600;-40.509020600;G0;ESGRI-I03SP238;ESGRI-I03SP238-SS7
EQP0000000161138831;I03G01890;CTO - OPTAP-B 60/40;ESGRI_G1I03;RUA FRANCISCO LACERDA DE AGUIAR GUARAPARI IPIRANGA 29201270 ES 69;GUARAPARI;-20.676221700;-40.508800400;G0;ESGRI-I03SP237;ESGRI-I03SP237-SS1
EQP0000000064345133;I02G0484;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA DA GLORIA GUARAPARI SAO GABRIEL 29213213 ES 40;GUARAPARI;-20.645132400;-40.519891500;G0;ESGRI-I02SP61;ESGRI-I02SP61-SS3
EQP0000000042936578;I05G0126;CTO - PAD TELEFONICA;ESGRI_G1I05;AVENIDA SANTA CRUZ GUARAPARI JABARAI 29220400 ES 889;GUARAPARI;-20.624922100;-40.478473900;G0;ESGRI-I05SP16;ESGRI-I05SP16-SS6
EQP0000000069920152;I02G01666;CTO - OPTAP-B 60/40;ESGRI_G1I02;RUA JOAO MORAES GUARAPARI ITAPEBUSSU 29210250 ES 500;GUARAPARI;-20.660201500;-40.506625300;G0;ESGRI-I02SP209;ESGRI-I02SP209-SS2
EQP0000000069949633;I04G01531;CTO - OPTAP-B 70/30;ESGRI_G1I04;RUA OLIVIO ANTONIO NOVAES GUARAPARI PRAIA DO MORRO 29216590 ES 320;GUARAPARI;-20.646450400;-40.485654600;G0;ESGRI-I04SP192;ESGRI-I04SP192-SS3
EQP0000000063643053;I02G0612;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA PIRATININGA GUARAPARI CAMURUGI 29210325 ES 81;GUARAPARI;-20.660121700;-40.516547900;G0;ESGRI-I02SP77;ESGRI-I02SP77-SS3
EQP0000000064600864;I02G0362;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA DO SERENO GUARAPARI BELA VISTA 29211115 ES 260;GUARAPARI;-20.643597400;-40.513501800;G0;ESGRI-I02SP46;ESGRI-I02SP46-SS1
EQP0000000161140935;I03G01900;CTO - OPTAP-B 70/30;ESGRI_G1I03;RUA CORONEL JOAO ROCHA GUARAPARI IPIRANGA 29201280 ES 125;GUARAPARI;-20.677229500;-40.509583700;G0;ESGRI-I03SP238;ESGRI-I03SP238-SS3
EQP0000000063637289;I02G0590;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA SERGIPE GUARAPARI CAMURUGI 29210303 ES 200;GUARAPARI;-20.659393700;-40.518759700;G0;ESGRI-I02SP74;ESGRI-I02SP74-SS5
EQP0000000161066868;I03G0163;CTO - OPTAP-B 70/30;ESGRI_G1I03;RUA JOAO BATISTA LIMA GUARAPARI CENTRO 29200330 ES 105;GUARAPARI;-20.670537400;-40.497952700;G0;ESGRI-I03SP21;ESGRI-I03SP21-SS3
EQP0000000042933090;I05G084;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA B TREZE GUARAPARI PORTAL 29220130 ES SN;GUARAPARI;-20.625334700;-40.482813800;G0;ESGRI-I05SP11;ESGRI-I05SP11-SS4
EQP0000000069964367;I04G01660;CTO - OPTAP-B 80/20;ESGRI_G1I04;RUA NAPOLI GUARAPARI AEROPORTO 29216715 ES 97;GUARAPARI;-20.644908000;-40.486512900;G0;ESGRI-I04SP208;ESGRI-I04SP208-SS4
EQP0000000161066464;I03G0168;CTO - OPTAP-B 90/10;ESGRI_G1I03;RUA GETULIO VARGAS GUARAPARI CENTRO 29200180 ES 326;GUARAPARI;-20.670703400;-40.497028400;G0;ESGRI-I03SP21;ESGRI-I03SP21-SS8
EQP0000000064153686;I02G0160;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA AGENOR ALVES DOS SANTOS GUARAPARI NOSSA SENHORA DA CONCEICAO 29213090 ES 291;GUARAPARI;-20.640526000;-40.511262400;G0;ESGRI-I02SP20;ESGRI-I02SP20-SS7
EQP0000000042937041;I05G0030;CTO - PAD TELEFONICA;ESGRI_G1I05;AVENIDA SANTA CRUZ GUARAPARI JABARAI 29220400 ES 1129;GUARAPARI;-20.624561000;-40.484049900;G0;ESGRI-I05SP4;ESGRI-I05SP4-SS6
EQP0000000070043407;I04G01149;CTO - OPTAP-B 85/15;ESGRI_G1I04;AVENIDA PIETRANGELO DEBIASE, 1 GUARAPARI PRAIA DO MORRO 29216900 ES 100;GUARAPARI;-20.642611900;-40.471876200;G0;ESGRI-I04SP144;ESGRI-I04SP144-SS5
EQP0000000042936579;I05G0124;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA JACY MENDES GUARAPARI PORTAL DE GUARAPARI 29200000 ES 126;GUARAPARI;-20.625294700;-40.478505600;G0;ESGRI-I05SP16;ESGRI-I05SP16-SS4
EQP0000000042937956;I05G0710;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA MINAS GERAIS GUARAPARI SANTA MONICA 29221065 ES 23;GUARAPARI;-20.622865100;-40.447866400;G0;ESGRI-I05SP89;ESGRI-I05SP89-SS5
EQP0000000064394947;I02G0470;CTO - PAD TELEFONICA - B;ESGRI_G1I02;AVENIDA CIDADE SAUDE GUARAPARI SAO GABRIEL 29213270 ES 280;GUARAPARI;-20.643869100;-40.521061300;G0;ESGRI-I02SP59;ESGRI-I02SP59-SS5
EQP0000000042930236;I03GP1572;TO;ESGRI_G1I03;RUA PRIMEIRO DE MAIO GUARAPARI KUBITSCHEK 29203110 ES 238;GUARAPARI;-20.679989700;-40.515626700;GP;ESGRI-I03SP197;ESGRI-I03SP197-SS4
EQP0000000161079676;I03G01114;CTO - OPTAP-B 60/40;ESGRI_G1I03;AVENIDA ANCHIETA GUARAPARI CENTRO 29200410 ES 336;GUARAPARI;-20.675984200;-40.503439000;G0;ESGRI-I03SP140;ESGRI-I03SP140-SS2
EQP0000000042933077;I05G00048;CTO - PAD TELEFONICA;ESGRI_G1I05;AVENIDA SANTA CRUZ GUARAPARI JABARAI 29220400 ES 1491;GUARAPARI;-20.624457500;-40.483703300;G0;ESGRI-I05SP6;ESGRI-I05SP6-SS7
EQP0000000069968895;I01G01363;CTO - OPTAP-B 70/30;ESGRI_G1I01;RUA SAINT TROPEZ GUARAPARI PRAIA DO MORRO 29216170 ES 566;GUARAPARI;-20.650469500;-40.491593800;G0;ESGRI-I01SP171;ESGRI-I01SP171-SS3
EQP0000000063656540;I02G0204;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA PEDRO DA COSTA VIEIRA GUARAPARI NOSSA SENHORA DA CONCEICAO 29213100 ES 555;GUARAPARI;-20.646132300;-40.513261700;G0;ESGRI-I02SP26;ESGRI-I02SP26-SS3
EQP0000000042933240;I04GP1724;TO;ESGRI_G1I04;RUA GUANABARA GUARAPARI JARDIM BOA VISTA 29217045 ES 239;GUARAPARI;-20.641938200;-40.480525000;GP;ESGRI-I04SP213;ESGRI-I04SP213-SS6
EQP0000000161141066;I03G01898;CTO - OPTAP-B 60/40;ESGRI_G1I03;RUA CORONEL JOAO ROCHA GUARAPARI IPIRANGA 29201280 ES 130;GUARAPARI;-20.677493100;-40.509664500;G0;ESGRI-I03SP238;ESGRI-I03SP238-SS1
EQP0000000161374130;I03G02245;CTO - OPTAP-B 85/15;ESGRI_G1I03;RUA ELIZARIO LOURENCO DIAS GUARAPARI OLARIA 29202515 ES 764;GUARAPARI;-20.671124600;-40.509363200;G0;ESGRI-I03SP281;ESGRI-I03SP281-SS5
EQP0000000063637176;I02G0592;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA MANAUS GUARAPARI RECANTO DA SEREIA 29227245 ES 3;GUARAPARI;-20.660284600;-40.518592200;G0;ESGRI-I02SP74;ESGRI-I02SP74-SS7
EQP0000000042936734;I05G00042;CTO - PAD TELEFONICA;ESGRI_G1I05;AVENIDA SANTA CRUZ GUARAPARI JABARAI 29220400 ES 1250;GUARAPARI;-20.624799300;-40.481591600;G0;ESGRI-I05SP6;ESGRI-I05SP6-SS1
EQP0000000063659636;I02G0216;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA PEDRO DA COSTA VIEIRA GUARAPARI NOSSA SENHORA DA CONCEICAO 29213100 ES 451;GUARAPARI;-20.645138100;-40.512821200;G0;ESGRI-I02SP27;ESGRI-I02SP27-SS7
EQP0000000063639173;I02G0594;CTO - PAD TELEFONICA - B;ESGRI_G1I02;RUA SAO LUIZ GUARAPARI CAMURUGI 29210305 ES 201;GUARAPARI;-20.659878400;-40.515963000;G0;ESGRI-I02SP75;ESGRI-I02SP75-SS1
EQP0000000069924166;I02G01673;CTO SPLITTER 1 8;ESGRI_G1I02;RUA UBA GUARAPARI MUQUICABA 29215040 ES 140;GUARAPARI;-20.659222900;-40.502591500;G0;ESGRI-I02SP210;ESGRI-I02SP210-SS1
EQP0000000042937660;I03GP280;TO;ESGRI_G1I03;AVENIDA DESEMBARGADOR LOURIVAL DE ALMEIDA GUARAPARI CENTRO 29200250 ES 95;GUARAPARI;-20.671898100;-40.497136200;GP;ESGRI-I03SP35;ESGRI-I03SP35-SS8
EQP0000000042935848;I02G01494;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA SAO VICENTE GUARAPARI SOL NASCENTE 29210400 ES 137;GUARAPARI;-20.656787500;-40.508738500;G0;ESGRI-I02SP187;ESGRI-I02SP187-SS6
EQP0000000042937342;I05G0478;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA OPALA GUARAPARI SANTA MONICA 29221590 ES 153;GUARAPARI;-20.613882300;-40.456770800;G0;ESGRI-I05SP60;ESGRI-I05SP60-SS6
EQP0000000042934322;I03GP994;TO;ESGRI_G1I03;RUA JOAQUIM DA SILVA LIMA GUARAPARI CENTRO 29200260 ES 647;GUARAPARI;-20.675258500;-40.501112800;GP;ESGRI-I03SP125;ESGRI-I03SP125-SS2
EQP0000000042934232;I03G01007;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA ADERILDO ALVES DOS SANTOS GUARAPARI IPIRANGA 29201022 ES 65;GUARAPARI;-20.678426800;-40.503985800;G0;ESGRI-I03SP126;ESGRI-I03SP126-SS7
EQP0000000042935139;I01G01191;CTO - PAD TELEFONICA;ESGRI_G1I01;RUA ANTONIO LINO BANDEIRA GUARAPARI PRAIA DO MORRO 29216135 ES 278;GUARAPARI;-20.655900200;-40.494781200;G0;ESGRI-I01SP149;ESGRI-I01SP149-SS7
EQP0000000042933207;I04GP256;TO;ESGRI_G1I04;AVENIDA PRAIANA GUARAPARI PRAIA DO MORRO 29216090 ES 2249;GUARAPARI;-20.650074100;-40.475578500;GP;ESGRI-I04SP32;ESGRI-I04SP32-SS8
EQP0000000042932159;I03G01942;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA RAIMUNDO GARCIA MONTEIRO GUARAPARI IPIRANGA 29201021 ES 4;GUARAPARI;-20.674676200;-40.509932600;G0;ESGRI-I03SP243;ESGRI-I03SP243-SS6
EQP0000000042935814;I02G0291;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA FRANCISCO FURTADO GUARAPARI MUQUICABA 29215390 ES 11;GUARAPARI;-20.663647400;-40.498405000;G0;ESGRI-I02SP37;ESGRI-I02SP37-SS3
EQP0000000042935898;I01G0487;CTO - PAD TELEFONICA;ESGRI_G1I01;AVENIDA PRAIANA GUARAPARI PRAIA DO MORRO 29216090 ES 427;GUARAPARI;-20.655201700;-40.492061000;G0;ESGRI-I01SP61;ESGRI-I01SP61-SS7
EQP0000000042936589;I05G0110;CTO - PAD TELEFONICA;ESGRI_G1I05;AVENIDA SANTA CRUZ GUARAPARI JABARAI 29220400 ES 1147;GUARAPARI;-20.624380300;-40.480754600;G0;ESGRI-I05SP14;ESGRI-I05SP14-SS6
EQP0000000042937234;I03G01767;CTO - PAD TELEFONICA;ESGRI_G1I03;RUA ELIZARIO LOURENCO DIAS GUARAPARI COROADO 29203400 ES 91;GUARAPARI;-20.672921000;-40.519041500;G0;ESGRI-I03SP221;ESGRI-I03SP221-SS7
EQP0000000042934396;I02G01379;CTO - PAD TELEFONICA;ESGRI_G1I02;AVENIDA POLIVALENTE GUARAPARI ITAPEBUSSU 29210210 ES 847;GUARAPARI;-20.663689500;-40.512056900;G0;ESGRI-I02SP173;ESGRI-I02SP173-SS3
EQP0000000042931161;I05G0325;CTO - PAD TELEFONICA;ESGRI_G1I05;RUA ADOLFO SAMU GUARAPARI SANTA MONICA 29215688 ES SN;GUARAPARI;-20.615955000;-40.461080900;G0;ESGRI-I05SP41;ESGRI-I05SP41-SS5
EQP0000000042933367;I04G01112;CTO - PAD TELEFONICA;ESGRI_G1I04;AVENIDA PIETRANGELO VIVAQUA DEBIASE GUARAPARI PRAIA DO MORRO 29216040 ES 7;GUARAPARI;-20.642417900;-40.471923700;G0;ESGRI-I04SP139;ESGRI-I04SP139-SS8
EQP0000000042933273;I02G0246;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA LAURA LOUREIRO DAS NEVES GUARAPARI MUQUICABA 29215330 ES 299;GUARAPARI;-20.655994200;-40.498857100;G0;ESGRI-I02SP31;ESGRI-I02SP31-SS6
EQP0000000062282403;I03GP216;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;ESGRI_G1I03;RUA HENRIQUE COUTINHO GUARAPARI CENTRO 29200190 ES 34;GUARAPARI;-20.670175400;-40.496481500;GP;ESGRI-I03SP27;ESGRI-I03SP27-SS8
EQP0000000042933219;I01GP446;TO;ESGRI_G1I01;RUA JACI DE OLIVEIRA GUARAPARI PRAIA DO MORRO 29216165 ES 23;GUARAPARI;-20.656863100;-40.493414500;GP;ESGRI-I01SP56;ESGRI-I01SP56-SS6
EQP0000000042935975;I02G01700;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA LOURENCO BRANBATI GUARAPARI ITAPEBUSSU 29210030 ES 247;GUARAPARI;-20.659574400;-40.503620500;G0;ESGRI-I02SP213;ESGRI-I02SP213-SS4
EQP0000000042930094;I02GP538;TO;ESGRI_G1I02;RUA LUCIO MAIA GUARAPARI MUQUICABA 29215070 ES 88;GUARAPARI;-20.659150500;-40.497721700;GP;ESGRI-I02SP68;ESGRI-I02SP68-SS2
EQP0000000042934147;I04GP398;TO;ESGRI_G1I04;AVENIDA OCEANICA GUARAPARI PRAIA DO MORRO 29216080 ES 639;GUARAPARI;-20.651624800;-40.481736800;GP;ESGRI-I04SP50;ESGRI-I04SP50-SS6
EQP0000000042932013;I02G01427;CTO - PAD TELEFONICA;ESGRI_G1I02;RUA EMILIA TRINDADE DA SILVA GUARAPARI ITAPEBUSSU 29210010 ES 98;GUARAPARI;-20.663662800;-40.501696500;G0;ESGRI-I02SP179;ESGRI-I02SP179-SS3
EQP0000000042937804;I04GP1083;TO;ESGRI_G1I04;RUA MONACO GUARAPARI PRAIA DO MORRO 29216360 ES 261;GUARAPARI;-20.649563400;-40.482062500;GP;ESGRI-I04SP136;ESGRI-I04SP136-SS3
