UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000003094145;N02GPT111;CTO - OPTAP;RSKDK_G1N02;RUA MARITIMA CAPAO DA CANOA VELAS DA MARINA 95555000 RS 17;CAPAO DA CANOA;-29.752119900;-50.044190500;GPT;RSKDK-N02SP14;RSKDK-N02SP14-SS7;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/14
EQP0000000003096328;N02GPT23;CTO - OPTAP;RSKDK_G1N02;RUA CIRCULACAO 11 CAPAO DA CANOA ILHAS RESORT 95555000 RS 14;CAPAO DA CANOA;-29.764356300;-50.044898600;GPT;RSKDK-N02SP3;RSKDK-N02SP3-SS7;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/1/3
EQP0000000009828949;M01GP3936;CTO SPLITTER 1 8;RSKDK_G1M01;AVENIDA VENANCIO AIRES CAPAO DA CANOA ZONA NOVA 95555000 RS 316;CAPAO DA CANOA;-29.753431600;-50.012536700;GP;RSKDK-M01SP492;RSKDK-M01SP492-SS8;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/7/5
EQP0000000111537348;M01GP350;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA SEPE CAPAO DA CANOA NAVEGANTES 95555000 RS 2923;CAPAO DA CANOA;-29.767817400;-50.019781200;GP;RSKDK-M01SP44;RSKDK-M01SP44-SS6;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/3/12
EQP0000000003094376;N02G01420;CTO - OPTAP;RSKDK_G1N02;RUA PORTO ALEGRE CAPAO DA CANOA PRAIA DO BARCO 95555000 RS 750;CAPAO DA CANOA;-29.708897500;-49.986497900;G0;RSKDK-N02SP178;RSKDK-N02SP178-SS4;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/7/10
EQP0000000003094244;N02GPT1598;CTO - OPTAP;RSKDK_G1N02;ESTRADA DO MAR KM 37 CAPAO DA CANOA COND MURANO 95555000 RS 71;CAPAO DA CANOA;-29.738191000;-50.022435700;GPT;RSKDK-N02SP200;RSKDK-N02SP200-SS6;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/8/16
EQP0000000003094228;N02GPT1624;CTO - OPTAP;RSKDK_G1N02;CONDOMINIO DUBAI RESORT CAPAO DA CANOA   95555000 RS 9;CAPAO DA CANOA;-29.735941700;-50.016884400;GPT;RSKDK-N02SP203;RSKDK-N02SP203-SS8;KDK_N02_2_GPON_VLAN_109_110_111-ALC;1/1/1/3
EQP0000000003096469;N02GPT1244;CTO - OPTAP;RSKDK_G1N02;RUA 7 CAPAO DA CANOA CONDADO DE CAPAO 95555000 RS 10;CAPAO DA CANOA;-29.744217400;-50.022919300;GPT;RSKDK-N02SP156;RSKDK-N02SP156-SS4;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/6/4
EQP0000000106742023;M01GP315;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;AVENIDA MOEMA CAPAO DA CANOA   95555000 RS 2765;CAPAO DA CANOA;-29.767533600;-50.018041400;GP;RSKDK-M01SP40;RSKDK-M01SP40-SS3;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/3/8
EQP0000000014344491;M01GP2710;CTO SPLITTER 1 8;RSKDK_G1M01;RUA PARQUE FLAVIO BOIANOVSKI CAPAO DA CANOA ZONA NOVA 95555000 RS 321;CAPAO DA CANOA;-29.755079200;-50.013621800;GP;RSKDK-M01SP339;RSKDK-M01SP339-SS6;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/3/5
EQP0000000017343688;M01GP2704;MINI CDOE 1:2 + 1:8 PRECON SELADA 60/40;RSKDK_G1M01;RUA ARROIO DO MEIO CAPAO DA CANOA ZONA NOVA 95555000 RS 1386;CAPAO DA CANOA;-29.755025900;-50.013816600;GP;RSKDK-M01SP338;RSKDK-M01SP338-SS8;KDK_M01_2_GPON_VLAN_103_104_105-ALC;1/1/3/4
EQP0000000003096543;N02G01163;CTO - OPTAP;RSKDK_G1N02;RUA ORESTES CLEMENTE SERRA CAPAO DA CANOA SAO JORGE 95555000 RS 1713;CAPAO DA CANOA;-29.753727100;-50.028490600;G0;RSKDK-N02SP146;RSKDK-N02SP146-SS3;KDK_N02_1_GPON_VLAN_106_107_108-ALC;1/1/5/10
EQP0000000003099185;M01GP1466;TO;RSKDK_G1M01;RUA MOACIR CAPAO DA CANOA CENTRO 95555000 RS 2097;CAPAO DA CANOA;-29.760719900;-50.017148500;GP;RSKDK-M01SP184;RSKDK-M01SP184-SS2;KDK_M01_1_GPON_VLAN_100_101_102-ALC;1/1/6/15
