IDENTIFICADOR_UNICO_CABO|LOCAL_TRACADO_INICIAL|UUID_LOCAL_TRACADO_INICIAL|TIPO_LOCAL_TRACADO_INICIAL|LATITUDE_INICIAL|LONGITUDE_INICIAL|TIPO_TRACADO|SUBTIPO_TRACADO|COMPRIMENTO_GEOM_M_TRACADO|COMPRIMENTO_M_TRACADO|LOCAL_TRACADO_FINAL|UUID_LOCAL_TRACADO_FINAL|TIPO_LOCAL_TRACADO_FINAL|LATITUDE_FINAL|LONGITUDE_FINAL|UUID_EQUIPAMENTO_INICIAL|NOME_EQUIPAMENTO_INICIAL|UID_PI_EQUP_INICIAL|TIPO_PI_EQUP_INICIAL|NAME_PI_EQUP_INICIAL|LATITUDE_EQUP_INICIAL|LONGITUDE_EQUP_INICIAL|UUID_DO_EQUIPAMENTO_FINAL|NOME_EQUIPAMENTO_FINAL|UID_PI_EQUP_FINAL|TIPO_PI_EQUP_FINAL|NAME_PI_EQUP_FINAL|LATITUDE_EQUP_FINAL|LONGITUDE_EQUP_FINAL|UF|MUNICIPIO|ARMARIO
CBL0000000106688143|||||||||||||||EQP0000000007042970|I01GP1040|LOC0000000007031895|MDU|S.A-VINTE DE SETEMBRO 779 5632|-29.786327000|-55.796805400|EQP0000000106688008|I01GP1039|LOC0000000007031895|MDU|S.A-VINTE DE SETEMBRO 779 5632|-29.786327000|-55.796805400|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686979|||||||||||||||EQP0000000007041764|I01GP1396|LOC0000000007031168|MDU|DOS ANDRADAS 237 5042|-29.785475600|-55.796022800|EQP0000000106686763|I01GP1395|LOC0000000007031168|MDU|DOS ANDRADAS 237 5042|-29.785475600|-55.796022800|RS|ALEGRETE|RSALG_G1I01
CBL0000000106688148|||||||||||||||EQP0000000106688035|I01GP1038|LOC0000000007031895|MDU|S.A-VINTE DE SETEMBRO 779 5632|-29.786327000|-55.796805400|EQP0000000106688089|I01GP1037|LOC0000000007031895|MDU|S.A-VINTE DE SETEMBRO 779 5632|-29.786327000|-55.796805400|RS|ALEGRETE|RSALG_G1I01
CBL0000000106689051|||||||||||||||EQP0000000007040931|I01GP292|LOC0000000007036582|MDU|EURIPEDES BRASIL MILANO 3378;BL 2 9301|-29.800713900|-55.799026800|EQP0000000106689010|I01GP291|LOC0000000007036582|MDU|EURIPEDES BRASIL MILANO 3378;BL 2 9301|-29.800713900|-55.799026800|RS|ALEGRETE|RSALG_G1I01
CBL0000000106688146|||||||||||||||EQP0000000106688008|I01GP1039|LOC0000000007031895|MDU|S.A-VINTE DE SETEMBRO 779 5632|-29.786327000|-55.796805400|EQP0000000106688035|I01GP1038|LOC0000000007031895|MDU|S.A-VINTE DE SETEMBRO 779 5632|-29.786327000|-55.796805400|RS|ALEGRETE|RSALG_G1I01
CBL0000000106689160|||||||||||||||EQP0000000007040921|I01GP307|LOC0000000007036522|MDU|EURIPEDES BRASIL MILANO 3300;BL 3 9291|-29.800031900|-55.798630100|EQP0000000106689106|I01GP306|LOC0000000007036522|MDU|EURIPEDES BRASIL MILANO 3300;BL 3 9291|-29.800031900|-55.798630100|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687527|||||||||||||||EQP0000000007041946|I01GP1432|LOC0000000007029213|MDU|SAMPAIO 1082 2938|-29.783546000|-55.793689200|EQP0000000106687443|I01GP1431|LOC0000000007029213|MDU|SAMPAIO 1082 2938|-29.783546000|-55.793689200|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686704|||||||||||||||EQP0000000007039590|I01GP1992|LOC0000000007029372|MDU|DEMETRIO RIBEIRO 98 2619|-29.783675300|-55.788418100|EQP0000000106686594|I01GP1991|LOC0000000007029372|MDU|DEMETRIO RIBEIRO 98 2619|-29.783675300|-55.788418100|RS|ALEGRETE|RSALG_G1I01
CBL0000000106688300|||||||||||||||EQP0000000007041746|I01GP1383|LOC0000000007030511|MDU|LAURO DORNELES 321 3284|-29.784256900|-55.797151600|EQP0000000106688246|I01GP1382|LOC0000000007030511|MDU|LAURO DORNELES 321 3284|-29.784256900|-55.797151600|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686172|||||||||||||||EQP0000000007040166|I01GP1010|LOC0000000007033169|MDU|QUINTANA 544 6592|-29.789055300|-55.793377300|EQP0000000106686090|I01GP1009|LOC0000000007033169|MDU|QUINTANA 544 6592|-29.789055300|-55.793377300|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687923|||||||||||||||EQP0000000007040380|I01GP459|LOC0000000007036045|MDU|BARROS CASSAL 1105 8493|-29.796846800|-55.793366500|EQP0000000106687868|I01GP458|LOC0000000007036045|MDU|BARROS CASSAL 1105 8493|-29.796846800|-55.793366500|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687062|||||||||||||||EQP0000000106686790|I01GP1394|LOC0000000007031168|MDU|DOS ANDRADAS 237 5042|-29.785475600|-55.796022800|EQP0000000106686898|I01GP1393|LOC0000000007031168|MDU|DOS ANDRADAS 237 5042|-29.785475600|-55.796022800|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687586|||||||||||||||EQP0000000106687470|I01GP1430|LOC0000000007029213|MDU|SAMPAIO 1082 2938|-29.783546000|-55.793689200|EQP0000000106687498|I01GP1429|LOC0000000007029213|MDU|SAMPAIO 1082 2938|-29.783546000|-55.793689200|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687585|||||||||||||||EQP0000000106687443|I01GP1431|LOC0000000007029213|MDU|SAMPAIO 1082 2938|-29.783546000|-55.793689200|EQP0000000106687470|I01GP1430|LOC0000000007029213|MDU|SAMPAIO 1082 2938|-29.783546000|-55.793689200|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686705|||||||||||||||EQP0000000106686594|I01GP1991|LOC0000000007029372|MDU|DEMETRIO RIBEIRO 98 2619|-29.783675300|-55.788418100|EQP0000000106686648|I01GP1990|LOC0000000007029372|MDU|DEMETRIO RIBEIRO 98 2619|-29.783675300|-55.788418100|RS|ALEGRETE|RSALG_G1I01
CBL0000000106688534|||||||||||||||EQP0000000106688303|I01GP1802|LOC0000000007034918|MDU|LAURO DORNELES 1426 79|-29.775073200|-55.793712400|EQP0000000106688357|I01GP1801|LOC0000000007034918|MDU|LAURO DORNELES 1426 79|-29.775073200|-55.793712400|RS|ALEGRETE|RSALG_G1I01
CBL0000000106688450|||||||||||||||EQP0000000007039581|I01GP1803|LOC0000000007034918|MDU|LAURO DORNELES 1426 79|-29.775073200|-55.793712400|EQP0000000106688303|I01GP1802|LOC0000000007034918|MDU|LAURO DORNELES 1426 79|-29.775073200|-55.793712400|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686428|||||||||||||||EQP0000000007039589|I01GP1988|LOC0000000007028580|MDU|DEMETRIO RIBEIRO 105 2130|-29.783513100|-55.788314800|EQP0000000106686318|I01GP1987|LOC0000000007028580|MDU|DEMETRIO RIBEIRO 105 2130|-29.783513100|-55.788314800|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687007|||||||||||||||EQP0000000106686763|I01GP1395|LOC0000000007031168|MDU|DOS ANDRADAS 237 5042|-29.785475600|-55.796022800|EQP0000000106686790|I01GP1394|LOC0000000007031168|MDU|DOS ANDRADAS 237 5042|-29.785475600|-55.796022800|RS|ALEGRETE|RSALG_G1I01
CBL0000000106688905|||||||||||||||EQP0000000007042543|I01GP1916|LOC0000000007026413|MDU|LUIZ DE FREITAS 85;BL 1 1325|-29.779532000|-55.789044300|EQP0000000106688857|I01GP1915|LOC0000000007026413|MDU|LUIZ DE FREITAS 85;BL 1 1325|-29.779532000|-55.789044300|RS|ALEGRETE|RSALG_G1I01
CBL0000000106688966|||||||||||||||EQP0000000007042599|I01GP290|LOC0000000007036581|MDU|EURIPEDES BRASIL MILANO 3378;BL 1 9300|-29.800533000|-55.799024000|EQP0000000106688912|I01GP289|LOC0000000007036581|MDU|EURIPEDES BRASIL MILANO 3378;BL 1 9300|-29.800533000|-55.799024000|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687670|||||||||||||||EQP0000000007041935|I01GP1544|LOC0000000007029302|MDU|SAMPAIO 1053 2952|-29.783306300|-55.793380400|EQP0000000106687615|I01GP1543|LOC0000000007029302|MDU|SAMPAIO 1053 2952|-29.783306300|-55.793380400|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686429|||||||||||||||EQP0000000106686318|I01GP1987|LOC0000000007028580|MDU|DEMETRIO RIBEIRO 105 2130|-29.783513100|-55.788314800|EQP0000000106686372|I01GP1986|LOC0000000007028580|MDU|DEMETRIO RIBEIRO 105 2130|-29.783513100|-55.788314800|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686430|||||||||||||||EQP0000000106686372|I01GP1986|LOC0000000007028580|MDU|DEMETRIO RIBEIRO 105 2130|-29.783513100|-55.788314800|EQP0000000106686400|I01GP1985|LOC0000000007028580|MDU|DEMETRIO RIBEIRO 105 2130|-29.783513100|-55.788314800|RS|ALEGRETE|RSALG_G1I01
CBL0000000106686733|||||||||||||||EQP0000000106686648|I01GP1990|LOC0000000007029372|MDU|DEMETRIO RIBEIRO 98 2619|-29.783675300|-55.788418100|EQP0000000106686675|I01GP1989|LOC0000000007029372|MDU|DEMETRIO RIBEIRO 98 2619|-29.783675300|-55.788418100|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687837|||||||||||||||EQP0000000007041341|I01GP362|LOC0000000007034519|MDU|DE PORTO ALEGRE 1277 8859|-29.794713400|-55.803581100|EQP0000000106687756|I01GP361|LOC0000000007034519|MDU|DE PORTO ALEGRE 1277 8859|-29.794713400|-55.803581100|RS|ALEGRETE|RSALG_G1I01
CBL0000000106687951|||||||||||||||EQP0000000106687868|I01GP458|LOC0000000007036045|MDU|BARROS CASSAL 1105 8493|-29.796846800|-55.793366500|EQP0000000106687896|I01GP457|LOC0000000007036045|MDU|BARROS CASSAL 1105 8493|-29.796846800|-55.793366500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327836|57609|LOC0000000006982809|Poste|-29.785432400|-55.799812900|Aerial|Cordoalha|36.940000000|36.940000000|57610|LOC0000000006982810|Poste|-29.785345000|-55.800181600|EQP0000000007041524|I01G01169|LOC0000000006986062|Poste|69197|-29.785331300|-55.800719200|EQP0000000007041523|I01G01170|LOC0000000006982808|Poste|57608|-29.785529500|-55.799401000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327836|57610|LOC0000000006982810|Poste|-29.785345000|-55.800181600|Aerial|Cordoalha|52.000000000|52.000000000|69197|LOC0000000006986062|Poste|-29.785331300|-55.800719200|EQP0000000007041524|I01G01169|LOC0000000006986062|Poste|69197|-29.785331300|-55.800719200|EQP0000000007041523|I01G01170|LOC0000000006982808|Poste|57608|-29.785529500|-55.799401000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327836|57608|LOC0000000006982808|Poste|-29.785529500|-55.799401000|Aerial|Cordoalha|41.260000000|41.260000000|57609|LOC0000000006982809|Poste|-29.785432400|-55.799812900|EQP0000000007041524|I01G01169|LOC0000000006986062|Poste|69197|-29.785331300|-55.800719200|EQP0000000007041523|I01G01170|LOC0000000006982808|Poste|57608|-29.785529500|-55.799401000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327323|68511|LOC0000000006986225|Poste|-29.789782300|-55.803667700|Aerial|Cordoalha|60.070000000|60.070000000|68509|LOC0000000006986187|Poste|-29.789930000|-55.803070000|EQP0000000007041741|I01G0789|LOC0000000006985982|Poste|67654|-29.789036300|-55.803785300|EQP0000000007041745|I01G0788|LOC0000000006986187|Poste|68509|-29.789930000|-55.803070000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327323|67654|LOC0000000006985982|Poste|-29.789036300|-55.803785300|Aerial|Cordoalha|83.470000000|83.470000000|68511|LOC0000000006986225|Poste|-29.789782300|-55.803667700|EQP0000000007041741|I01G0789|LOC0000000006985982|Poste|67654|-29.789036300|-55.803785300|EQP0000000007041745|I01G0788|LOC0000000006986187|Poste|68509|-29.789930000|-55.803070000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330375|51290|LOC0000000006982781|Poste|-29.785902400|-55.781511200|Aerial|Cordoalha|30.860000000|30.860000000|51289|LOC0000000006982778|Poste|-29.785973100|-55.781202500|EQP0000000007042898|CAIXA DE EMENDA GENERICA 3|LOC0000000006982950|Poste|51413|-29.785760000|-55.782116900|EQP0000000007039566|I01GP2298|LOC0000000007028356|MDU|DO AMAZONAS 1024 3134|-29.786325600|-55.780327000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330375|51289|LOC0000000006982778|Poste|-29.785973100|-55.781202500|Aerial|Cordoalha|32.390000000|32.390000000|51286|LOC0000000006982775|Poste|-29.786047300|-55.780878500|EQP0000000007042898|CAIXA DE EMENDA GENERICA 3|LOC0000000006982950|Poste|51413|-29.785760000|-55.782116900|EQP0000000007039566|I01GP2298|LOC0000000007028356|MDU|DO AMAZONAS 1024 3134|-29.786325600|-55.780327000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330375|51313|LOC0000000006982830|Poste|-29.785838600|-55.781781400|Aerial|Cordoalha|27.070000000|27.070000000|51290|LOC0000000006982781|Poste|-29.785902400|-55.781511200|EQP0000000007042898|CAIXA DE EMENDA GENERICA 3|LOC0000000006982950|Poste|51413|-29.785760000|-55.782116900|EQP0000000007039566|I01GP2298|LOC0000000007028356|MDU|DO AMAZONAS 1024 3134|-29.786325600|-55.780327000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330375|51313|LOC0000000006982830|Poste|-29.785838600|-55.781781400|Aerial|Cordoalha|33.590000000|33.590000000|51413|LOC0000000006982950|Poste|-29.785760000|-55.782116900|EQP0000000007042898|CAIXA DE EMENDA GENERICA 3|LOC0000000006982950|Poste|51413|-29.785760000|-55.782116900|EQP0000000007039566|I01GP2298|LOC0000000007028356|MDU|DO AMAZONAS 1024 3134|-29.786325600|-55.780327000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330375|51287|LOC0000000006982776|Poste|-29.786124700|-55.780562300|Aerial|Cordoalha|35.220000000|35.220000000|51288|LOC0000000006982777|Poste|-29.786212400|-55.780212200|EQP0000000007042898|CAIXA DE EMENDA GENERICA 3|LOC0000000006982950|Poste|51413|-29.785760000|-55.782116900|EQP0000000007039566|I01GP2298|LOC0000000007028356|MDU|DO AMAZONAS 1024 3134|-29.786325600|-55.780327000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330375|51286|LOC0000000006982775|Poste|-29.786047300|-55.780878500|Aerial|Cordoalha|31.760000000|31.760000000|51287|LOC0000000006982776|Poste|-29.786124700|-55.780562300|EQP0000000007042898|CAIXA DE EMENDA GENERICA 3|LOC0000000006982950|Poste|51413|-29.785760000|-55.782116900|EQP0000000007039566|I01GP2298|LOC0000000007028356|MDU|DO AMAZONAS 1024 3134|-29.786325600|-55.780327000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325800|57700|LOC0000000006982886|Poste|-29.787009500|-55.796208800|Aerial|Cordoalha|32.560000000|32.560000000|57699|LOC0000000006982885|Poste|-29.787291700|-55.796302100|EQP0000000007041008|I01G01024|LOC0000000006982886|Poste|57700|-29.787009500|-55.796208800|EQP0000000007040599|I01G01023|LOC0000000006982885|Poste|57699|-29.787291700|-55.796302100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|67518|LOC0000000006986496|Poste|-29.791110400|-55.796354200|Aerial|Cordoalha|34.700000000|34.700000000|67517|LOC0000000006986495|Poste|-29.791018600|-55.796697300|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|67519|LOC0000000006986497|Poste|-29.791150400|-55.796204800|Aerial|Cordoalha|15.110000000|15.110000000|67518|LOC0000000006986496|Poste|-29.791110400|-55.796354200|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|67520|LOC0000000006986498|Poste|-29.791200700|-55.796167700|Aerial|Cordoalha|6.630000000|6.630000000|67519|LOC0000000006986497|Poste|-29.791150400|-55.796204800|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|69392|LOC0000000006986190|Poste|-29.791437700|-55.796250000|Aerial|Cordoalha|27.450000000|27.450000000|67520|LOC0000000006986498|Poste|-29.791200700|-55.796167700|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|69393|LOC0000000006986191|Poste|-29.791679400|-55.796330000|Aerial|Cordoalha|27.890000000|27.890000000|69392|LOC0000000006986190|Poste|-29.791437700|-55.796250000|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|67473|LOC0000000006986446|Poste|-29.792191600|-55.796499800|Aerial|Cordoalha|32.150000000|32.150000000|67472|LOC0000000006986445|Poste|-29.791913200|-55.796406500|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|67473|LOC0000000006986446|Poste|-29.792191600|-55.796499800|Aerial|Cordoalha|25.710000000|25.710000000|67350|LOC0000000006986355|Poste|-29.792414200|-55.796574400|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325926|67472|LOC0000000006986445|Poste|-29.791913200|-55.796406500|Aerial|Cordoalha|26.950000000|26.950000000|69393|LOC0000000006986191|Poste|-29.791679400|-55.796330000|EQP0000000007040169|I01G0966|LOC0000000006986355|Poste|67350|-29.792414200|-55.796574400|EQP0000000007040170|I01G0965|LOC0000000006986495|Poste|67517|-29.791018600|-55.796697300|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330530|51077|LOC0000000006981614|Poste|-29.783965300|-55.781071500|Aerial|Cordoalha|18.000000000|18.000000000|51078|LOC0000000006981615|Poste|-29.783996500|-55.780888800|EQP0000000007039542|I01G02290|LOC0000000006981670|Poste|51134|-29.784393600|-55.781354800|EQP0000000007039543|I01G02289|LOC0000000006981615|Poste|51078|-29.783996500|-55.780888800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330530|51134|LOC0000000006981670|Poste|-29.784393600|-55.781354800|Aerial|Cordoalha|43.120000000|43.120000000|51133|LOC0000000006981669|Poste|-29.784006900|-55.781306700|EQP0000000007039542|I01G02290|LOC0000000006981670|Poste|51134|-29.784393600|-55.781354800|EQP0000000007039543|I01G02289|LOC0000000006981615|Poste|51078|-29.783996500|-55.780888800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330530|51133|LOC0000000006981669|Poste|-29.784006900|-55.781306700|Aerial|Cordoalha|23.210000000|23.210000000|51077|LOC0000000006981614|Poste|-29.783965300|-55.781071500|EQP0000000007039542|I01G02290|LOC0000000006981670|Poste|51134|-29.784393600|-55.781354800|EQP0000000007039543|I01G02289|LOC0000000006981615|Poste|51078|-29.783996500|-55.780888800|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329341|47499|LOC0000000006982205|Poste|-29.780593400|-55.795858400|Aerial|Cordoalha|59.470000000|59.470000000|47500|LOC0000000006982206|Poste|-29.780077500|-55.795689500|EQP0000000007042342|I01G01447|LOC0000000006982204|Poste|47498|-29.780836200|-55.795943700|EQP0000000007042341|I01G01446|LOC0000000006982206|Poste|47500|-29.780077500|-55.795689500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011329341|47498|LOC0000000006982204|Poste|-29.780836200|-55.795943700|Aerial|Cordoalha|28.150000000|28.150000000|47499|LOC0000000006982205|Poste|-29.780593400|-55.795858400|EQP0000000007042342|I01G01447|LOC0000000006982204|Poste|47498|-29.780836200|-55.795943700|EQP0000000007042341|I01G01446|LOC0000000006982206|Poste|47500|-29.780077500|-55.795689500|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325805|57656|LOC0000000006982882|Poste|-29.787614800|-55.796409000|Aerial|Cordoalha|24.200000000|24.200000000|57698|LOC0000000006982884|Poste|-29.787596100|-55.796658400|EQP0000000007040342|I01G01022|LOC0000000006983052|Poste|57950|-29.787511600|-55.796988100|EQP0000000007040599|I01G01023|LOC0000000006982885|Poste|57699|-29.787291700|-55.796302100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325805|57656|LOC0000000006982882|Poste|-29.787614800|-55.796409000|Aerial|Cordoalha|37.280000000|37.280000000|57699|LOC0000000006982885|Poste|-29.787291700|-55.796302100|EQP0000000007040342|I01G01022|LOC0000000006983052|Poste|57950|-29.787511600|-55.796988100|EQP0000000007040599|I01G01023|LOC0000000006982885|Poste|57699|-29.787291700|-55.796302100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011325805|57698|LOC0000000006982884|Poste|-29.787596100|-55.796658400|Aerial|Cordoalha|33.230000000|33.230000000|57950|LOC0000000006983052|Poste|-29.787511600|-55.796988100|EQP0000000007040342|I01G01022|LOC0000000006983052|Poste|57950|-29.787511600|-55.796988100|EQP0000000007040599|I01G01023|LOC0000000006982885|Poste|57699|-29.787291700|-55.796302100|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327806|57440|LOC0000000006982603|Poste|-29.785603600|-55.799087500|Aerial|Cordoalha|31.410000000|31.410000000|57608|LOC0000000006982808|Poste|-29.785529500|-55.799401000|EQP0000000007041522|I01G01171|LOC0000000006982606|Poste|57443|-29.785009000|-55.798807200|EQP0000000007041523|I01G01170|LOC0000000006982808|Poste|57608|-29.785529500|-55.799401000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327806|57443|LOC0000000006982606|Poste|-29.785009000|-55.798807200|Aerial|Cordoalha|31.590000000|31.590000000|57442|LOC0000000006982605|Poste|-29.785282000|-55.798900800|EQP0000000007041522|I01G01171|LOC0000000006982606|Poste|57443|-29.785009000|-55.798807200|EQP0000000007041523|I01G01170|LOC0000000006982808|Poste|57608|-29.785529500|-55.799401000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327806|57441|LOC0000000006982604|Poste|-29.785540300|-55.798993100|Aerial|Cordoalha|11.510000000|11.510000000|57440|LOC0000000006982603|Poste|-29.785603600|-55.799087500|EQP0000000007041522|I01G01171|LOC0000000006982606|Poste|57443|-29.785009000|-55.798807200|EQP0000000007041523|I01G01170|LOC0000000006982808|Poste|57608|-29.785529500|-55.799401000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011327806|57442|LOC0000000006982605|Poste|-29.785282000|-55.798900800|Aerial|Cordoalha|29.990000000|29.990000000|57441|LOC0000000006982604|Poste|-29.785540300|-55.798993100|EQP0000000007041522|I01G01171|LOC0000000006982606|Poste|57443|-29.785009000|-55.798807200|EQP0000000007041523|I01G01170|LOC0000000006982808|Poste|57608|-29.785529500|-55.799401000|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328919|56454|LOC0000000006982600|Poste|-29.785222400|-55.787725100|Aerial|Cordoalha|39.830000000|39.830000000|56411|LOC0000000006982575|Poste|-29.785124600|-55.788121500|EQP0000000007039573|CAIXA DE EMENDA GENERICA 13|LOC0000000006982600|Poste|56454|-29.785222400|-55.787725100|EQP0000000007039575|I01GPF1129|LOC0000000006967017|Ponto de Interesse|PONTOINTERESSE92|-29.784705800|-55.789381400|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328919|56411|LOC0000000006982575|Poste|-29.785124600|-55.788121500|Aerial|Cordoalha|29.980000000|29.980000000|56453|LOC0000000006982599|Poste|-29.785051500|-55.788420000|EQP0000000007039573|CAIXA DE EMENDA GENERICA 13|LOC0000000006982600|Poste|56454|-29.785222400|-55.787725100|EQP0000000007039575|I01GPF1129|LOC0000000006967017|Ponto de Interesse|PONTOINTERESSE92|-29.784705800|-55.789381400|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328919|56451|LOC0000000006982597|Poste|-29.784885600|-55.789097400|Aerial|Cordoalha|26.840000000|26.840000000|56450|LOC0000000006982596|Poste|-29.784820100|-55.789364600|EQP0000000007039573|CAIXA DE EMENDA GENERICA 13|LOC0000000006982600|Poste|56454|-29.785222400|-55.787725100|EQP0000000007039575|I01GPF1129|LOC0000000006967017|Ponto de Interesse|PONTOINTERESSE92|-29.784705800|-55.789381400|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328919|56452|LOC0000000006982598|Poste|-29.784975600|-55.788730000|Aerial|Cordoalha|36.900000000|36.900000000|56451|LOC0000000006982597|Poste|-29.784885600|-55.789097400|EQP0000000007039573|CAIXA DE EMENDA GENERICA 13|LOC0000000006982600|Poste|56454|-29.785222400|-55.787725100|EQP0000000007039575|I01GPF1129|LOC0000000006967017|Ponto de Interesse|PONTOINTERESSE92|-29.784705800|-55.789381400|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328919|56450|LOC0000000006982596|Poste|-29.784820100|-55.789364600|Aerial|Cordoalha|12.770000000|12.770000000|PONTOINTERESSE92|LOC0000000006967017|Indefinido|-29.784705800|-55.789381400|EQP0000000007039573|CAIXA DE EMENDA GENERICA 13|LOC0000000006982600|Poste|56454|-29.785222400|-55.787725100|EQP0000000007039575|I01GPF1129|LOC0000000006967017|Ponto de Interesse|PONTOINTERESSE92|-29.784705800|-55.789381400|RS|ALEGRETE|RSALG_G1I01
CBL0000000011328919|56453|LOC0000000006982599|Poste|-29.785051500|-55.788420000|Aerial|Cordoalha|31.130000000|31.130000000|56452|LOC0000000006982598|Poste|-29.784975600|-55.788730000|EQP0000000007039573|CAIXA DE EMENDA GENERICA 13|LOC0000000006982600|Poste|56454|-29.785222400|-55.787725100|EQP0000000007039575|I01GPF1129|LOC0000000006967017|Ponto de Interesse|PONTOINTERESSE92|-29.784705800|-55.789381400|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330063|59060|LOC0000000006983331|Poste|-29.791344300|-55.808737400|Aerial|Cordoalha|20.700000000|20.700000000|59059|LOC0000000006983330|Poste|-29.791191300|-55.808860100|EQP0000000007039798|I01G0709|LOC0000000006984248|Poste|59729|-29.791724700|-55.808421300|EQP0000000007040432|I01G0708|LOC0000000006983329|Poste|59058|-29.790969600|-55.809037900|RS|ALEGRETE|RSALG_G1I01
CBL0000000011330063|59729|LOC0000000006984248|Poste|-29.791724700|-55.808421300|Aerial|Cordoalha|33.480000000|33.480000000|58922|LOC0000000006984492|Poste|-29.791481800|-55.808627100|EQP0000000007039798|I01G0709|LOC0000000006984248|Poste|59729|-29.791724700|-55.808421300|EQP0000000007040432|I01G0708|LOC0000000006983329|Poste|59058|-29.790969600|-55.809037900|RS|ALEGRETE|RSALG_G1I01
