UID_EQUIP;CTO_NAME;MODELO;ARMARIO;ENDERECO;MUNICIPIO;LATITUDE;LONGITUDE;TIPO_CTO;SP;SS;NOME_OLT;NOME_PORTA_OLT
EQP0000000008122284;I01G0012;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ROBERTO PEREIRA GAROPABA CENTRO 88495000 SC 26;GAROPABA;-28.051232900;-48.650603700;G0;SCGRB-I01SP2;SCGRB-I01SP2-SS4;BR-SCGRB01-OLT01-NK;1/1/1/2
EQP0000000008022998;I01G0383;CTO SPLITTER 1 8;SCGRB_G1I01;RUA JOSE CUSTODIO PEREIRA GAROPABA CENTRO 88495000 SC 328;GAROPABA;-28.030136800;-48.616462300;G0;SCGRB-I01SP48;SCGRB-I01SP48-SS7;BR-SCGRB01-OLT01-NK;1/1/3/16
EQP0000000008697950;I01G0605;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ISMAEL LOBO GAROPABA CENTRO 88495000 SC 421;GAROPABA;-28.028008400;-48.627338400;G0;SCGRB-I01SP76;SCGRB-I01SP76-SS5;BR-SCGRB01-OLT01-NK;1/1/5/12
EQP0000000014724037;I01G0295;CTO SPLITTER 1 8;SCGRB_G1I01;RUA DAS CORUJAS GAROPABA CENTRO 88495000 SC 93;GAROPABA;-28.025235900;-48.638696900;G0;SCGRB-I01SP37;SCGRB-I01SP37-SS7;BR-SCGRB01-OLT01-NK;1/1/3/5
EQP0000000007947163;I01G0360;CTO SPLITTER 1 8;SCGRB_G1I01;RUA JOSE CUSTODIO PEREIRA GAROPABA CENTRO 88495000 SC 729;GAROPABA;-28.032614000;-48.618281700;G0;SCGRB-I01SP45;SCGRB-I01SP45-SS8;BR-SCGRB01-OLT01-NK;1/1/3/13
EQP0000000014327241;I01G0269;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SETEMBRO DOS SANTOS GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.032231300;-48.629964200;G0;SCGRB-I01SP34;SCGRB-I01SP34-SS5;BR-SCGRB01-OLT01-NK;1/1/3/2
EQP0000000008100739;I01G0407;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SEBASTIAO MESSIAS DE SOUZA GAROPABA CENTRO 88495000 SC 78;GAROPABA;-28.030160400;-48.619059700;G0;SCGRB-I01SP51;SCGRB-I01SP51-SS7;BR-SCGRB01-OLT01-NK;1/1/4/3
EQP0000000008258990;I01G0314;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ILHA DO FAIAL GAROPABA CENTRO 88495000 SC 78;GAROPABA;-28.027637200;-48.638827400;G0;SCGRB-I01SP40;SCGRB-I01SP40-SS2;BR-SCGRB01-OLT01-NK;1/1/3/8
EQP0000000025258025;I01G0638;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RUA TRINTA DE DEZEMBRO GAROPABA CENTRO 88495000 SC 20;GAROPABA;-28.026431900;-48.616349700;G0;SCGRB-I01SP80;SCGRB-I01SP80-SS5;BR-SCGRB01-OLT01-NK;1/1/5/16
EQP0000000025258025;I01G0638;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RUA TRINTA DE DEZEMBRO GAROPABA CENTRO 88495000 SC 20;GAROPABA;-28.026431900;-48.616349700;G0;SCGRB-I01SP80;SCGRB-I01SP80-SS6;BR-SCGRB01-OLT01-NK;1/1/5/16
EQP0000000027406839;I01G0704;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RODOVIA JOVINO PIUCCO GAROPABA AREIAS MACACU 88495000 SC 450;GAROPABA;-28.027634100;-48.624302300;G0;SCGRB-I01SP88;SCGRB-I01SP88-SS7;BR-SCGRB01-OLT01-NK;1/1/6/8
EQP0000000027406839;I01G0704;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RODOVIA JOVINO PIUCCO GAROPABA AREIAS MACACU 88495000 SC 450;GAROPABA;-28.027634100;-48.624302300;G0;SCGRB-I01SP88;SCGRB-I01SP88-SS8;BR-SCGRB01-OLT01-NK;1/1/6/8
EQP0000000008355754;I01G0532;CTO SPLITTER 1 8;SCGRB_G1I01;RUA CARIBE GAROPABA CENTRO 88495000 SC 47;GAROPABA;-28.019699300;-48.628011600;G0;SCGRB-I01SP67;SCGRB-I01SP67-SS4;BR-SCGRB01-OLT01-NK;1/1/5/3
EQP0000000008355604;I01G0535;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ANSELMO ARAUJO DE AMORIM GAROPABA FERRAZ 88495000 SC 845;GAROPABA;-28.020715000;-48.628998900;G0;SCGRB-I01SP67;SCGRB-I01SP67-SS7;BR-SCGRB01-OLT01-NK;1/1/5/3
EQP0000000014491185;I01G0275;CTO SPLITTER 1 8;SCGRB_G1I01;RUA PINGUIRITO GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.032176600;-48.633909900;G0;SCGRB-I01SP35;SCGRB-I01SP35-SS3;BR-SCGRB01-OLT01-NK;1/1/3/3
EQP0000000008549234;I01G0140;CTO SPLITTER 1 8;SCGRB_G1I01;RUA PAULINO FURTADO GAROPABA CENTRO 88495000 SC 26;GAROPABA;-28.047107300;-48.629548400;G0;SCGRB-I01SP18;SCGRB-I01SP18-SS4;BR-SCGRB01-OLT01-NK;1/1/2/2
EQP0000000038487497;I01GP394;MINI CDOE 1:2 + 1:8 PRECON SELADA 70/30;SCGRB_G1I01;RUA MARQUES GUIMARAES GAROPABA CENTRO 88495000 SC 435;GAROPABA;-28.027599600;-48.617857900;GP;SCGRB-I01SP50;SCGRB-I01SP50-SS2;BR-SCGRB01-OLT01-NK;1/1/4/2
EQP0000000008408301;I01G0225;CTO SPLITTER 1 8;SCGRB_G1I01;RUA DEPUTADO EPITACIO BITTENCOURT GAROPABA CENTRO 88495000 SC 213;GAROPABA;-28.034086300;-48.632302700;G0;SCGRB-I01SP29;SCGRB-I01SP29-SS1;BR-SCGRB01-OLT01-NK;1/1/2/13
EQP0000000008271275;I01G0323;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ILHA DO CORVO GAROPABA CENTRO 88495000 SC 203;GAROPABA;-28.027511000;-48.634357000;G0;SCGRB-I01SP41;SCGRB-I01SP41-SS3;BR-SCGRB01-OLT01-NK;1/1/3/9
EQP0000000014724919;I01G0290;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SEM NOME 25 GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.022880200;-48.644535200;G0;SCGRB-I01SP37;SCGRB-I01SP37-SS2;BR-SCGRB01-OLT01-NK;1/1/3/5
EQP0000000019812217;I01G0632;CTO - PAD TEL-B-70/30;SCGRB_G1I01;RUA ADERBAL RAMOS DA SILVA GAROPABA CENTRO 88495000 SC 18;GAROPABA;-28.024577900;-48.616968400;G0;SCGRB-I01SP79;SCGRB-I01SP79-SS7;BR-SCGRB01-OLT01-NK;1/1/5/15
EQP0000000019812217;I01G0632;CTO - PAD TEL-B-70/30;SCGRB_G1I01;RUA ADERBAL RAMOS DA SILVA GAROPABA CENTRO 88495000 SC 18;GAROPABA;-28.024577900;-48.616968400;G0;SCGRB-I01SP79;SCGRB-I01SP79-SS8;BR-SCGRB01-OLT01-NK;1/1/5/15
EQP0000000008709049;I01G0581;CTO SPLITTER 1 8;SCGRB_G1I01;RUA NEREU RAMOS GAROPABA CENTRO 88495000 SC 1184;GAROPABA;-28.023223000;-48.631972000;G0;SCGRB-I01SP73;SCGRB-I01SP73-SS5;BR-SCGRB01-OLT01-NK;1/1/5/9
EQP0000000008758339;I01G0154;CTO SPLITTER 1 8;SCGRB_G1I01;RODOVIA SC 434 GAROPABA CENTRO 88495000 SC 1681;GAROPABA;-28.040073300;-48.623493200;G0;SCGRB-I01SP20;SCGRB-I01SP20-SS2;BR-SCGRB01-OLT01-NK;1/1/2/4
EQP0000000008353418;I01G0622;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ADERBAL RAMOS DA SILVA GAROPABA CENTRO 88495000 SC 471;GAROPABA;-28.024875300;-48.612498800;G0;SCGRB-I01SP78;SCGRB-I01SP78-SS6;BR-SCGRB01-OLT01-NK;1/1/5/14
EQP0000000008697216;I01G0607;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ISMAEL LOBO GAROPABA CENTRO 88495000 SC 506;GAROPABA;-28.028176500;-48.626162900;G0;SCGRB-I01SP76;SCGRB-I01SP76-SS7;BR-SCGRB01-OLT01-NK;1/1/5/12
EQP0000000008128023;I01G0010;CTO SPLITTER 1 8;SCGRB_G1I01;RUA MANOEL FRANCISCO PEREIRA GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.051703500;-48.652075400;G0;SCGRB-I01SP2;SCGRB-I01SP2-SS2;BR-SCGRB01-OLT01-NK;1/1/1/2
EQP0000000008460952;I01G0116;CTO SPLITTER 1 8;SCGRB_G1I01;RUA JOB INACIO FURTADO GAROPABA CENTRO 88495000 SC 59;GAROPABA;-28.046958800;-48.632662000;G0;SCGRB-I01SP15;SCGRB-I01SP15-SS4;BR-SCGRB01-OLT01-NK;1/1/1/15
EQP0000000008454020;I01G0235;CTO SPLITTER 1 8;SCGRB_G1I01;RUA MARCOS BERNARDINO RODRIGUES GAROPABA CENTRO 88495000 SC 356;GAROPABA;-28.029915900;-48.641928400;G0;SCGRB-I01SP30;SCGRB-I01SP30-SS3;BR-SCGRB01-OLT01-NK;1/1/2/14
EQP0000000014327430;I01G0266;CTO SPLITTER 1 8;SCGRB_G1I01;RUA GALEAO GAROPABA CENTRO 88495000 SC 121;GAROPABA;-28.033265700;-48.631602200;G0;SCGRB-I01SP34;SCGRB-I01SP34-SS2;BR-SCGRB01-OLT01-NK;1/1/3/2
EQP0000000026154280;I01G0586;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RODOVIA DOS ACORES GAROPABA AMBROSIO DE DENTRO 88495000 SC 295;GAROPABA;-28.028930300;-48.631257100;G0;SCGRB-I01SP74;SCGRB-I01SP74-SS1;BR-SCGRB01-OLT01-NK;1/1/5/10
EQP0000000026154280;I01G0586;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RODOVIA DOS ACORES GAROPABA AMBROSIO DE DENTRO 88495000 SC 295;GAROPABA;-28.028930300;-48.631257100;G0;SCGRB-I01SP74;SCGRB-I01SP74-SS2;BR-SCGRB01-OLT01-NK;1/1/5/10
EQP0000000008633973;I01G0071;CTO SPLITTER 1 8;SCGRB_G1I01;RUA JOAO CARDOSO GAROPABA CENTRO 88495000 SC 444;GAROPABA;-28.049115700;-48.646834700;G0;SCGRB-I01SP9;SCGRB-I01SP9-SS7;BR-SCGRB01-OLT01-NK;1/1/1/9
EQP0000000027420588;I01G0700;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RODOVIA JOVINO PIUCCO GAROPABA AREIAS MACACU 88495000 SC 230;GAROPABA;-28.027940300;-48.622177000;G0;SCGRB-I01SP88;SCGRB-I01SP88-SS3;BR-SCGRB01-OLT01-NK;1/1/6/8
EQP0000000027420588;I01G0700;CTO - PAD TELEFONICA - B;SCGRB_G1I01;RODOVIA JOVINO PIUCCO GAROPABA AREIAS MACACU 88495000 SC 230;GAROPABA;-28.027940300;-48.622177000;G0;SCGRB-I01SP88;SCGRB-I01SP88-SS4;BR-SCGRB01-OLT01-NK;1/1/6/8
EQP0000000008578411;I01G0455;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SEM NOME 74 GAROPABA CENTRO 88495000 SC SN;GAROPABA;-28.006980100;-48.641250600;G0;SCGRB-I01SP57;SCGRB-I01SP57-SS7;BR-SCGRB01-OLT01-NK;1/1/4/9
EQP0000000008352296;I01G0213;CTO SPLITTER 1 8;SCGRB_G1I01;RUA ALVARO ERNESTO DOS SANTOS GAROPABA JARDIM PANORAMICO 88495000 SC 79;GAROPABA;-28.031503500;-48.622611900;G0;SCGRB-I01SP27;SCGRB-I01SP27-SS5;BR-SCGRB01-OLT01-NK;1/1/2/11
EQP0000000008389771;I01G0100;CTO SPLITTER 1 8;SCGRB_G1I01;RUA SERVIDAO PMG 298 GAROPABA AREIAS DE PALHOCINHA 88495000 SC SN;GAROPABA;-28.045316900;-48.636652300;G0;SCGRB-I01SP13;SCGRB-I01SP13-SS4;BR-SCGRB01-OLT01-NK;1/1/1/13
